Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,8,2.1692022320949276,2.1486162733735594,2.128226960899273,2.10808626245178,2.088248913676308,2.068772494220041,2.049717506439975,2.031147454899239,2.013128923617709,1.9957316463120296,1.9790285624845823,1.963095848979058,1.948012912212367,1.9338623203173888,1.920729646349326,1.9087031828025394,1.8978734730027198,1.8883325852344919,1.8801730291260124,1.873486178807933,1.8683600212199638
2,8,4.480099905041713,4.3857005041705,4.29314649045847,4.202560050551283,4.113951922323095,4.027251054610544,3.942306368420084,3.858913779063819,3.776826761534609,3.6957782928585243,3.6154845522758614,3.5356701880997012,3.4560827132554652,3.376495265393179,3.2967194422504043,3.2166141252014775,3.1361232053473116,3.0514754685433028,2.97351312216107,2.8896339304994174,2.8078468575044617
3,8,5.1909964551426935,4.993385316356426,4.808601343978661,4.635192455669916,4.471522044647953,4.315968365899856,4.167038442161613,4.023517203344478,3.8761871873937244,3.7436863326061833,3.6141385763487324,3.4797627709121333,3.359261987847098,3.2416945864698024,3.127716453412322,3.017826805978433,2.9123324029214,2.8047739818904325,2.715179649570914,2.6203420984847665,2.5344360669731194
4,8,7.084064710540658,6.818578517984843,6.561335316404061,6.3062700437298105,6.045965324288765,5.773112472045773,5.482261707121162,5.171522101350484,4.829361055804934,4.494312407015115,4.154174522943542,3.805766712745256,3.4838710112750753,3.177522915392822,2.8908946785923644,2.626833757425345,2.386280057668044,2.1531351370799063,1.9745266007787299,1.794477985618814,1.6437960895233579
5,8,8.422423212554957,7.98238696230481,7.546027397339771,7.130328380466822,6.74387287417301,6.389047224318828,6.063999997635206,5.76409230014733,5.426921309212825,5.178059175116042,4.932231344806249,4.651980432462092,4.4248600767153805,4.201160175980514,3.9864187535359634,3.7847297630060264,3.5991719537866853,3.411288404363236,3.277432719929345,3.133205215101863,3.014256671068289
6,8,9.352912679160765,8.917844119939202,8.388850249151501,7.818395540075951,7.247848297086918,6.701848355277504,6.192517778470127,5.724492962817335,5.22149632919126,4.867824960644417,4.545033351734943,4.209864887376497,3.9712949373746462,3.7600142248908845,3.5778760121278546,3.422304960417207,3.29099139537593,3.159953635793466,3.089059216392754,3.0027620747276833,2.9404846470128048
7,8,9.722552552459724,9.328905628549565,8.700634975634431,7.933670993716641,7.150297957540062,6.429414615240309,5.808185225940898,5.297829521615131,4.797326089824815,4.528013577250864,4.317612863898682,4.117010698191634,4.001903343194592,3.897843829239808,3.796782320991135,3.691729613873042,3.580615801366064,3.4442478465805215,3.3443178184751847,3.2169893097160993,3.1050183641454274
8,8,9.866703038909801,9.566899820194553,8.919607382466102,8.000504354702494,7.028333562668607,6.146377535895256,5.410219985520798,4.828130266646879,4.290370761690931,4.001759272182435,3.776457924408969,3.5613852905466947,3.433469718564907,3.3198572705989395,3.2175027483960412,3.1227723082100076,3.0357286275487327,2.938915490842754,2.8858951396833863,2.81782947218251,2.7724741636249024
9,8,9.966022320010538,9.851341593976427,9.473264221881262,8.68354979067333,7.645770603323109,6.63654608044608,5.795259560324634,5.148301037140385,4.5751154576518145,4.2634466295390885,4.009322850101955,3.7585807960033963,3.574081769915372,3.396029197016313,3.2248465069061267,3.067019883594548,2.92734388317954,2.8013762082437186,2.721735750603146,2.655811215382353,2.62006936940885
