Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,5,3.6796292281891056,3.647484219641851,3.612554931063676,3.574840379065712,3.5343591964526615,3.491149961634256,3.4452712133685006,3.396801170200134,3.3458371842751844,3.292494965945228,3.236907618355798,3.1792245201773115,3.1196100903848483,3.058242462488262,2.995312088033532,2.931020281761736,2.8655777146258856,2.7992028567731344,2.732120371094979,2.664559459132302,2.596752164714811
2,5,5.002329822331593,4.955592418314679,4.895965377153915,4.821519772369302,4.73092925032564,4.623779556377839,4.500786238292206,4.363784553254916,4.215557773559204,4.059515928548145,3.8992116614446575,3.737887358286986,3.579237868661158,3.4251304447385653,3.2777223698092537,3.1383723612126904,3.007924372391452,2.8867640910416106,2.774944885994546,2.67218067801574,2.5780152835464656
3,5,5.649220479576851,5.584535710927973,5.4885669727250965,5.3579624994473765,5.193078801503308,4.998359718787608,4.781386265726475,4.551566198414959,4.318220713160845,4.089433561410654,3.87161899397746,3.669360907766888,3.4853334869317414,3.3211913676583715,3.177069483364643,3.05235669800784,2.9458446070378073,2.855829553159082,2.7804559637281856,2.7176180514287593,2.665368880058024
4,5,5.842120787515155,5.830920868365003,5.803236258795892,5.75219557185013,5.670360761400974,5.55191940621906,5.395212891084642,5.204595174731059,4.989734058899744,4.762990262940753,4.536605688893419,4.319843664014348,4.119586270059073,3.938682851659757,3.7785582750154223,3.638388401485749,3.517058133803041,3.412115837013417,3.321861152841939,3.2438643506579004,3.1755251985482156
5,5,5.820887397221712,5.826622562572031,5.822309929942741,5.800337601597761,5.748894273998981,5.6532861034559945,5.5013275393546985,5.290512345990285,5.034081585971417,4.755127618833338,4.478330660659122,4.220970251959255,3.9932495408468083,3.7992768487718975,3.6381247683798867,3.5071126406243853,3.402346732757603,3.319495609199899,3.254492435885613,3.203444472191006,3.162758113995814
6,5,5.814793241510817,5.80601771983406,5.788729022903187,5.755145466495733,5.692038389902361,5.583209854507068,5.41601590396713,5.191992516505938,4.929982036674955,4.656468558603175,4.394650129287581,4.156993033440289,3.947320324920723,3.7643722299331155,3.604255784237449,3.4623406998649777,3.3354436795242552,3.221225538613676,3.1175876500846456,3.0241197194256495,2.939745085067784
7,5,5.887059558756028,5.886732092376264,5.876512631674119,5.851787258532913,5.806027882392945,5.730246124898174,5.615848931753227,5.4591533204056795,5.2671519668814755,5.055181619271079,4.842318901564543,4.640650655775612,4.456509287886497,4.290325737610699,4.1388636787907505,3.9987055035573147,3.8667954215369273,3.7419768866974352,3.623052541233863,3.509445873908976,3.402013325706827
8,5,5.892229720831487,5.905284428280595,5.905417875816979,5.881936436814377,5.819932164484298,5.703975078115135,5.526197094265195,5.29360505115366,5.029670350697569,4.761375285779317,4.510518007736319,4.287203071225075,4.092051802371772,3.9211637284470466,3.7686279396154267,3.6264724121591345,3.4909430160069546,3.3578012106622417,3.2247906564316318,3.0928554177449312,2.961252468493726
9,5,5.842178481339906,5.826100587658261,5.798218908896237,5.752895852018502,5.682004863679467,5.5753584421759905,5.428349704725086,5.246536386735412,5.048552329020611,4.854467833696901,4.677047952112144,4.517672373810222,4.37096140608299,4.231772335757292,4.097048760810916,3.9667966625526656,3.8436954490507858,3.730627691538429,3.6294567431064504,3.541593496104698,3.466726687015986
