Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,6,2.7634447894024583,2.6875712519124035,2.611463903656038,2.5354777128822903,2.4599453330459378,2.3851746928971442,2.311447346776361,2.2390174698407392,2.168111393175942,2.098927588398326,2.0316370270906603,1.9663838549499588,1.9032863325217804,1.8424380032983279,1.7839090557969777,1.727747849431559,1.6739825751794402,1.622623021952936,1.5736624188976671,1.5270793231597044,1.4828395224423339
2,6,4.439354700117155,4.364834758566664,4.293338764770843,4.224926140069157,4.1594965062551745,4.096852973781357,4.036637027095418,3.9783960733429238,3.9215795711554047,3.8655396063071663,3.809582823079601,3.7529981635197074,3.6950145847696256,3.634991277419344,3.5723027794766664,3.5064531455257213,3.4370154707486273,3.3637342308518323,3.2864905083110365,3.205315308166167,3.1149416352165624
3,6,6.323618966843595,6.184259650663463,6.030586773322241,5.865050558592746,5.689516286927066,5.505866427382829,5.3160252050189944,5.121395769342189,4.923776885515,4.724007628279845,4.523588167412569,4.323420460668232,4.124810607532212,3.9282891070894443,3.7354692335825828,3.5472006946252876,3.3641083221887276,3.187221401311264,3.016557165710685,2.8537461473102326,2.6909691269097697
4,6,6.958585734819804,6.860215125639842,6.72237194851673,6.54397151822631,6.3263088362989555,6.07455776184894,5.796715833147325,5.502037909758342,5.200158689911925,4.9000811677053075,4.6095103041837655,4.334591475581196,4.079837976753185,3.8474106897756264,3.6395384646502715,3.4558174478668464,3.295485476529249,3.15703682951026,3.0372846038645087,2.934173208498948,2.838120460442069
5,6,7.212554215970188,7.153965578523551,7.042531628205512,6.858725280684367,6.589624601348257,6.237390741073563,5.8215341173855055,5.371039897368526,4.912371425999917,4.47013858380053,4.059054096276468,3.688212692992558,3.362026001291105,3.0794880531005173,2.8390885942572344,2.635961968762749,2.4650938525386303,2.322846205390906,2.2027755668497306,2.10187789578561,2.0198810293602043
6,6,7.204225216618679,7.18908725019678,7.147856547234034,7.065824794976878,6.9260428716587805,6.715242494076796,6.433905361190951,6.098046488635248,5.734738498010473,5.369430292384077,5.024104639376226,4.710200088342497,4.432423119125064,4.192110864969682,3.9865854463880894,3.8126619659683483,3.6670267415197797,3.547009272028865,3.4476016697074154,3.3678448270739088,3.302769424569925
7,6,7.228247143538091,7.216327511277044,7.175768268445794,7.079581396618521,6.888129263097051,6.573233335076753,6.155464582230353,5.695595557441872,5.258587271933367,4.882606403243213,4.582736906335441,4.35493990749589,4.19091612095231,4.075406828400695,3.994137984426641,3.9350985363949706,3.8862042886280013,3.837260738591558,3.7809314999989363,3.713829888819047,3.6310380244097926
8,6,7.263051034138503,7.243259363088114,7.1871877393251955,7.054392517761532,6.7889958964152255,6.36434411555881,5.836944653169177,5.300200819161878,4.827244402515169,4.444168211695998,4.1493825587815705,3.9226065763641818,3.7440485424704533,3.5909711799338337,3.444622603467073,3.292435311912119,3.128514516309267,2.9456211978461178,2.749538520016041,2.545451829700868,2.3440583651690123
9,6,7.1997882686000265,7.188678023643819,7.150930760205792,7.05575477181272,6.843439320649844,6.448935779862973,5.890166690629039,5.2759089122577105,4.711515913107849,4.244797591313539,3.8762997048428685,3.5882178818307517,3.36530966708532,3.191231136485797,3.055979039608608,2.954717515883021,2.879895431237568,2.8303012246195087,2.8008571957988084,2.7885098705344475,2.791547866374869
10,6,7.236250002666991,7.242829748996203,7.2303436798234735,7.182723644845063,7.068592281770877,6.834528623341908,6.43216530752408,5.896663589077555,5.342049540215912,4.859352548046596,4.471798256842539,4.165950311693505,3.9236428334616207,3.727153613470623,3.562595236525784,3.4191980419744663,3.293369721094871,3.177134276747165,3.0700381043730323,2.9697864810249106,2.8625101044882544
