Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,8,0.9248201625336838,0.9051886696321236,0.8318411864268368,0.783652711123365,0.7350281008374555,0.6864501771940495,0.6383949319359343,0.5912790331149586,0.5455405823441186,0.5026953076501732,0.45933251728778535,0.4194404604289581,0.3819622636735877,0.3470002496851692,0.3146586125636839,0.2849687105113215,0.46337530360230783,0.2335135709202137,0.21165787239721703,0.1922843830993419,0.17529778887527125
3,8,1.7202339606641053,1.6931679855636157,1.4627522746078636,1.3308572065286748,1.201153923656965,1.0762536783880026,0.958110130211641,0.8481233918148618,0.7469012488359145,0.6615565341536009,0.5729484798287582,0.5012034743684882,0.4373158378172158,0.3811708580354582,0.33260583815240985,0.2907600633446952,0.6786881449959316,0.22453511535670548,0.19889887055834535,0.17748636481910765,0.1597908553642123
4,8,2.855251548636673,2.829393770469889,2.497055312469262,2.312248997483963,2.13078458608435,1.9561123575224955,1.7901293021074953,1.6334678332284955,1.4958937552596492,1.3710849103420193,1.223394064079708,1.0965579182737437,0.9865316362391494,0.8796678847524478,0.7849145652470525,0.6997296937725916,0.9751994721080911,0.5581428962939237,0.5010547164127704,0.4522243485495657,0.4107124224968601
5,8,3.686450380046509,3.6612180078183454,3.2825743876725983,3.052943274079197,2.813849232174604,2.5606878663537507,2.3291484106145472,2.0912586408197065,1.8644847576891417,1.6552529957487017,1.4416190334551249,1.2682961701387618,1.1034831493575405,0.9499309695590109,0.8165638467705654,0.7000112285509852,1.0808239461631441,0.5129832634815077,0.4398135808672223,0.37822200076706963,0.32673733463700705
6,8,4.339349921242199,4.319474086944711,3.963933086221664,3.7208718554030846,3.4474470301955575,3.108691451750246,2.841965781981179,2.526003845132105,2.2234265005874123,1.970749315681985,1.7114375699372517,1.4965110456515265,1.3060989581084856,1.1377068053899329,0.996179155427067,0.8768515545303581,1.123082647786482,0.6927761840922467,0.6227718272121027,0.5645211765921634,0.5160003841108616
7,8,4.80840249935853,4.797916955207809,4.538097108967253,4.316528101805328,4.030891141606136,3.611727430938921,3.306172523550189,2.9026486843581276,2.466463800352674,2.1868020741963536,1.9100872659987511,1.676738260630739,1.4738020709450061,1.3092462755566914,1.1730598609299625,1.061331008772538,0.40316225232990277,0.8915306818867337,0.8264710711017311,0.7713822113082173,0.724086555331469
8,8,4.917111404968038,4.910537947994166,4.684757855446609,4.456511765948693,4.130741935642834,3.597279106428391,3.2346045247447197,2.73351974642694,2.233965033857014,1.9357456127120154,1.6772516368553365,1.4769028956599684,1.3175191556877133,1.2035814625297274,1.1167327172467032,1.0515567497495248,0.14379799578912286,0.9618623759113627,0.9297084619079004,0.9029127232446468,0.8795647693288072
9,8,4.989915320333169,4.986223712873464,4.826797300509644,4.625205444469143,4.295367025600436,3.6726302937903905,3.2728895650726995,2.6817358321950002,2.0560754509897,1.737003995288932,1.4734065050155296,1.3458268138298808,1.1862853184008937,1.0849659558247533,1.0060513095574541,0.9492672013319876,0.09572531815624337,0.8762552428007031,0.8517566069100279,0.8316669901392666,0.8143011080849426
10,8,5.023133349229252,5.021176140209639,4.909791633999226,4.730674225463947,4.395470860340599,3.683676475503545,3.2600182946105045,2.627190424297241,2.0101797992719357,1.7596133170081227,1.5523419230596833,1.4948827771216955,1.3998977995983408,1.356434940723527,1.3234002934563667,1.2992151643563137,-0.0,1.2486281811533801,1.2156098873622438,1.177070345308885,1.1347816377127264
11,8,5.039542070327944,5.038720757404295,4.9653664683784635,4.811043201073009,4.467044890018222,3.628796979365561,3.1384059420920023,2.4172968440435505,1.7268436876574087,1.4900455223363245,1.285410807315648,1.3023352693307646,1.2270808183719195,1.2018461952261517,1.1875715880490212,1.179840924714207,-0.0,1.1473659786437647,1.1145910577492588,1.0723348123478746,1.02535467084699
12,8,5.042436988591638,5.042001806092833,4.989388636322638,4.850165063918098,4.489822004421671,3.535483092241629,2.988748689006539,2.2297798288733306,1.543923905479756,1.3159000375119472,1.102751229432852,1.16158162272052,1.092888619716722,1.084343417294819,1.0884043639312047,1.1033727047876924,-0.0,1.1166016799786072,1.100777113388483,1.0706266535910216,1.0321826995917547
13,8,5.049380013143261,5.048255302494302,5.008450113762108,4.896825621242007,4.568608446588731,3.6114371985318616,3.1003925572060806,2.3899131247395173,1.7597852297935108,1.5270327063997637,1.2631569509372889,1.440638609944192,1.3600600306128505,1.356394227126768,1.3526094539490419,1.3555681571872342,-0.0,1.3174979636536042,1.2623551055870552,1.1898206666872932,1.1094129011049898
14,8,5.047113273977938,5.046457481734371,5.0118080673549485,4.8985332559501416,4.535999629051481,3.4939713002191812,2.9501452846739977,2.2604594236438755,1.6609645948265743,1.3245491146543236,0.9153970835604451,1.3346497719891943,1.2023889166133561,1.2083123874457886,1.1755639273279477,1.148857034040609,-0.0,1.0695956429006437,1.0097884223354554,0.9418234937647246,0.8713668795163337
15,8,5.046731900766918,5.0453336998642095,5.014782598389629,4.910944875895435,4.538403961539578,3.4205334454203924,2.829680172733522,2.1096680459081285,1.3100796557585075,0.7933196986723843,0.38166664362286373,1.0557154380030218,0.7931236641798475,0.8857735813517227,0.8478277217186914,0.833833240366135,-0.0,0.8407342083557886,0.8413846509523286,0.8261396724005151,0.7902392129012193
16,8,5.047241482517699,5.0472471970233235,5.019831993212114,4.935259403520907,4.603660410868791,3.51758961111885,2.9313940063695387,2.189859996063021,0.9193647514534157,0.3740086008664772,0.12100673257328703,0.9865900837823487,0.42878276172497676,0.7872386464296736,0.7531590812146555,0.7568646630060896,-0.0,0.8361296551139915,0.8795900572718499,0.8970435720510685,0.8816770665065762
17,8,5.044217103036079,5.043413564875843,5.023317460872674,4.9580201060960265,4.678706770155286,3.667902260175294,3.137485999296723,2.4283071140061687,0.5422096121284696,0.17431071252404776,0.04528403419964517,1.262845115486028,0.20164572804897024,1.0299944932192568,0.9489444974655266,0.8783241527692979,-0.0,0.7323601015141903,0.6521161122822955,0.5585709942135029,0.4934099459411373
18,8,5.0435679058187395,5.044026241149074,5.024211626962746,4.955493884781071,4.667482470015305,3.6088001576760305,3.0533767026896323,2.3326372969170834,0.2007155600679612,0.05810260230197504,0.011183628287414496,1.1608127592981157,0.04619137984021443,0.9050393172323017,0.8096332557181156,0.7244379445545085,-0.0,0.5518882042150335,0.46133481667977827,0.27661086861843837,0.19876712931431875
