Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,7,3.39913396219812,3.3329556153715005,3.2644237583590594,3.1938264195891652,3.121455861718224,3.047604357905301,2.9725605899626113,2.8966066782785287,2.8200158154903363,2.743050449877197,2.6659609495085888,2.5889846725478742,2.512345370578492,2.4362528581591416,2.360902891010166,2.286477205628081,2.213143683462928,2.1410566122068877,2.07035702470724,2.001173102285306,1.9336206337831803
2,7,5.055807140832323,4.929962167689034,4.802190779441654,4.673200287642774,4.543653497190076,4.414167474358744,4.285347688174058,4.1576427870448365,4.03158037135026,3.907608503176385,3.786077251188502,3.6673231928910406,3.5516436487641294,3.4392676130767916,3.3165052184600046,3.2145496299051657,3.1156146509169806,3.019862980123141,2.92742309298771,2.83835827579578,2.7527613016980115
3,7,5.857934372404237,5.563772104435686,5.269196892865485,4.979250361465907,4.698091614842384,4.428922040826509,4.174136169772288,3.934901987065293,3.7120756914325126,3.5057398854201516,3.3155084307821867,3.1316145676955203,2.9742820310339786,2.8295985278242215,2.6630982996139716,2.55002285633747,2.444739027876749,2.3466896509918036,2.255704394402038,2.171233004309121,2.0930225631731205
4,7,7.0361745214988645,6.631010473504743,6.212378025009255,5.799915128578381,5.40786451339454,5.045434634934714,4.717877132972778,4.427298246826445,4.173373301802749,3.9540466428879695,3.7667848982730683,3.5835895722262068,3.4587635555683205,3.3527890162810827,3.2390140158324474,3.1700167032734363,3.1104515674217597,3.058532848522975,3.012781210343193,2.9715042793111284,2.933674779404233
5,7,7.665843605298121,7.1732736436530224,6.61136441258828,6.032725698553422,5.4773412221668645,4.969716325176598,4.5212463969701915,4.135828446116476,3.810355710936342,3.5385203561103515,3.3132349418989753,3.1037413323849234,2.955816527067005,2.8288019932488537,2.6995129650128957,2.6073083594993034,2.5220897294013236,2.442431314950103,2.366641271556316,2.2942190511680924,2.224425404512931
6,7,8.305153846247515,7.972594235715683,7.487662841464071,6.9104770979056305,6.315514279029474,5.755315498285377,5.255972430713729,4.824679902337141,4.458777543717563,4.150128314336041,3.8905319108099206,3.645842986749903,3.471422279495502,3.320614174831462,3.1597167951136003,3.058694723146108,2.9711667387154734,2.894784125819872,2.827662898291075,2.7668654359067624,2.710265755775825
7,7,8.510697958817868,8.330897616117579,7.996775554077522,7.516434569548831,6.96108998695162,6.40590251069855,5.893063464699176,5.436078149655976,5.033362594028611,4.680275394965534,4.37177079271683,4.065156432410206,3.8443896115959797,3.647958086209468,3.424584651574805,3.289149421401927,3.170184184657347,3.0653859184093037,2.9723089333928945,2.890225616197107,2.818083743170534
8,7,8.600293514757805,8.565420679126706,8.461797810649454,8.21444045394249,7.759662191222389,7.13424332353977,6.449627937726316,5.794317308709905,5.2096260704538135,4.700037925911106,4.266289263393221,3.836572150540045,3.5494272686348434,3.305498874237212,3.041419620443421,2.886027780061372,2.7551139098924926,2.6453117732445572,2.554849969970278,2.480996391862182,2.4218920697243846
9,7,8.593444560553765,8.57248629280516,8.509071389460095,8.355719667706225,8.05040819574586,7.578084254097173,7.006385016844117,6.4212968367558325,5.863822947912895,5.343443714694431,4.863597934471582,4.405847051692872,4.040126922716305,3.7191395077944014,3.3880074853555033,3.178515462379876,2.999042791201053,2.8450976536390016,2.7134521602730706,2.5999066349179145,2.5014429305468933
10,7,8.637948521357737,8.626520399514694,8.57880546348902,8.452054721786237,8.15926839106386,7.610380156623256,6.855160915861209,6.061668308593709,5.351550757889343,4.768249471495138,4.307323690817542,3.9283457870089764,3.6727669598466077,3.475803813934308,3.2584100508893155,3.158643466214827,3.076306711089428,3.0082606889577566,2.950742210795616,2.9011619584242005,2.8584980778202156
11,7,8.575095769524724,8.567480245882136,8.533269340652614,8.407318353889938,7.993436042509259,7.1133768605863,6.0135900367542785,5.01361594464203,4.2286326745652865,3.647019688190757,3.2261094892990947,2.8613764506468957,2.66551092783268,2.5113437321558436,2.3621412841346094,2.2669305074809216,2.183091347329851,2.107356885514811,2.038561935949181,1.9753264658093606,1.915034213474963
12,7,8.609812985580756,8.598219908351869,8.567285291485069,8.492213934909651,8.255915618855015,7.594715584940833,6.5779926064367515,5.617506494698034,4.890161101242226,4.388075323043786,4.045083980057946,3.778946136379339,3.628560278963853,3.511457536707125,3.3644479646106746,3.307632092074005,3.260929054908544,3.223078302169273,3.191400737021009,3.167020050487834,3.1458829121832603
13,7,8.623818620964558,8.616522245374632,8.575707050694573,8.464682960615201,8.208307776850605,7.6377261976993465,6.724200256684532,5.825007333770506,5.154073336583722,4.691793323502354,4.358547171988308,4.054435646323452,3.853018315417008,3.6693711797399615,3.4137124547436892,3.2820196914236646,3.155861372447948,3.0370053980848732,2.9252159108871907,2.821622340087212,2.7245104781781584
14,7,8.6120416360739,8.59286563675244,8.531394451137247,8.37653409523027,8.060341065568949,7.468716384353193,6.536879449474672,5.603608664932908,4.905946990500401,4.42223405540253,4.059452309532196,3.747475747109598,3.5070431406121485,3.2939418723469935,3.071161969724992,2.915568057463484,2.7743442427964324,2.65109555878001,2.5440997670330314,2.453039267958123,2.3751374507979324
15,7,8.617047928937613,8.599257834072684,8.537212152535133,8.338446439850573,7.806350927553536,6.846255005842752,5.762143911657767,4.926451063444108,4.381237964199787,4.008205909209045,3.70476006237495,3.421073008707493,3.195598155779263,2.9999221394135076,2.8034913314194845,2.6689508339110417,2.5495647652088356,2.446152404911991,2.352901977929483,2.268149846000003,2.1895222665826553
16,7,8.60442962126707,8.591200989706927,8.545326434531312,8.380642185550638,7.846904579973879,6.8372961952311835,5.7684905226615,4.997261406161622,4.53335329761098,4.249267310418774,4.03859696951944,3.8314899057326137,3.6602550919141192,3.4996178245859557,3.3111298575318764,3.1806324178113954,3.0560870943397402,2.9369241292863086,2.8203749893928007,2.7041102187613975,2.592222904014162
17,7,8.615191241929482,8.603219593355256,8.544553713298503,8.324972192526944,7.633257441023357,6.387262992942025,5.164892460651818,4.330180730760125,3.8285400608857287,3.517913089930086,3.301112944413572,3.135293214652764,2.9980650392159025,2.88409236210123,2.8033120711826434,2.721675935484147,2.6548448163820924,2.6020529864302864,2.562965189840597,2.5407528842635148,2.528107717065065
