Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,8,4.169299367073462,4.146369998602137,4.119939381216807,4.0898290868017515,4.055880192091177,4.017958804509871,3.975961549073649,3.929820750204039,3.8795090263264123,3.825043023240859,3.766486046774328,3.703949414662777,3.637592426518421,3.5676209403492556,3.494284633812734,3.417873107680612,3.3387110493282406,3.257152710284871,3.1735759628125524,3.0883761886318557,3.0019602235104363
2,8,4.797124921801457,4.675525743058228,4.544204392510368,4.4037078555306755,4.254967245207679,4.0992498152625325,3.93807738028699,3.773122245831215,3.606104492470431,3.43869210888548,3.272429982690881,3.1087172185209906,2.9487102795923272,2.793380904171662,2.6434971937839866,2.499632169636519,2.349819776730651,2.2221387732120768,2.1005963042616282,1.9853368044492952,1.876429092514392
3,8,6.826037518907266,6.62081034248414,6.395648235841582,6.152729867901579,5.896183239064308,5.631422053340897,5.364230560014693,5.1000472444210665,4.830012131337498,4.58847912267015,4.359203465245046,4.131516126809506,3.9347459406630487,3.7515430045247826,3.5818539958293645,3.4250002989340222,3.2568712736569707,3.130501590549671,3.012726989561407,2.9028909914237047,2.800358336467519
4,8,8.144354436810469,7.801295433484895,7.444261335248563,7.080072839053746,6.714608286705162,6.353187544489597,6.000712312117054,5.661828901216244,5.30245637613363,5.014748927006992,4.746634058887513,4.460263660532711,4.2482716751216065,4.054521311807481,3.878788267851932,3.7207220580393314,3.5532132474868443,3.4335118155171402,3.3242857858370587,3.2243854753624657,3.1329314232330745
5,8,9.267744751000663,8.889635187812361,8.40726298884476,7.853781329000529,7.271576095001141,6.698819687816352,6.16353841109558,5.683169017041387,5.196420694136073,4.869106033749526,4.593059937839937,4.309418422123778,4.139205507124236,3.9970555736574505,3.877311729143418,3.776364223776756,3.665820006760111,3.5975419247025084,3.5351298904511887,3.4769934740108193,3.4219468198743836
6,8,9.805402661328833,9.47851586188415,8.866910093570263,8.02596123089713,7.108224586363573,6.232611387017051,5.459699160498505,4.8113622045581215,4.193463910777324,3.815130637481936,3.5102557909099747,3.220257204703399,3.0342438188147844,2.877561705349164,2.7419997964747846,2.624343001709803,2.4995428555418857,2.412990193410168,2.3333873154056293,2.2609255872634875,2.1945062332943825
7,8,9.91819073296515,9.762211755454521,9.349931641293216,8.605950512968365,7.680058832953589,6.776097204663385,6.005267274659553,5.397938486454304,4.844623739053767,4.545010960210699,4.30525731982803,4.077904595349907,3.926160356808332,3.79020098141346,3.6675463791927605,3.5559188007663054,3.445658454269126,3.355914416829508,3.2730982522694823,3.198075251967592,3.131639168558509
8,8,9.975330277174757,9.90150009424187,9.61015181706084,8.872484453833302,7.788040127262648,6.705159748110582,5.814611809165105,5.147228489160207,4.5759587149005325,4.2638352982248255,4.01639856859172,3.7905485533582555,3.630693964686776,3.4907970182662442,3.3658781948413443,3.2527918268867535,3.1388078690189922,3.0444158955946032,2.9557261802414208,2.8708013409261675,2.7914737644344907
9,8,9.985624040079879,9.945580502069099,9.757178424502085,9.191179677771462,8.23463801215788,7.239043940021297,6.436833415346365,5.850389185006739,5.350518872185598,5.059467258744945,4.80897921667594,4.562351412119658,4.3816053331912945,4.217449417191648,4.070987235336861,3.9388690398419723,3.806330940651053,3.7004609414839527,3.6012593751441564,3.507502586865927,3.4162128851388482
