Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,6,1.3599563808074533,1.3605011158912508,1.3624094132944826,1.3632372810101996,1.363774377390068,1.364033776292597,1.3638890857378994,1.3634460355585705,1.3625855883040978,1.361271937241825,1.359532408699969,1.3575902633630124,1.3547951539722276,1.3514081941860263,1.3472129566651583,1.3425654724953124,1.337190048827686,1.3311485874319713,1.3240356312822161,1.3161435626171172,1.3072989118024794
2,6,2.524424121813177,2.51618555169005,2.5007707961208356,2.482405377663212,2.459159469142161,2.4313844343966173,2.3971034014984434,2.3585831029690025,2.3140279388658676,2.2641310615480172,2.2095618939327077,2.15049915648849,2.086815352358296,2.0198817911730775,1.953480069028607,1.8828241883687014,1.811660546320857,1.7327005359762222,1.6735083125684578,1.6048295677683637,1.538289442801205
3,6,3.466622979944279,3.455587498345849,3.41824451532594,3.3795063428562426,3.2296075132845883,3.2525237381550767,3.191961085172919,2.9594475158700244,2.8723188277468346,2.687577139409085,2.5901156286710507,2.4874141138827888,2.374601592838774,2.250152723586478,2.1743765295232125,1.9498037985312586,1.8430504083419206,1.6515277568662268,1.715047457676201,1.5961664465087564,1.529388147616543
4,6,3.602636161583139,3.5939018746663516,3.5705715160971745,3.536142489072339,3.356755765277196,3.398936867403742,3.3302170465566725,3.0443000532942137,2.9408834463409645,2.724914558056159,2.6117710704896213,2.50061080399512,2.375030719699045,2.244388543520474,2.1359477619509524,1.938628719363796,1.8271617727585339,1.6954785261185246,1.698027133513533,1.598693179774169,1.5354582578755462
5,6,3.6417697634235298,3.6357084067708016,3.6126840392304795,3.581007904213851,3.3985293282958104,3.44716255636522,3.3643129387256323,3.0476915431578906,2.9255741498792207,2.6986398874661037,2.56597272935117,2.4384514093363197,2.29820688839499,2.165665262611759,1.970931386281948,1.840546506914105,1.6939919770766532,1.5440028990083223,1.5042573495916383,1.4131553702128445,1.3523080835726207
6,6,3.6472077777446716,3.6465602715645336,3.6340569227305997,3.612907337609794,3.434165781866134,3.495087054286812,3.4251410136985925,3.0837733684255952,2.9530788483510633,2.699725006659462,2.5536805296704936,2.4100101967583725,2.272768713073813,2.1597092808442357,2.0086158301230563,1.7681889264547443,1.6182177453133877,1.333145469830598,1.6287042120879502,1.5535851272969967,1.5369255659773793
7,6,3.65757688923658,3.655704640797772,3.6377554039011235,3.6107913841784134,3.4339056654238087,3.47449251589212,3.3781767568533123,3.0126027144177683,2.8444555054297878,2.51711407423876,2.3709327462163396,2.227370890953938,2.085631932567654,1.9860743881656515,1.8776732160130056,1.4376530603463713,1.231702742127711,0.538571036436248,1.4912701384526807,1.4066190287487126,1.3647504959599064
8,6,3.658939592552284,3.656062820856768,3.6440304069852827,3.6183731068376144,3.414101488943658,3.4773293784292885,3.3720529828865935,2.9832745186982392,2.8141589134996408,2.5175605004744677,2.367899731680009,2.202946890727616,2.050497421958674,1.9709886713823,1.8919647910770037,1.023948857179954,0.629726403558762,0.1361904642590996,1.4723887123741306,1.3857073914159104,1.337605746111655
9,6,3.6588193730310286,3.6542849496543997,3.6367247998859713,3.6098249504349393,3.4296798443830383,3.4810827010181553,3.393495363313293,3.057342103731041,2.8904373421315053,2.611850668181512,2.403575619508254,2.0642255542738783,1.7719281636249213,1.7665781379600967,1.8461071281143624,0.307767957506191,0.14432852455009682,0.017921207398460683,1.3451971952108333,1.307040371851854,1.2803550198471034
