Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
17,7,8.601819714169512,8.598541880090416,8.581281090876693,8.517989653540438,8.212987870481953,7.126402207842703,5.722504337486366,4.781096373929323,4.272432566163203,4.0001980287627035,3.832160317719527,3.6742304297442576,3.600449980903732,3.5307445315274584,3.4609450599507707,3.3901118249670255,3.3176769279254343,3.2418390323107977,3.1748046449583907,3.1025646610354882,3.0384268776711543
18,7,8.592221825211034,8.58247693994882,8.553747405641332,8.487188867831286,8.274940572174513,7.543990638579372,6.451388776872619,5.647173839119173,5.16673634139406,4.855502982974303,4.610610297990392,4.390647842609671,4.157329841159527,3.914623147439244,3.669267933746654,3.425456785541926,3.1942496613076585,2.9821010821592178,2.765025725345262,2.6058239498471707,2.4664952344559143
19,7,8.585078755844147,8.58029405901452,8.565739302637995,8.521199388192862,8.316678761279528,7.662232407229915,6.865058756551071,6.2913588630979,5.8035549943506854,5.284774590111995,4.724468806792438,4.27112030386153,3.680658385248202,3.1607866131449387,2.737540153741338,2.393725074965326,2.1221029287320454,1.911485211826194,1.7253739908582484,1.6096009865989616,1.517664302370482
20,7,8.611739599962279,8.606338401045898,8.581496647899913,8.520117441872957,8.351161406489075,7.82709169233471,6.958094234910171,6.248713747709005,5.774468256669822,5.390497252487931,5.025832427074682,4.832955435860036,4.426320694754453,4.086052428845629,3.8223767369028403,3.6241453312637777,3.4742105163489407,3.36905866900618,3.2843069273727283,3.2403676333288725,3.2115190711834622
21,7,8.598852285946608,8.591352716104835,8.565264795496544,8.492815351680045,8.277499060282409,7.693336252552438,6.848004922869075,6.137836950410988,5.614018234792413,5.218724212212579,4.909132923619908,4.6945803384166105,4.472536514314717,4.256563108853712,4.048280483331043,3.8555761499579857,3.685080784474392,3.5446347885828198,3.412783411434448,3.3278479051102634,3.2585962061005938
22,7,8.588689854706795,8.588899887326491,8.572979900948164,8.506338044559334,8.256988244070858,7.609431406416267,6.799142292063931,6.207456146054384,5.784465664397696,5.418693197665431,5.0699400826373635,4.723472464056776,4.373432501651101,4.047404763481531,3.7592162049581175,3.5134248011469267,3.3025563189876324,3.128485105346392,2.991192770163304,2.8779958382628097,2.794983588483148
23,7,8.61444288539954,8.614202600084733,8.596389869640248,8.528565327467797,8.25953134193184,7.452109859525589,6.421866596988294,5.678490451157297,5.181372633673113,4.832774101219571,4.577798322797181,4.35528332661075,4.191737031520838,4.0317445256800815,3.876566658689499,3.7293494720073572,3.5928791895582166,3.4633365091061497,3.338752439006531,3.2075550248505422,3.066131144351746
24,7,8.607686479267764,8.605751311888401,8.59079423519756,8.541631046739308,8.325444752842628,7.545740378520198,6.454875552115726,5.668146218759484,5.165397957363847,4.825357420349711,4.575833545342859,4.368617834069306,4.1695239040072405,3.980001611234083,3.808460359989514,3.6597536974239904,3.5362199511988788,3.4347765829591075,3.343862288545655,3.2800648565029302,3.2259221695699787
25,7,8.573079679068066,8.566506950101608,8.543297324090501,8.489977093600533,8.275742638677405,7.434564876079716,6.371317563361143,5.657881461492252,5.130102331310776,4.667893079064157,4.243385356803086,4.002569027933125,3.6124094188228084,3.3238933594683027,3.121391007105935,2.9800640052236362,2.8816863585406267,2.8204203173058082,2.7734945835657667,2.7765159334101757,2.809284040125693
26,7,8.606063049509853,8.598287513279718,8.571895928948681,8.496283446421241,8.219340600490273,7.23108648472266,6.073416774382915,5.297442798848911,4.672222266963996,4.119133910110928,3.6451745520044487,3.310331798374978,2.959803601977447,2.696623855715709,2.499825944703997,2.3527885556340213,2.2401661518415352,2.155428475590405,2.079081068601474,2.0371078751597316,2.011642794629447
27,7,8.620772199408302,8.620661442761241,8.60036837663689,8.539880329303985,8.332020921253585,7.5797222078031945,6.427397213156559,5.5753206936302,4.986839866225904,4.509750831371624,4.043440948258546,3.734404582469883,3.220973949162545,2.813514952413626,2.505924409642051,2.2693361858404932,2.08395484848377,1.9404332810002312,1.8104176080176662,1.7254973854408902,1.6611590824293707
28,7,8.603120140219977,8.59682182524484,8.575657889786566,8.527704309429755,8.356837432792677,7.4067044637834645,5.717612877384816,4.4383755836196634,3.5693125874567957,2.951873430056778,2.50928757515967,2.289414792840774,1.9953673176262932,1.7975875134081554,1.661949467485302,1.5598538276505918,1.478018215319877,1.4107052595703802,1.3421085170409028,1.2953894163985729,1.2536315299750131
29,7,8.58620757325718,8.576025929007853,8.553407769650972,8.486569839061978,8.241772514731228,7.334457813598099,5.810090876962994,4.588245562051052,3.7597751659389083,3.2115864582780462,2.859778000550664,2.6888052383326384,2.518410195683427,2.4115676578279643,2.343425719563844,2.2943253643326886,2.256197044386632,2.225247458802113,2.1827256440839835,2.1580998790222163,2.1284723118728635
30,7,8.605797276609005,8.604325123773123,8.588089479583108,8.53435405268241,8.339945252272962,7.408693741595123,5.9263610878325,4.767596479140673,3.9398855713111507,3.3734290176718185,2.99762881769959,2.7506136013312386,2.5611221389187335,2.4223566337568365,2.3115562797095794,2.2171992239095903,2.1337457741262886,2.0583422282890025,1.9839880143075195,1.9234109552518313,1.8676497824459617
31,7,8.600759675983804,8.59071336045575,8.570407818629636,8.523965570523643,8.350763731092348,7.6416746368433115,6.192115558370985,5.052885181074147,4.351047011374805,3.9054360124073813,3.6164530860363273,3.443986117142441,3.3003295744865153,3.2056337877816934,3.1426057539016266,3.099287640047319,3.070663592472464,3.052334241067586,3.0346367383019226,3.033378983279096,3.035139261018007
32,7,8.584766916709828,8.587167639794307,8.578253139879406,8.53149226130043,8.345291933390675,7.638134588349998,6.334423837210992,5.311138314761485,4.710599447195106,4.326513316696535,4.038078622042967,3.820575650109535,3.608708645767612,3.4362835717807494,3.302030061443216,3.1944976554710696,3.107045161749967,3.0360752067417613,2.967023877952367,2.9220123513461824,2.878816059319364
33,7,8.6250514926374,8.619312047406298,8.60255451019786,8.542184548037085,8.346529700209908,7.678406409970627,6.54284674571413,5.614032444583385,5.028249249770488,4.6437149439898,4.351333581811007,4.1196537210727975,3.916721512689424,3.758968029697786,3.6444580432615687,3.5628746757658307,3.5000230600106024,3.448411151531417,3.3835264117108976,3.329400395375377,3.263050283083226
34,7,8.618951555010366,8.61966527113204,8.603478896699805,8.538904163858536,8.33687412314984,7.690730202554893,6.670177465705237,5.887367371740426,5.359353484069363,4.951950110279666,4.604808222876151,4.303734770253629,4.039998489453887,3.8372602344549795,3.6868439640402912,3.5768611349297927,3.4957618785522513,3.439104338938682,3.3943654168547286,3.365779226012971,3.337530119102441
35,7,8.609700689495343,8.595216109712238,8.56717512301939,8.508582932161891,8.364791898338241,7.737625787926348,6.503282588930425,5.687382316273422,5.167269397938761,4.739736820480846,4.378585726856636,4.0855211390513215,3.852360238437144,3.689188513274676,3.573876756709899,3.4913107970427295,3.4262102626389233,3.370328229937956,3.308492772617352,3.2461817000932154,3.168137831397459
36,7,8.605599701333919,8.603707640024032,8.585896389728159,8.534915237495719,8.378504140602944,7.795376863026025,6.573498345022653,5.552966616569151,4.852158984845579,4.3006376122317285,3.861752951317588,3.5238309019569996,3.2450136309985496,3.0501563800839073,2.906611950719787,2.803954214269895,2.7274226195417874,2.673642660681286,2.6247459381865403,2.60254453597854,2.5838789925509515
37,7,8.591067433821353,8.595895138761023,8.589898162509767,8.559328097994428,8.380025221196384,7.388145088276797,5.806759237683181,4.787616304431442,4.151286659012879,3.6828097911214757,3.323705330440437,3.03444348590567,2.8396597084324813,2.6996937281314324,2.60514035887803,2.543443959514413,2.5061845201934254,2.490010232620868,2.471886601782344,2.4844708823446635,2.4977671875793743
38,7,8.61092230819908,8.60575126722772,8.591694623755362,8.551076663635337,8.304838731564937,7.094037254445008,5.356405370121363,4.343726955848217,3.7808127222509404,3.4114206737532338,3.146490562562891,2.9643830259059274,2.785348785253715,2.6368929906575924,2.508787094131354,2.4000706249017436,2.309202409356304,2.2345274925905887,2.187036178798289,2.152069134218211,2.1409805447613746
39,7,8.602547835334503,8.586992116248014,8.558353332112443,8.507802550159782,8.376656519639125,7.640008595596918,5.946672917945272,4.827394267895366,4.209294659701624,3.7854487900947795,3.4606183776596167,3.2262111275444627,2.981426105445738,2.7911762876347286,2.636718453491117,2.514156745707335,2.4164569704698233,2.3399091657052433,2.2884251243044353,2.2463479102252393,2.223569826511552
40,7,8.620335656504151,8.608491315094222,8.573807859059857,8.514331423967452,8.400862260952028,7.791998352605698,6.059069150128791,5.136489836881659,4.729691414972279,4.49563357942383,4.326039559934517,4.188128871377357,4.077116899815894,3.977144125995434,3.882338283510183,3.792261406262572,3.7002710526786315,3.6086123753790087,3.50342389180817,3.412023461922655,3.3178701146324636
