Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
16,8,9.98836593759479,9.9828233724264,9.926222682112483,9.50392462623391,8.167362427282107,6.840539957103899,5.967977900392492,5.362117592005619,4.830284073777166,4.463430779864714,4.136985279372387,3.8394172251334835,3.590808831899915,3.3768164697265948,3.1903504310969333,3.035475779582286,2.90598173116586,2.788781299388867,2.7138566152326553,2.658572567579493,2.6214495860107725
17,8,9.988016752367422,9.980971036898858,9.93440546329706,9.576573651996238,8.180250403472169,6.612135803715162,5.5215400808895705,4.767056608781212,4.133169467543737,3.7591032111885063,3.462607097407379,3.218114080547456,3.0406646835463844,2.905475550099218,2.7991104328921717,2.7210202742617553,2.6595823393968043,2.600233916956067,2.568048678953271,2.5417845156855385,2.5192767281300266
18,8,9.99149206370231,9.9839248362828,9.941495763823289,9.654470311233478,8.490608537404238,7.1481330303734865,6.261916183700727,5.6925668404960375,5.241471306187291,5.019143990960474,4.857579547494257,4.701183662867284,4.615764563554346,4.5344565584369185,4.448336486393391,4.349526054366169,4.236273652166844,4.094467270193322,3.9519612745484616,3.799895488594759,3.6456351814586636
19,8,9.98417917761688,9.98031510602252,9.948576259795807,9.718640087424976,8.684327637131856,7.362381885849545,6.434981595939963,5.797307459584881,5.257114005286579,4.915739787661763,4.602636977366388,4.283734075174429,4.0179176318516685,3.765925325040573,3.529991325783954,3.3160262973946186,3.123276080486641,2.9209411197341524,2.782348758503909,2.6652322016097036,2.571484048940815
20,8,9.991090132404977,9.985366020145994,9.955005422769462,9.76038977652964,8.818888892413971,7.512292024330501,6.521979338630116,5.776066764662772,5.082007711765716,4.657367358298658,4.284442167659583,3.9310164283743503,3.6745543240691347,3.46212392409783,3.2900644464741564,3.1582685046091243,3.0612248620335145,2.983785845915707,2.9464750299243643,2.9259168111318603,2.919489984779833
21,8,9.986324439806351,9.977156328677776,9.942281011973787,9.715467992234663,8.591895565157161,7.199253605515591,6.273213101123393,5.661484530365576,5.192554359959951,4.896517494320847,4.641941018268284,4.38173719008032,4.172226737347512,3.972133575855865,3.7834962415053837,3.606756442195769,3.4477379388975264,3.280012859640533,3.15547511059703,3.042840332092895,2.943222942053403
22,8,9.997344328424822,9.990530196366255,9.95068528332147,9.775750849804261,8.921971016221075,7.579168666875813,6.620666186784803,5.979580871085651,5.441319922446339,5.075445191194279,4.725281200334711,4.383866108716007,4.095154496782009,3.838803625860012,3.623999075173413,3.440691532067336,3.288665286686775,3.135872832737917,3.0301394781540516,2.9376913838670577,2.8578049515166946
23,8,9.999841890492352,9.991339377292611,9.935973714583776,9.677726500052277,8.712814275023424,7.326220149744596,6.362940554961601,5.78640620207511,5.352171134196727,5.0514737157058205,4.733757134190287,4.405831937658164,4.13874257568598,3.9167301038125024,3.7410658347584325,3.6087099753405125,3.506824448193659,3.4253401339173504,3.368185197122527,3.3225888151558616,3.281075279641689
24,8,9.99223136623991,9.983981922744764,9.944340264026605,9.77440672965172,8.821299593333299,7.187175189680307,6.144111737209057,5.586773828706029,5.17506638808945,4.88141407176326,4.528095973285605,4.11487387461964,3.8264578425422213,3.607240687198952,3.4408857616029658,3.3468445761299925,3.2875927457414935,3.26107061745924,3.2733744239965783,3.3075900380057863,3.3563046157238103
25,8,9.99281818584753,9.980782704441845,9.939314975467143,9.801321171355962,9.008277880117348,7.289306786758934,6.107174782193171,5.49251608828596,5.071591617943859,4.908857003713258,4.704024186380769,4.406957161391711,4.083447376107882,3.7856455822242494,3.525013014129574,3.3186976407545257,3.1428974222955657,3.005512148752257,2.883565688388284,2.7845805759841378,2.6959549351635816
26,8,9.989428335872292,9.98322486477535,9.947777986563885,9.807262901934486,8.998175968563825,6.945410164111852,5.564968951297009,4.819024890934444,4.316788840243257,4.1123860916987365,3.965702450442243,3.832670260917426,3.6925742410840647,3.5583453743324984,3.440757451505185,3.337697825174005,3.2503827137393557,3.173365605124431,3.1013027809857774,3.0337505139468677,2.968187991180075
27,8,9.976405823798089,9.966625288766854,9.931726205621283,9.806269357251258,8.935051417563702,7.2058917924646275,6.037839765201768,5.2928475824289505,4.673864513884445,4.346579682226708,4.106650578141622,3.9137301422558384,3.8383557081649395,3.7908907083978964,3.7701565546051192,3.7471639006122937,3.722805379868916,3.652045735711632,3.5862372798400846,3.480333147865262,3.3515651390839047
28,8,9.99501042362623,9.989958873936489,9.952691289857322,9.814436633160662,9.161918616478456,7.440870759204392,6.074499879493122,5.1725652146092616,4.453626027031496,4.090736196559623,3.826125780068815,3.599288769384401,3.4755293160435516,3.3623390176953327,3.2686335743257136,3.1768803175477296,3.0908284274274216,2.980852845984533,2.89429253557691,2.802510940055238,2.7172698633612766
29,8,9.992919691736292,9.984899676151958,9.954286532956667,9.850398949447587,9.211021181097593,7.351845104583186,5.989295166329712,5.138834332796345,4.401654377529685,3.913217612653515,3.5194845764964335,3.172565753310494,3.0193166042789827,2.9236549351730963,2.878823434842524,2.8560528352635823,2.8520709586307755,2.822469246595874,2.830230651799461,2.828148632329776,2.8261872772780547
30,8,9.998359464783542,9.992957845802186,9.962245341014619,9.814313765364924,9.16355991738132,7.630114298962958,6.457593524902507,5.665474176886927,4.996608867380635,4.585548572315554,4.278794030559497,4.0224357643655555,3.908373282561747,3.824756060375502,3.7673015027169656,3.7160764981713603,3.6700370942619385,3.591662240297749,3.534930823533798,3.4606553584212594,3.3796908917004185
31,8,9.99779767442296,9.990583855936638,9.952769674947062,9.787858997266884,9.08308892205227,7.658548563066797,6.703033869746387,6.043832554653493,5.372593080058376,5.029517983875328,4.758014804850797,4.514752430712225,4.377074187750115,4.253672621366801,4.1387925358619135,4.026363635851109,3.909470851853148,3.75357770002066,3.6276988576231104,3.479815490420313,3.3092902194499354
32,8,9.997800417126795,9.991773170894483,9.95773033422986,9.822085860045478,9.168897280669967,7.822984381672928,6.861129887355098,6.285177353905887,5.774822030442803,5.477208589250722,5.192249882635046,4.877075870818356,4.664436794590518,4.477754691440036,4.314518797268638,4.170188463978258,4.040296275392282,3.888702236401173,3.7925229016605213,3.7117370062945425,3.6485684263694877
33,8,9.99760292433723,9.986490110327223,9.94915194728112,9.849709310257806,9.288096135678726,7.79928094610377,6.507835420838979,5.702845451983249,5.071441273683807,4.691441837537251,4.377906258769519,4.082294463911785,3.944642383605011,3.869126806084359,3.8172652492557715,3.749562666859249,3.6576820049959533,3.520363547489117,3.4306179307077564,3.389765116428734,3.403779673581675
34,8,9.994504376949248,9.988844472496602,9.963290353551722,9.853329017369152,8.876262889716038,7.514085272444479,6.618687475425911,5.9368099840562865,5.383617777680258,5.033654952261585,4.766203461349798,4.519088210110131,4.377567422346546,4.247109954469847,4.11507715573041,3.969901713993627,3.8122797827574297,3.621840782713711,3.481793388315618,3.3719739322511777,3.3041956245446413
35,8,9.995005110321793,9.98830446751172,9.958307068268502,9.867587036953626,9.319299855260056,7.592715439082844,6.266295559533164,5.617634187637839,5.237998939293468,5.070981538618963,4.938491817422322,4.7740146274652435,4.664605458095654,4.563371024037647,4.465187225487919,4.357801400901861,4.243061042143988,4.111613291280746,4.0027603076658895,3.923691669767161,3.885907712725266
36,8,9.98753228480073,9.98373660259594,9.96191031299611,9.868291898081749,9.188649098207556,6.700247864292793,5.248080733059637,4.6613639055471445,4.42611976296874,4.501465173527065,4.6258709862485805,4.6414243238047845,4.6187120569959506,4.5421451172327085,4.410501379197403,4.2375182153414235,4.053647476273145,3.864843749001777,3.7713431847152106,3.729813780026925,3.7446248219285945
37,8,9.992464274981808,9.986751836466862,9.960860795073934,9.860918675561255,9.226728881122488,7.008583230291044,5.295925750992327,4.482542468823958,4.014068601612023,3.9393477343764616,4.003572649722924,4.156330874996774,4.2736917753554176,4.3393502012649865,4.332645736378492,4.241366007607957,4.089949578773809,3.862564474783045,3.6682187368675896,3.4415483283630675,3.155830750696935
38,8,9.99320800385555,9.985071867137064,9.947708120285128,9.834469971995087,9.074661906895853,6.981838347405422,5.598016966769998,4.973120362403737,4.59571793446031,4.4792280099856105,4.43701665219074,4.406807071490274,4.350433875639917,4.273140998978948,4.190539355338891,4.106939854035543,4.0515144557880545,3.9763959338785404,3.9115430533912052,3.7386926538649017,3.4344581009753363
39,8,9.986787510737246,9.981193201807562,9.9469358199509,9.809504908361049,8.955563010164015,7.058377692654173,6.034682987579122,5.573910423469554,5.235125418208273,4.992830167996388,4.715163486361292,4.360356653640012,4.059222472815579,3.783074321625163,3.56831752649909,3.4393969949218097,3.3893195710799207,3.3953730753917553,3.448310447618755,3.4656768496751567,3.384898784366166
40,8,9.98334383547416,9.975407394530379,9.94540537409578,9.839725484930064,8.894301911471796,6.875395045520076,5.918743508509744,5.4288968853547805,5.095495906038928,4.87842934248171,4.6535852494227425,4.392912255806513,4.12514303596958,3.93919534685303,3.838617081724544,3.782043182759694,3.7928152662544945,3.724592238745628,3.613181120874796,3.4613693877605405,3.3292975914320966
