Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,5,3.907239606229494,3.8761525322928256,3.8407025691231,3.8010259705662888,3.757318234288569,3.7098261503427117,3.658838092189684,3.6046733603304157,3.5476713802279143,3.48818145861632,3.426553644990804,3.363131061103626,3.298243879969772,3.232204978307511,3.165307164089149,3.0978217971506368,3.0299985728104293,2.9620662200264007,2.894233869460609,2.826692865925711,2.7596188281374787
2,5,4.920273621103572,4.855675114824402,4.776521063197837,4.681815758984388,4.571445297096324,4.446284568990737,4.308162470139044,4.159676170244932,4.003896864371573,3.8440553735775347,3.6832523217351496,3.5242495783487278,3.3693712417342465,3.220435397014335,3.0787698429829913,2.9452329215717437,2.8202965768078347,2.704096855821366,2.596493255996521,2.497121702434398,2.4055000587600333
3,5,5.588374722817196,5.534502910819851,5.4475348703202044,5.32235791527272,5.157791613611031,4.957791557360402,4.73073953728321,4.487504629024039,4.2389959840992395,3.9945223068954694,3.7611159367896154,3.543385668414752,3.343889336024423,3.1636164425823052,3.0021852157333067,2.8585097737490384,2.7309713349329336,2.617787262246292,2.5170679871196766,2.4270341139307385,2.3460327992536123
4,5,5.7146950107017505,5.668907568848175,5.586539608759441,5.457529753680785,5.2777821466356025,5.052922895721221,4.797100852655312,4.528522588045409,4.263809052643239,4.015697774691716,3.7914467437118247,3.5947631730096252,3.4256513360418905,3.282114399071244,3.161323485711303,3.0599042220763293,2.9742254807815134,2.901054381102636,2.8374756156372976,2.78106020865055,2.7294926052420077
5,5,5.781708934969384,5.778396692139104,5.767290421991992,5.74335786962046,5.6993557511853385,5.626695055457749,5.518777326787456,5.375192468290276,5.202974661520938,5.0147219513316195,4.823371178425813,4.6386513464198105,4.464796427028056,4.301443399291718,4.146667425648716,3.996537447330056,3.8476029069331212,3.6973982681671806,3.5446615700547253,3.390057988854707,3.234875846562173
6,5,5.8012228239026635,5.812240835873039,5.8160120999314415,5.806465119577534,5.771167917337148,5.688365159813179,5.531336457163656,5.285894007130829,4.966768668003089,4.609671957950033,4.253138858016296,3.921934098447658,3.6273225925564416,3.371396742099407,3.153341101269168,2.9691297750397876,2.8149968958141325,2.686852139654118,2.581456108288231,2.4958664451011146,2.4271599884931443
7,5,5.848386232757805,5.853365323495165,5.846327400125393,5.819354731319092,5.756519053872159,5.630046224501807,5.404637238951766,5.065017172936595,4.640767640276445,4.188398370579117,3.7578303194851443,3.377226591783584,3.0555725880555147,2.7915206571754414,2.5782414906840323,2.408256758645535,2.273379139647101,2.166448564336079,2.0813984229886193,2.0129836183014005,1.9568144638951903
8,5,5.781293592524794,5.774888614145159,5.752635878627235,5.702745517663419,5.5990036424007865,5.395716053775676,5.051760692591352,4.585254124322694,4.075517997493776,3.6006159714616524,3.2036589925190526,2.8954235597268534,2.6671998715434384,2.5051251908923855,2.3931737835561764,2.318334263240796,2.269843257626844,2.239891248719544,2.2224256440317487,2.2129841100344447,2.208320655768207
9,5,5.824346362014461,5.838703320085621,5.843878708793345,5.83175648491314,5.790150927728948,5.702879953453877,5.555596537396993,5.348139829099484,5.102169122023982,4.851004791648024,4.622163152830563,4.426137360523901,4.260268224773544,4.115276219708678,3.981181738235319,3.851082208945143,3.7207755073509365,3.5887224376364175,3.455179858058239,3.3208680279136438,3.187815105383707
10,5,5.831967955976114,5.8258197385815995,5.802342265819988,5.755969257179707,5.678560621310819,5.554460897036077,5.3558180520208705,5.058471847940206,4.681770737990765,4.289533757061497,3.943796944950518,3.669065144799468,3.4637167144157,3.3119191475406207,3.194738105339818,3.0964319038770056,3.0044251976860425,2.9115739373659273,2.8147105920893503,2.7140196451426823,2.6117548093138185
