Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,7,3.0166501479199987,2.989301859643846,2.9625839880618052,2.9365799835299913,2.9113723488702115,2.8870423833979184,2.8636698846709914,2.8413327901328684,2.8201067367924,2.8000645121598584,2.7812753636753693,2.7638041266570483,2.7477101222218843,2.7330457666211094,2.7198548220488394,2.7081702065434627,2.698011267844547,2.6893804144227627,2.682258988868257,2.6766022685171893,2.6723334920411173
2,7,5.2310605905391325,5.116993317552845,4.995373798541186,4.866646671950991,4.731526261985516,4.590969628045582,4.446127555379812,4.298281140383509,4.148777117132637,3.998972039313782,3.8501510298398887,3.7035169466008666,3.560155338363936,3.4209995473992367,3.2868622766994187,3.1387632408142467,3.020929102406815,2.9087310042956376,2.802532254243758,2.702566220620866,2.6089564555729017
3,7,6.800390853739517,6.506806490526012,6.193951706884072,5.871980101956003,5.5503157304606,5.236956860227862,4.93822679216829,4.6588656922848495,4.401774885857035,4.168784298107473,3.960396385296985,3.776003983194121,3.603725340048765,3.466464516498388,3.346785768708859,3.2163351187015867,3.1334544411668004,3.059424580281331,2.9925437557231542,2.931496336871257,2.874711363945804
4,7,7.826443839828051,7.5064996900504735,7.128354324403292,6.716090495061244,6.2940700532615494,5.882347412686965,5.495307532051056,5.141954244577756,4.826093588962385,4.549037658863255,4.3085390356842375,4.101404311876201,3.9039224873069007,3.758855249224513,3.6322891309085374,3.500256379159053,3.4107180539815247,3.3307937828899656,3.2591761128997576,3.1945572999976894,3.1356782877117513
5,7,8.245648970965108,7.952036576166441,7.543711305843042,7.0574446340167185,6.543450375385681,6.04424689992646,5.587019937112825,5.18486706001029,4.839838631639865,4.548273997346117,4.30248208107682,4.095085085087738,3.9012594043774884,3.756085265256001,3.6271402929383183,3.4868363154727895,3.390005313110492,3.300337866047128,3.216968921612388,3.138682288924818,3.0646091264670368
6,7,8.449860010119538,8.206127165708033,7.786588376492981,7.230709157851173,6.6303584406527065,6.063475789133438,5.570401406837053,5.161603622900124,4.829733660007417,4.559787208927782,4.336901631068113,4.148724711553025,3.9652509662425026,3.826216697585502,3.6971736357210716,3.5484093478072483,3.4445467579518607,3.346355217608541,3.254804156000884,3.169663618729159,3.0916732993902762
7,7,8.570797719076221,8.468436779930135,8.233575228710658,7.827986797267957,7.295011154915024,6.730013561829348,6.206703320745878,5.755416402809057,5.376306292956932,5.05885248624368,4.789684270082923,4.556849726511531,4.340175410219703,4.162069614251386,3.995636493071111,3.798769631539831,3.6598633099350373,3.523314449667912,3.3910231670874635,3.2630386747642124,3.1411108435825033
8,7,8.591199657547746,8.502681084617013,8.253068039702598,7.75463832832982,7.056052235053582,6.314533535223711,5.6471607713353835,5.096232535826303,4.657123384100128,4.313239876788413,4.0432480012752645,3.8263207808469866,3.614845922118543,3.456302129861284,3.291221984354962,3.099107587800899,2.919892136050262,2.735255571977583,2.554999049230653,2.3852356762202973,2.2307522139912437
9,7,8.612416122757335,8.580254342149988,8.447650801514154,8.048917122948403,7.276930508317454,6.328598643438864,5.444721612941373,4.717377635471939,4.14729766173752,3.7112157722700814,3.386488279542225,3.14879039890044,2.9695612440660883,2.869353990768289,2.810908836130991,2.7780286187287166,2.7804290969970316,2.7971302144288774,2.8224374996984447,2.8495339076921318,2.873405470120227
