Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,6,2.999145659490764,2.9716941759368782,2.943526469215562,2.9146225689386744,2.8849565546384417,2.8544966636516214,2.823205583640013,2.791040950456091,2.757956069598516,2.723900875456923,2.6888231366825925,2.652669908204661,2.61538922065469,2.5769319864842464,2.5372540893233824,2.4963186098569703,2.4540981286603434,2.4105770351888016,2.3657537636866697,2.3196428723277487,2.272276882335107
2,6,4.31296280067821,4.200955029840597,4.091005079691267,3.9836419141863835,3.879304775246831,3.7783591456436976,3.6810990383219315,3.587718728560805,3.498350469563513,3.4130456370104563,3.3317889893978725,3.254484918796549,3.180971880370291,3.1110570705002982,3.0444768829635027,2.9808928672498283,2.919945461779059,2.861248961641301,2.8043794202289596,2.7420234407749464,2.6892232537252414
3,6,5.719941185615139,5.508812833226294,5.288673882876822,5.061894699151408,4.830484202021143,4.596607346427367,4.362197018290148,4.129526747540576,3.900571321937264,3.677249913660043,3.46126291820032,3.2535424792431216,3.0552671341984796,2.867094298036426,2.6894014669578814,2.522198937878225,2.3653443799998795,2.218674870302065,2.0817088061694893,1.9496897059330636,1.8322751366724392
4,6,6.345834879251707,6.104310722018683,5.840600887959011,5.566857600656396,5.294350245794127,5.0315227510313,4.7847406139509525,4.557679458163339,4.352229741930612,4.168789045510267,4.007030939703905,3.865357003340806,3.7422001767457154,3.6354980190998543,3.5432048326979557,3.4632705549390757,3.393485657888578,3.332031504384704,3.2766166715918255,3.222029458139467,3.1751079814458136
5,6,6.983766793026833,6.863128932963588,6.694225267440586,6.477673902290244,6.222288812939612,5.941344807153007,5.649144148601445,5.357573020927681,5.0759575994880315,4.810811251964174,4.565554503905008,4.3415112091699655,4.139399744347311,3.9581841248770573,3.7965545911392122,3.652783331608194,3.5249677932920944,3.4115025655401965,3.3101246064170136,3.2041531396118317,3.1265643815173316
6,6,7.196957063741837,7.137312840168726,7.019312583072136,6.818855147795388,6.525886251760235,6.155170174619275,5.74241839955446,5.325181149255518,4.93261593081308,4.57844101489578,4.270718103600387,4.006459481151584,3.7835718198352417,3.595596855309438,3.4371197044137842,3.3031605984039163,3.188952308571729,3.0909228849460506,3.0059610479403256,2.9249033750113185,2.860304697421096
7,6,7.256347441800687,7.245650635396395,7.206746534132994,7.108746275901565,6.907043018601036,6.570196559739875,6.11913873949709,5.619177547051602,5.13353689546138,4.697158412688681,4.323441863938814,4.009676207054431,3.7498894373930414,3.5338432908724626,3.3543548171792192,3.204187614505477,3.077632004120906,2.970807416559422,2.8807836760625625,2.800536925355501,2.7365775064399993
8,6,7.219051302731376,7.199274948809116,7.140959371933871,7.015293657743689,6.791888831327738,6.460430072516107,6.054527320580606,5.629876573508467,5.23345217939125,4.885218321801585,4.586698932682575,4.328830184705322,4.101054949268157,3.8944147718314155,3.7037521919121446,3.5257060888622664,3.357687913088562,3.2000399544372895,3.051988308807618,2.906438952030308,2.7777318716349577
9,6,7.227070989461375,7.210225995099264,7.179131883095921,7.124557146333038,7.022397552385557,6.828056695551913,6.494679944526648,6.017633207791305,5.455973952488413,4.876583880637947,4.328738859163137,3.8339869484891347,3.3960976025053027,3.011374095708068,2.6764555421145326,2.3841389196297125,2.128459762472041,1.9046031636300216,1.7092163189674638,1.5324487686558284,1.3806017824838401
10,6,7.230645471427731,7.229318520976714,7.211385729160504,7.16303744027433,7.054642076617924,6.830614495724112,6.417498237943787,5.806036650959903,5.100441528117063,4.419475633995575,3.8236073158349657,3.3266560447505427,2.917636549616238,2.58207187374626,2.307735280063721,2.0813227196744766,1.8943488279923297,1.7388786826771776,1.6100991693246476,1.492075024520638,1.4041256557479633
11,6,7.226557134914707,7.21014196855237,7.170727331270656,7.093925368751841,6.942358644561663,6.641806863628448,6.140680930687571,5.5166273569890985,4.912505976541266,4.412466187528085,4.031809861311678,3.7518581074855843,3.5453195683140293,3.3880822842959994,3.262281109220234,3.1549783276245114,3.0572686457268476,2.9638897682840533,2.871577411468541,2.770036303088299,2.6791483686675437
12,6,7.178957508583125,7.178223635243281,7.156320449163181,7.093151414248811,6.955014392799316,6.685633699235731,6.197446826768462,5.472474240339208,4.6838565601215665,4.008959456371165,3.498945959313972,3.137863149401171,2.8885768232959257,2.718575814545781,2.6039747925858134,2.5285591587864107,2.479748157563288,2.4507303932520563,2.4340211230264286,2.413365142670369,2.4126267137189967
13,6,7.2424403168915426,7.237127289055041,7.2149994326134586,7.157394601435,7.03112959032285,6.802345598915817,6.469609856697661,6.064972487662763,5.634611380036088,5.2296392344969025,4.878693567579515,4.5807935875998345,4.321376811813685,4.090490217700232,3.886279922880648,3.708902935459487,3.560211208517312,3.4386784456208446,3.34197389221428,3.2561086762607436,3.1924386597198757
14,6,7.223017634997747,7.2174769049807095,7.196954503127367,7.1475068242793816,7.035840566450277,6.815114867372533,6.478908568121686,6.103176489293275,5.769785307316007,5.492579117788685,5.235942259385948,4.971048432557915,4.697496474227035,4.423987183831881,4.158425189320246,3.9009359065074736,3.6492079128940738,3.406252261560886,3.171757894920368,2.944787142844907,2.747483296866497
15,6,7.227849727194243,7.229377112362307,7.2101740824045955,7.146417255626526,6.997669347289235,6.7271117112294565,6.354069789623664,5.940124381240709,5.51973869447905,5.106746681221499,4.729331350419087,4.413396546705556,4.161178214966691,3.950563559596385,3.759724889511432,3.5802226789071088,3.413956276213428,3.2721050817344715,3.155374597630513,3.051231941544364,2.975940210515513
16,6,7.236087899875935,7.229925045758117,7.206801566350453,7.158528038594225,7.045270607008667,6.779111248075762,6.326053918834959,5.823402487314725,5.390552828595011,5.036758398292463,4.706268273257135,4.352978771446605,3.98681748870874,3.651408359987398,3.3807676801065782,3.1833218475440352,3.049303656095177,2.9678384465859,2.9214449508216758,2.8960233595405187,2.8924382985957244
17,6,7.2209286069711744,7.233257183047179,7.230845374679772,7.184565145907395,6.99460927746412,6.518448278021294,5.816385205888147,5.117025431870998,4.536658296027303,4.088201184707197,3.7609116311357416,3.528480338212037,3.369331021572585,3.259902322011742,3.184083827417033,3.128548601272113,3.0895801892354764,3.062339265754361,3.0417368752806966,3.0266721111198174,3.0131952888962834
18,6,7.225947796870676,7.2213946023860505,7.208477257416198,7.1822747035312515,7.106631473529495,6.85579812825659,6.350896207237638,5.779603791561467,5.2843912305360154,4.884584057898839,4.581721514445277,4.373343179118074,4.232115853507884,4.123774995889664,4.022498968874776,3.9217600742558005,3.8184608050772795,3.7161924740238015,3.619424110166953,3.518141376988812,3.441125096751988
19,6,7.246846719406307,7.2326735275675444,7.201298608002726,7.147188030240891,7.044730111072053,6.758557534780121,6.153896319008316,5.495683892572961,4.9892407014289555,4.608920690835519,4.3150638930180305,4.099142954905912,3.9318376752741124,3.7974554940986156,3.6855487850774598,3.59922755120429,3.540044719929456,3.5055998404908264,3.4882511011248574,3.4811366585889374,3.48296144673674
20,6,7.229611604442822,7.2306151106149255,7.217463460703727,7.170343528891697,7.052208960537239,6.7950523516025045,6.326362327341489,5.7199533212825315,5.12295939091631,4.602583521735836,4.198297443831627,3.93326054108048,3.778807099917587,3.7042662317311605,3.6697232173769976,3.6502251731302513,3.633340104920214,3.6100558845871302,3.578192161062996,3.5320694618038506,3.4835274723637064
21,6,7.226780910109879,7.21713947792721,7.198925082405867,7.166793426720687,7.07937887130881,6.800303076459982,6.2382292263889445,5.577829614477115,5.0018575626024315,4.547849693830456,4.21728297146789,4.008972326193323,3.8755186577865888,3.7784030023425497,3.6897481329437274,3.6057950340278433,3.5352977646091377,3.48457416054921,3.4581581472439904,3.4393736846015694,3.458706653393462
22,6,7.210520713709269,7.199575324465365,7.175627211361437,7.126914419160735,7.006177413961104,6.732270835131967,6.274603616190247,5.69324019773287,5.05059266469132,4.426524391851759,3.918586268243731,3.576224255091257,3.3696275783851255,3.253191266593141,3.185187626989168,3.1400004230187206,3.11010306122268,3.084503527651226,3.0619277310057353,3.0380844145906964,3.007487043962043
