Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,6,1.1546138563319737,1.1506559792814077,1.1262137471463756,1.1106463505914554,1.09417773186571,1.0768198719067887,1.0582868742407716,1.0394656090764829,1.0195404976425408,0.9988562430318931,0.9773524260053666,0.9551032966378535,0.9321444592752558,0.9085145825534088,0.8842552549805103,0.8594108218230677,0.8340282050567948,0.8081567080753428,0.7818478066369335,0.755154927165606,0.7628601998391777
2,6,2.0461497001879883,2.033947102525454,1.9631635971799033,1.9166807576736695,1.8676183970459064,1.8165500045748635,1.7666570654531766,1.7146143063474324,1.6622685029040578,1.6103162167600842,1.5540923149099946,1.5046914428111822,1.4623012521251346,1.4128327803632978,1.3712667105285,1.3361814524219744,1.2970784056495128,1.2642999291192716,1.234968673994724,1.2086794341391627,1.3303232273169199
3,6,2.466226841309751,2.453263506078776,2.3293870363352225,2.246937328815052,2.1573222635737523,2.061869751567191,1.9162675698621534,1.826929230310866,1.7360929720721228,1.64551218866138,1.5673230749509584,1.473784167018153,1.3828708305922806,1.3046644530990525,1.2259489514120534,1.154311672777266,1.0914344022721443,1.0296465349141792,0.9740550525214158,0.9232538015795783,0.9973090130307289
4,6,3.347011264818688,3.3269288878835614,3.1846509089350175,3.0792593355568463,2.9599508878717877,2.827819774553459,2.4422401944665557,2.3477319735399744,2.2510232843186553,2.154963985312307,2.15068741392176,2.029575057953036,1.887290981566351,1.8421231830749274,1.7567866592429222,1.6741507585059827,1.6384107501168108,1.5848452355217497,1.5378040954443515,1.4951703000329624,1.5320933888218953
5,6,3.559593625546559,3.5498330710219728,3.466826651970356,3.3931528611694723,3.299192925348146,3.1828774699329463,2.655040635403325,2.5672796318172453,2.4691557794110395,2.364157433104752,2.418361616638486,2.2546305068703103,2.042334630416401,1.9932201785120647,1.8670115871050583,1.7452152215116878,1.6869256024976642,1.6040748287907223,1.5310157568863494,1.4658734227773476,1.6545194669758656
6,6,3.597245733821657,3.5904517573443635,3.533184603800708,3.4766507125274115,3.39722355924367,3.286441308341644,2.7308172324729005,2.6293534308626745,2.509002530989882,2.3716490742598064,2.385408759529454,2.1770470754934452,1.9365618115389336,1.8472224521925131,1.6940935902893528,1.5652019806016448,1.4757649367416699,1.3814685698779876,1.2968204901584997,1.222407654778352,1.514718810138663
7,6,3.649184407312273,3.6469304233369564,3.615252349151507,3.5774315117083395,3.5164958719755086,3.420576986081116,2.803437659999418,2.699113869722533,2.568407372346274,2.4180848318166284,2.449258317876762,2.2265377882714588,1.9834615249464063,1.9012183697847962,1.7554463397474545,1.6402760341030675,1.5689162535319652,1.4865428856044465,1.4176323220555187,1.3552588936946044,1.028805286974303
8,6,3.6583753285225917,3.656599820102062,3.637193978194301,3.608032126481163,3.5537601055143258,3.4608755815074197,2.7738780892275368,2.6599984881693635,2.528390689950485,2.3855480288110824,2.4596162174896126,2.2516181550853296,1.998541641164067,1.942324119199638,1.807861765927253,1.6800815629457715,1.6107614179610021,1.5143043137151913,1.4239362606605763,1.3388055599774984,0.1748046796073804
9,6,3.6614733362588687,3.661339400679193,3.6472307827993387,3.629188060477606,3.5968252003212138,3.540029274041068,2.880344050874549,2.8012577340164126,2.7163612255975322,2.5965534195136306,2.715449888311365,2.4704617396245125,2.132137677001545,2.062201203968475,1.8699925325626745,1.6879145351875342,1.5489583922687786,1.4019000542430196,1.2711002089070986,1.1523072694962062,0.07985114651326627
