Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
19,7,4.03216124367639,4.032442433687051,4.019631590311971,3.9950908535289424,3.930457863092286,3.7487980527032954,0.6943970260436644,0.13077077768134082,0.0409780278094665,0.056887385094503966,2.360893724132573,0.0008402077561059333,0.00040759981104166636,9.466242661986037e-5,-0.0,1.3172939507060177,0.0024946449927556636,0.0007991231968316545,0.0003525915526333498,0.00021134371258601476,0.000573475013491894
20,7,4.027692204575042,4.027053997004818,4.015504991182992,3.9852346096413807,3.8983713483726534,3.586608339955685,0.2773809278703961,0.042904955220489024,0.01131216572413862,0.015087443940099287,2.037215191847448,0.00020576622974132153,5.841996317359061e-5,-0.0,-0.0,0.9798473232053466,0.0002065948652660136,4.924591952804851e-5,1.4764924749646939e-5,1.3342817060083526e-8,4.7612981934253815e-5
21,7,4.037948032466862,4.037315616823257,4.023884500385019,3.9887142657476047,3.8887055936716743,3.3686113918032388,0.13216776439228725,0.017460019308830392,0.004036350502047123,0.0050391635463485265,2.105674891851996,0.0001709915427135729,8.8887798468739e-5,-0.0,-0.0,0.7934377796134097,0.00017117768593759392,9.496149410983829e-5,1.834334078011403e-5,-0.0,1.4050344213138345e-6
22,7,4.037601034535372,4.036241025494033,4.019050107958613,3.98749617293434,3.9105943147590447,3.0469607686020526,0.07629606037085238,0.008681143337880698,0.0027784036804405225,0.0024400014015829377,2.5338947962008014,0.00014429544843088204,8.197535347053019e-5,-0.0,-0.0,0.40743744433550155,0.0002061169246584609,0.00014371557586281342,0.00011514995790746132,5.8076824140219865e-5,5.8862430638526095e-6
23,7,4.027449453852292,4.025725677458318,4.014802505912943,3.990415545545508,3.9272359385144977,2.3443530130606427,0.03325650003251892,0.004931711786841533,0.001912081337987483,0.0012756986465996987,2.4674357780651324,-0.0,-0.0,-0.0,-0.0,0.09930776692143177,0.00013292558697607055,7.951411052087104e-5,3.97649634467436e-5,-0.0,7.989067190778272e-6
24,7,4.040626830977293,4.039041811014527,4.024778244965285,4.001335963929709,3.9480840977016327,1.419326456773624,0.014226578655095178,0.003269119049157566,0.001130110860760587,0.0005328868715033301,2.435090357982061,-0.0,-0.0,-0.0,-0.0,0.01689684398029282,-0.0,-0.0,-0.0,-0.0,-0.0
25,7,4.0390784118376875,4.03764963298087,4.027371212373177,4.003529339330157,3.9400748278214364,0.6948491248054955,0.007659462422073067,0.0019466652496368815,0.0005622948386934606,0.0001294444954598984,2.0681872931991934,-0.0,-0.0,-0.0,-0.0,0.0016963510610561439,-0.0,-0.0,-0.0,-0.0,-0.0
26,7,4.036751394752489,4.036184277070534,4.028201016557608,4.007282060026099,3.958127055863565,0.3180157951519252,0.005919820978740018,0.0015170138196417338,0.00019845441275014486,-0.0,2.37305020442374,-0.0,-0.0,-0.0,-0.0,0.0006198922654833436,-0.0,-0.0,-0.0,-0.0,-0.0
27,7,4.0349429894998625,4.033542503334133,4.0238102075166315,4.002724208296135,3.9473117747216504,0.13468089178624418,0.004040784277440818,0.0007826019624334396,1.5160079635695208e-5,-0.0,2.409426611981127,-0.0,-0.0,-0.0,-0.0,8.837460575236921e-5,-0.0,-0.0,-0.0,-0.0,-0.0
28,7,4.0361274258020465,4.0350640329339855,4.023677570364189,4.00678936148081,3.957726194361444,0.0559148653041768,0.0029257359170393508,0.00020158140021968247,-0.0,-0.0,2.4000770311007615,-0.0,-0.0,-0.0,-0.0,1.0967261453651604e-5,-0.0,-0.0,-0.0,-0.0,-0.0
29,7,4.039555359531411,4.0395831590660665,4.028067858844794,4.0093324220111475,3.956323347044762,0.022696963517315247,0.001500394997512349,-0.0,-0.0,-0.0,2.225984650157715,-0.0,-0.0,-0.0,-0.0,4.361960456407148e-6,-0.0,-0.0,-0.0,-0.0,-0.0
30,7,4.032522595697205,4.032792557221072,4.020655652139097,4.002080372221343,3.9548203220702125,0.009314875410691478,0.0006660996956647897,-0.0,-0.0,-0.0,2.311476659105696,-0.0,-0.0,-0.0,-0.0,3.1339245708287707e-6,-0.0,-0.0,-0.0,-0.0,-0.0
31,7,4.029698980248754,4.029935049471021,4.023137062819974,4.004758494434708,3.9545462546396783,0.0037363350835014687,9.977160492821892e-5,-0.0,-0.0,-0.0,2.3689968607931386,-0.0,-0.0,-0.0,-0.0,7.048014996727644e-7,-0.0,-0.0,-0.0,-0.0,-0.0
32,7,4.0388238512046,4.038373171579607,4.025500948466354,4.00439795449896,3.9495762187785566,0.0018676266987715064,9.605561704559236e-5,-0.0,-0.0,-0.0,2.479516347700967,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
33,7,4.032563105112685,4.032286855552962,4.022742558416802,4.001205249612547,3.9430007228220263,0.0010255772919632719,-0.0,-0.0,-0.0,-0.0,2.563827029157586,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
34,7,4.035205116613389,4.035778724343243,4.0303376718312895,4.008173907739616,3.9344056701031103,0.0005755063774208981,-0.0,-0.0,-0.0,-0.0,2.584640077326702,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
35,7,4.033011378964601,4.033617302900245,4.025309490619386,4.003961616157742,3.9296187576335644,0.0003047473918713775,-0.0,-0.0,-0.0,-0.0,2.5301662032077856,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
36,7,4.030216094213338,4.030255031697176,4.0279334847485275,4.0115830561492105,3.9368996025011262,0.0001529549227186028,-0.0,-0.0,-0.0,-0.0,2.5221926115818363,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
37,7,4.033655677931682,4.034083657453828,4.0295739854358485,4.010439959512378,3.938329445605957,3.964492460941369e-5,-0.0,-0.0,-0.0,-0.0,2.59118685370038,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
38,7,4.036637878159754,4.036830246051886,4.027513588078754,4.0119534841338265,3.9569070617426894,1.1431824552428429e-5,-0.0,-0.0,-0.0,-0.0,2.751871522367218,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
39,7,4.033302267532826,4.032845556026719,4.0229755168023456,3.998824572494036,3.935140748147015,-0.0,-0.0,-0.0,-0.0,-0.0,2.5212057119415814,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
40,7,4.040326370550571,4.039930862832628,4.0260165531770395,4.005091953539919,3.956458369656669,-0.0,-0.0,-0.0,-0.0,-0.0,2.713451492215404,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
