Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,7,1.16583210412388,1.1784723381721385,1.1909345808515766,1.2018010091434093,1.2113313087806037,1.2193632451806167,1.2257364341871406,1.2302961864144397,1.2328977823845557,1.2334110458791592,1.2317250324552604,1.2277633405397443,1.2214522722861472,1.212769340635635,1.201720913151987,1.1883487494337623,1.1727299393405555,1.1549753219989294,1.1352263887630427,1.113650795995974,1.0904367352210411
2,7,2.1939305787710377,2.1995139094657703,2.173281100232555,2.1577190718533164,2.1385239276995067,2.115684493311564,2.0892644501046265,2.0594196983936506,2.0264538730442743,1.990656875203706,1.9524799723760793,1.9125572318861754,1.8710677080971,1.8287909271926694,1.7861980247763212,1.7436318530776453,1.7014896024919766,1.6600428467861204,1.6194173498554887,1.579823896763293,1.5410989800281423
3,7,2.9187473019231134,2.917990031983731,2.826444691751801,2.765432619991108,2.6952550815372827,2.6167824903115693,2.5290855369247116,2.438972743384144,2.3435831881333082,2.24665312214207,2.1444357565789334,2.032986375758753,1.9497362261624975,1.8527322210277373,1.7574005618975146,1.6539208638028646,1.573279216844614,1.4840310310198925,1.39643757670035,1.3071140211595822,1.2277172847018887
4,7,3.3996451485734904,3.3965849969835182,3.267063836340578,3.176090235877501,3.0692477211837037,2.948096175773304,2.811343316823029,2.669590204521362,2.5206336128453315,2.3727716065268956,2.209981821890697,2.0212788231878465,1.9169209639559586,1.7746116310864015,1.6375715777247144,1.4864887361221537,1.3854708792255006,1.2668684827884529,1.1567089362968732,1.048010042245801,0.9578147680379364
5,7,3.7788707318721464,3.774680171011509,3.658608634705037,3.5657288784509458,3.4485058676668765,3.307592637175185,3.1470442999194526,2.9697408475006957,2.7835150460130684,2.5992522466184096,2.4054046058836835,2.1569719095297337,2.0696176126640244,1.9140761878159438,1.7685082899913764,1.6069447652945217,1.5049576172270682,1.3797667411922168,1.2622475988873527,1.1451723539393677,1.0490304090202343
6,7,3.9555258651670147,3.953248138219731,3.8758074552028634,3.80001621910046,3.692107484039919,3.549467970480638,3.390978036249148,3.181258383583084,2.963316317246884,2.7405187417801264,2.517519578935411,2.213137557172022,2.087040023232418,1.892544234200327,1.7090635313727016,1.5165785465130297,1.3913995490479616,1.2515746100004603,1.1276845444454178,1.0175159899018749,0.9303645521282837
7,7,4.016212462105886,4.0139810960567885,3.9672245407441142,3.907630331713804,3.811148850604719,3.670027454731533,3.5211282650703786,3.2677358337414364,3.0090141940112805,2.7397965926547463,2.485643860111543,2.1436052030614436,1.9901469815732735,1.7948627441281808,1.63212580996376,1.4843398266329595,1.3989463128702935,1.3046461696775007,1.221602665455982,1.1368194970094463,1.0637691728539056
8,7,4.025397413844841,4.0220182028492655,3.982105183578615,3.9216194846921435,3.8147249340578955,3.6454610040635482,3.4711315355566765,3.119010210353653,2.772860611584832,2.427010144998264,2.1060349691080202,1.717822092481421,1.5668193509070505,1.3695750217307316,1.208697466539376,1.0591870454788888,0.9601873103218317,0.8487665684530561,0.7389960412861474,0.617719810560348,0.49988022119732467
9,7,4.029059568124106,4.026715454074462,3.9974454349899573,3.944946614269709,3.8401943525113844,3.656115161353607,3.479518216261756,3.043236072987068,2.658926275306216,2.303600928716802,1.9858165890194317,1.6334124476480683,1.526925267585066,1.3522795928057283,1.2003185825687774,1.0378622597584932,0.8967299089981161,0.7228299086135388,0.5367515726459162,0.35211475496854705,0.21314968145254912
