Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,6,3.407406409251191,3.38438678477774,3.3559996518537694,3.3223516839279816,3.2836459761009174,3.2401714862193027,3.192288307268501,3.1404103454564507,3.0849870808486237,3.0264859401377078,2.965376485433768,2.9021172111436955,2.8371453287842443,2.770869568356317,2.70366576623957,2.6358748489537844,2.567802747582898,2.499721768697276,2.431872982316328,2.364469246697018,2.297698558970788
2,6,4.9209711278712485,4.808228338476172,4.688018102886416,4.5614987564505105,4.430001943321013,4.295082518395839,4.158358920038165,4.021455574461591,3.885927081023621,3.7531723514806243,3.624410322921952,3.500641854339412,3.3826405796120214,3.2709422692002104,3.1658842302596466,3.056029635479053,2.967225556568497,2.8842718165185923,2.806928966893335,2.734818713187008,2.6675462947643345
3,6,5.787199870994668,5.554874920467497,5.308506079975352,5.05500947908083,4.800474234425927,4.550585978613077,4.309175864002509,4.079519635491828,3.863816656778395,3.6633097774937387,3.478639325100944,3.309739074690839,3.156164439672628,3.0171301267931923,2.891575955703836,2.759035934468558,2.663056238476334,2.5754045531127074,2.495454053904193,2.422568471844614,2.3559508177803448
4,6,6.581971818449897,6.335817457437566,6.056467779445424,5.760030574689253,5.460470862093815,5.169515149377558,4.893568896842667,4.636916246587304,4.400923067971917,4.1853766154760565,3.9889755696173714,3.810012513467511,3.646560427168508,3.4967089310506885,3.358956647314459,3.2111112774711685,3.1001115240168673,2.995086441068225,2.8955449274034013,2.8009104633159008,2.710304413943216
5,6,6.9976529703207335,6.809380686650812,6.538985329154963,6.196716451665226,5.807670456677581,5.400801337502117,5.001656006532569,4.624542869636091,4.279583486903047,3.9695420292648382,3.69553610205905,3.4562040989077305,3.2482954327569966,3.0692489841595316,2.9156605744716226,2.7678528766378787,2.6617293486314035,2.5696764854694676,2.4901610981975253,2.4208080412654223,2.360406889165154
6,6,7.142238268602031,7.016369828788253,6.774339882574592,6.3979430313104615,5.915997011191751,5.387741173780018,4.870888506828667,4.399955160689799,3.994099357391937,3.6555831651436685,3.3796225908669975,3.1579122533806645,2.979616945170693,2.83602830560094,2.718402065685533,2.6072037658861693,2.5295112008961476,2.4598559651461076,2.3964812795702337,2.33775497791534,2.2832488299633598
7,6,7.205349060354062,7.136038799590343,6.96676466592697,6.634605062010699,6.131510203906157,5.534189466699081,4.942853927880166,4.418711567034043,3.989541714734504,3.6534185445622547,3.39850266650197,3.2086351865015814,3.067327532339904,2.9615045271211913,2.881327300596689,2.791027744559697,2.750199790848026,2.7151602292255475,2.684525250589662,2.6570556937225946,2.6325106271968295
8,6,7.179405415519394,7.157562669869621,7.101483083477974,6.977624312154239,6.740258245525722,6.369305719741952,5.9091272880293895,5.438873667120918,5.017613739327366,4.668226730370239,4.388736065318073,4.166307071399401,3.9894236202739566,3.84652430755218,3.7284221745264,3.6339079335651343,3.55161186312915,3.4790041494486164,3.414763563249588,3.357798506221077,3.3074882893576762
9,6,7.224519157706798,7.22109161001257,7.201029234404623,7.149137593676684,7.0344156701655285,6.811006213547119,6.457812764295316,6.0200973861286835,5.575752246371717,5.179099801760316,4.8436682272299905,4.564963410263683,4.331369819039818,4.133737549315023,3.9620975848106106,3.7703125128164445,3.6462612580878937,3.530236263214818,3.4219068504418884,3.3189265835470048,3.2212447565871702
