Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,8,0.7630245827991554,0.7411270494164526,0.7199633933292202,0.6998040505239307,0.6806287482490442,0.6624695332247391,0.6453455627277135,0.6292636982302653,0.6142237443003107,0.6001996998288673,0.5871772212074055,0.5751231140584983,0.5639847831826758,0.5537100495921932,0.5442469247432767,0.53552022198513,0.527487824108371,0.5199455221158384,0.5129867786493373,0.5062154104671504,0.4997068755677134
3,8,1.5815415860396969,1.508092306499096,1.4326582833118944,1.3572716253872297,1.2821469106616659,1.2078626334994333,1.1349215394585046,1.063760509717109,0.9947306523806979,0.9281701098026899,0.8642893019611272,0.8047272879318176,0.7453295202643829,0.6905377229695321,0.638963687149256,0.5906644281249875,0.546661049047424,0.5039409701302248,0.4659367497988756,0.4304002060115004,0.3982471036016234
4,8,2.725370751949545,2.5985705845763154,2.4652110539722445,2.3292730713330276,2.1921657140164448,2.055642465400393,1.9211992188579288,1.7900693706688284,1.6631951537781307,1.5415006306413237,1.425701981610711,1.3135468688778789,1.2146115485550468,1.1206585150090116,1.0350620741830516,0.9582212991603896,0.8924177803577452,0.8312234573775887,0.7804602463189779,0.7369373778344795,0.7012154321672293
5,8,3.7196449848095696,3.5594066556252506,3.3766269717411515,3.1754773145889006,2.958439340208065,2.7200086180717977,2.4865501665277745,2.260872309255079,2.0269932587012356,1.8083567172562363,1.6121611877060222,1.4278287995690124,1.282292870886793,1.1497251424089898,1.0368542247202432,0.9444045318685652,0.869456884794304,0.8094132461092524,0.7587286421704957,0.7201894263907258,0.6901378554355797
6,8,4.3052929368675406,4.14612565995256,3.9432793414750846,3.696876475080358,3.4098649143588915,3.0641822387167585,2.7356371126292403,2.423758024575886,2.0952081090467782,1.807263244379287,1.5671266379660367,1.3370016434167258,1.2060138111257184,1.0764416014550315,0.9733358054016712,0.8954183792289483,0.8387213859900962,0.7937826888705518,0.7607893331397415,0.7365676556858183,0.717384931915134
7,8,4.749773348142751,4.625422448331087,4.442244246800823,4.190326658368834,3.8668532197677616,3.4342313631805443,3.0272697598691356,2.6473869557049294,2.238108913859163,1.896923167630393,1.6271130436571042,1.3777585020598655,1.2384707589938986,1.1041915761709509,0.9983136292797413,0.9188533914536077,0.8611208371239416,0.8132988189285186,0.7794934282447187,0.7484986104121075,0.7196070660583859
8,8,4.9223997622216835,4.839559370485518,4.6914433281067245,4.450760288370339,4.096750379774655,3.5616450863380456,3.050523124652033,2.5742116978599783,2.0690065313652184,1.6740475205723335,1.3797546904239222,1.0787749796904902,0.9935665541859566,0.8740884010004908,0.7885630191995551,0.7324308731198605,0.7041325858794297,0.6808802713322729,0.6808809958581921,0.6836577712043874,0.689524755091504
9,8,4.979699887400756,4.917298450422327,4.785144251124031,4.538959415480205,4.137403293718194,3.4896327360088066,2.883191023523286,2.3484688071285764,1.8195412948824077,1.450249347713369,1.19837549085541,0.911216803036395,0.8987956733186163,0.8160901059842762,0.7618764067979824,0.7309615862431094,0.7223828040671134,0.7171083763529514,0.7313240249070206,0.7475574235413643,0.7659234155256551
10,8,5.032141647475417,4.995933450560119,4.905670753096269,4.713655825630584,4.363537717826488,3.7414849199377844,3.177933296435287,2.7087235612793026,2.249375494043102,1.9416894184771825,1.736066238103,1.4898695835418905,1.4612067165371554,1.3617248528374166,1.2766277482244055,1.205209014918035,1.1351133905634607,1.092108998617157,1.0087701161859128,0.9329296690944601,0.8218517920643819
11,8,5.0334715856238805,5.004919973999099,4.924960852133842,4.736967431636684,4.365701065275241,3.671496198478843,3.0587626726607544,2.573778237678698,2.097790156880809,1.7839355997152675,1.56641320401152,1.2753201752848877,1.2572808001918188,1.1421128019259448,1.0469262019537777,0.9700667725755646,0.8553433429790729,0.8599269872313594,0.5919741597226299,0.4036748494871424,0.21869533317423695
12,8,5.043429817649173,5.027869102880718,4.974299357023608,4.827892733566735,4.496122196174356,3.804678856962267,3.180792132506589,2.681960937153785,2.1925833546225615,1.875176553913104,1.65516179660546,1.2912226196540646,1.3516115643042228,1.2449615908992269,1.159613046305383,1.0940135995212172,0.676348287514037,1.0032102719691045,0.18189144041639393,0.07274916668013748,0.027123663645081526
13,8,5.047905199363285,5.038248676504265,5.002927179510772,4.896563796508834,4.618823704471424,3.953945215838103,3.3470057122360717,2.871449609266816,2.3919634986032503,2.0885298426360865,1.8787761279608879,1.2321301274633156,1.5865307313625514,1.4817594722693166,1.392443884603119,1.319579354948742,0.2769889365500745,1.2048001656645475,0.04122495384703175,0.015343414462572908,0.004893322572072273
14,8,5.050257602368433,5.041995669716382,5.008072026425542,4.898956852730768,4.592271930260961,3.8412704601770855,3.180297493307965,2.6891135694332724,2.2223947214925572,1.9330527535226016,1.7327867513933508,0.5966294057141773,1.448514919158767,1.3446715876366706,1.2550330540172479,1.1799388711634389,0.03500723376446559,1.0565091115469598,0.0023762553624337396,0.00013181289450264142,1.7711095843751958e-8
15,8,5.050999897562728,5.045095814340127,5.016268961886392,4.91567225001942,4.607977720129389,3.809666829151773,3.1124703873274746,2.6126144653356915,2.133724288633499,1.8435432054515706,1.6514627063193947,0.18689318367890645,1.3956168073353103,1.3108328349488974,1.2409120782712328,1.1838675991854974,0.004595061075681519,1.086049269962357,0.0006083170740290298,0.000296403290306054,-0.0
16,8,5.048295367290468,5.043371460121277,5.0191118786380775,4.935519267517523,4.662596209248154,3.888883475414093,3.1939537625983596,2.694040471311726,2.197013726507514,1.891501347578661,1.692561437438274,0.04970755671608281,1.4141623582720637,1.3203793166812758,1.2415270781505248,1.1733747922112991,0.0012730858774342615,1.0388166497209583,-0.0,-0.0,-0.0
17,8,5.041310834599902,5.037127104149626,5.015844747677592,4.940941424940591,4.679713320537084,3.8685538143402427,3.1244482286962536,2.591486331062373,2.0500854910837667,1.7387561558158229,1.540361999157669,0.00956657684971403,1.2597677597110886,1.1551797099363024,1.0560202717604592,0.958294043968169,0.0009408070386146146,0.7614751031553056,0.000283180756656584,-0.0,-0.0
18,8,5.046174035911956,5.040609046329596,5.018405672735985,4.948146038071679,4.698317590703489,3.8657528645131,3.0850004284059684,2.53694166267066,1.997360916110527,1.6773779852538133,1.4689359038458758,0.002736848762038419,1.1207969083769307,0.9705599793927365,0.8329280793516063,0.7081410677650628,-0.0,0.5052046854401048,-0.0,-0.0,-0.0
