Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,7,3.7030654447576343,3.686527178922968,3.6623129764825,3.630028123991767,3.589498713127172,3.5407979209153124,3.4842515029890793,3.4204212956208324,3.3500694369977566,3.274109128693844,3.193549252263159,3.1094398729338244,3.0228240443657968,2.934699112402713,2.8459885893423147,2.757524062128469,2.6700356438411714,2.584149102767747,2.50038783448257,2.419178098595021,2.3408562808926074
2,7,5.624527486676065,5.55958525576679,5.48925850186963,5.413451385013527,5.332198967647958,5.245683910448599,5.154275634464222,5.058389433961718,4.9586702683435515,4.855808361915072,4.7505478217123605,4.643627370544231,4.535713481185337,4.427432145858907,4.3192731658822705,4.2116429381043785,4.077238676847046,3.9773335089932633,3.877306047417142,3.7772307486815118,3.677182665144893
3,7,6.261812730567845,6.094582671842409,5.92964536476028,5.767740325316893,5.6091632800879045,5.453766780891199,5.301015339901026,5.150062153792122,5.000083188235446,4.850049470613335,4.699105012572768,4.547176237671907,4.394154461445565,4.227910597721664,4.0783268671027075,3.9287555003411145,3.7480943670788,3.6107525381684336,3.4751785140548312,3.3423455385375993,3.2133010133962907
4,7,7.333348617342846,7.058519270521918,6.7706891215742875,6.479163168363058,6.191574799315496,5.913477825576578,5.648187491935912,5.396892554739435,5.158398796880544,4.930221842597438,4.70834680777839,4.488324453338377,4.26682735360456,4.022524741715126,3.8028333734134745,3.582104581378116,3.3292294943267877,3.1322129621826833,2.9450309307729543,2.77057665893881,2.6110617167592585
5,7,8.128261898365643,7.85777654904359,7.513990264185954,7.121999525764323,6.711533426061079,6.307389513364246,5.925670399676819,5.575071563191517,5.258226066525928,4.973141461958736,4.716810431533065,4.486246421845975,4.278513600827496,4.07012105901061,3.9142441643215515,3.775871357482338,3.6233307881254064,3.527453512987103,3.4395713851105327,3.3554452359920766,3.2717921307693305
6,7,8.38742838698337,8.158845188279814,7.803663237583253,7.346834120158514,6.842340560767758,6.33991898368717,5.868528984075906,5.437753722830588,5.045342728569818,4.680354431904547,4.334594452606456,4.008021421450963,3.705071393621637,3.4090181001596616,3.177646367680426,2.9800272678588167,2.7920371727542372,2.6621415378709585,2.5542264465509383,2.4634611150362336,2.3855796387982355
7,7,8.534385258190142,8.438872439934597,8.23112592070136,7.87214500433264,7.3745377965387044,6.796865813866406,6.19699990774136,5.612990022544985,5.06488619613555,4.563356202589564,4.1187287000413155,3.7360885577929728,3.4177068985766077,3.143923931050789,2.942666237457656,2.781100333386672,2.6386057386852007,2.5402687856654267,2.459821450435528,2.3923216671446204,2.3346195201833737
8,7,8.60756112908123,8.567042735179236,8.454968793916102,8.200107863659362,7.7364441371832955,7.084953369664269,6.3466164755302765,5.619713687998735,4.9612018825131505,4.397594568971088,3.9366971891408533,3.569721590775717,3.285587934381295,3.063487862395516,2.8970508991693484,2.766214471816532,2.6545330587503058,2.573665467119925,2.5075057101000993,2.4523106439120705,2.4052284747770343
9,7,8.62010467566512,8.58112954608517,8.434926111826861,8.038164041825338,7.303590014415399,6.392016542062654,5.527641917723911,4.824060381454795,4.289810982936491,3.8911583480658165,3.5868473588846506,3.3373832695522982,3.1231303283896734,2.9277149498717336,2.76065115633704,2.612301191167985,2.4731961428731286,2.363083268811878,2.2667710153874547,2.1827904167494454,2.1098743467707983
10,7,8.598566364162517,8.58305247873681,8.49795781864446,8.157716422526788,7.290741965047095,6.092554705721111,4.97855929172677,4.1167148959309285,3.5077404441356324,3.0982926340157717,2.8294234571604115,2.654551009931683,2.541008087404279,2.46783279948557,2.416210009682398,2.3785604851424553,2.3413412140391863,2.3178266357570467,2.296009058787197,2.2744182665761317,2.2524077680982355
11,7,8.599871241314828,8.585225713472195,8.490222314642022,8.072541611750825,7.035653598395606,5.742802650642582,4.660686002759019,3.9108170639683424,3.4358524722538415,3.1456195779289633,2.966420411097434,2.843610819527815,2.7442578748602235,2.6572511694161625,2.5574515810886145,2.4573993353652406,2.3491025719418523,2.255311629703651,2.165845261571041,2.081191075381573,2.0022862677886413
12,7,8.603485704733496,8.593383649377692,8.520683680899696,8.183363520054632,7.212636209472098,5.896792218465086,4.8035712920495115,4.053089289556112,3.5496279230823227,3.1903848530165893,2.9123849728033653,2.6880864383310374,2.5031403967867774,2.349865632496607,2.2211743615185298,2.1136306894368073,2.0124835019838283,1.9387991854360138,1.875066754499154,1.8192751189996856,1.7701064266813324
13,7,8.611364298638906,8.59909377973803,8.533338292428837,8.228337095671645,7.315039158049741,6.08597291765458,5.121599767871207,4.506148850233902,4.114149105259587,3.8408337671116852,3.63335111202137,3.462628470553029,3.3152401890405514,3.1865716437314324,3.0637258013985793,2.952096757929417,2.8386946467615037,2.7501066320145884,2.6697790458893684,2.5971208492499587,2.5321142038899827
14,7,8.62269402765139,8.612837902140116,8.56765028135737,8.387825109189532,7.698722359775803,6.502322825315841,5.502324696933863,4.8666053910442,4.461797370670039,4.1856935288513695,3.986386734876352,3.8292854177538675,3.695750487921813,3.5739149629802425,3.4504209849423186,3.3260591580206538,3.1824115054272424,3.061194083649766,2.940692666233059,2.8229594116226453,2.7111776700934986
15,7,8.60290681258454,8.588524766304456,8.539542433437113,8.362039445184488,7.8291267876090975,6.987425591819871,6.262564088337282,5.7532519766979835,5.366505515597629,5.035634990027637,4.73406769799658,4.4492430884772824,4.178074119316469,3.905492103008937,3.665998377891289,3.443208346971916,3.2099473852744853,3.030999193359504,2.8702336855230586,2.72676475738398,2.5999730243804824
16,7,8.613281774874016,8.606416609737888,8.568428357664365,8.395401599207203,7.725359459965643,6.571732449192418,5.581322786076309,4.8707369855168565,4.334773364322496,3.9000916995167993,3.54347174574551,3.2485988971360626,3.0041500902127476,2.786762529792798,2.6123786922093495,2.4559479128127104,2.2890803622727067,2.162092434245153,2.042678344363854,1.9317504879816754,1.8279947484292662
17,7,8.580622060884844,8.572511283880493,8.53491997582832,8.352504579208976,7.677503420547197,6.50283692959207,5.427851972582656,4.6109228344950735,3.992682023335442,3.522458053810608,3.1803792498871166,2.941703317608131,2.7827300951610696,2.659312185857399,2.596939512915478,2.5502192253966034,2.4998648833226595,2.4741544676766507,2.452434126299876,2.434904789244459,2.420886061236914
18,7,8.616988731461216,8.613030261304566,8.585321162740305,8.487966524595137,8.10762959316163,7.152689247814825,6.109606643010838,5.29666096037249,4.6863234701334076,4.218028142688426,3.8634402792982137,3.5878981086153785,3.365136307960225,3.1560429189128834,2.978015207503676,2.803866712702173,2.6314735890529883,2.462139367549378,2.297536576678151,2.140470005197802,1.991491048189616
19,7,8.589431567169617,8.584705504836265,8.560776352717138,8.482090705002868,8.22330088237525,7.579279900555663,6.683544985179473,5.864455898209645,5.234916662002392,4.77956347652126,4.467804754715542,4.255898564656165,4.110827101423861,3.9948821724989543,3.91890372207753,3.8553473746438076,3.783191090094083,3.7339139069798435,3.6877000745007598,3.6432805405390045,3.6005931385606353
20,7,8.61133566222216,8.604956289290882,8.572526401569238,8.470995993153114,8.196476665790863,7.632052089989071,6.793438996409562,5.977258260458837,5.343488859935311,4.8796748298434105,4.545229168329187,4.293761274657696,4.092745049007509,3.893447266821209,3.7363275074655387,3.5860738291468692,3.430592456643803,3.2973747349859375,3.17097809292003,3.054394371231508,2.9468444920925663
21,7,8.597731984437205,8.594250251566493,8.57097287639676,8.489523329319004,8.212975406345203,7.4855509323800975,6.409466278888639,5.491488513485766,4.846985848560497,4.403637840044607,4.088541623701808,3.8496378672635534,3.6587110912606633,3.4681989186535778,3.3294967686846233,3.2050484302603257,3.0802168885195775,2.9807751870446726,2.891179911056068,2.810511792187892,2.738925596470726
22,7,8.620602916356432,8.613941116150896,8.589814729273641,8.513598910660482,8.226567976538206,7.371449808444599,6.254499969166042,5.369543649067475,4.753558227810365,4.334532664446776,4.044523767392542,3.8293080222248044,3.659429432998002,3.4935692224697337,3.365920627611335,3.24785545207955,3.1378712685629226,3.03745407872563,2.9455891483210745,2.861855303354646,2.785900772598221
23,7,8.604090825844454,8.608590988077903,8.597263268630911,8.537104739095337,8.290305772345068,7.555352212057429,6.531031094266516,5.7205975438449865,5.1884495981595435,4.850530769780102,4.6400844284760785,4.504932514283597,4.4218153218569585,4.359340437086694,4.336380640321794,4.324467132043731,4.31433448661841,4.294152537352539,4.258211788769026,4.2004136458091486,4.118387120466678
24,7,8.601141433565838,8.597233588987656,8.57492561839596,8.502841793600917,8.252599717515018,7.46565470894319,6.329027290535739,5.42950895076637,4.850313576231179,4.488098682739735,4.2592681762266835,4.107402366503665,4.003330789393228,3.916428830645229,3.8642933822336434,3.809558000544702,3.72374770611934,3.608244162884231,3.444563713398937,3.245455663241608,3.0355304590039482
25,7,8.604417478889522,8.60000616352021,8.575150017784077,8.483420052083801,8.128531944738638,7.22405653192597,6.161604305109643,5.369241475126514,4.851662003312903,4.51932918834103,4.291190570707969,4.129707156935097,4.0090021886519605,3.8890180871646987,3.826753978003001,3.7487253090618857,3.6457025560972074,3.4768580433627805,3.2714117663862123,3.065215687032717,2.8838225794233803
26,7,8.603679101955855,8.59668173958781,8.577618846668663,8.519947197309273,8.311207228346598,7.586732328544936,6.581682757067632,5.842175153287271,5.346410328438495,4.9979970631691,4.731521931473239,4.522812783588607,4.345444795984091,4.175016381591751,4.030846997586412,3.8666639204189512,3.612551587401282,3.3853741788048,3.1196957293168084,2.8483448240817744,2.5986206407533414
27,7,8.604824731036107,8.595564887355648,8.557361098957266,8.442582553461188,8.195478361622826,7.689239715320522,6.874398922989182,6.0805748312447525,5.489128016471199,5.068046290931628,4.749554141992644,4.491678327983632,4.271118653403753,4.053460858300896,3.88456033310821,3.738946522642245,3.536606097472782,3.4931820070769835,3.4749498302826813,3.457793208423803,3.4271123693348446
28,7,8.601266543180387,8.593570057532947,8.567443059392078,8.487430689909996,8.165441570208433,7.376869227806136,6.627067728376214,6.035672359496698,5.523037251521952,5.086911173585172,4.705127850612388,4.360301760442949,4.046994271012447,3.748012566968972,3.508229693730342,3.3032996729173507,3.1309093540494906,3.000782242585466,2.879220935888059,2.772896003850843,2.6764874769198292
29,7,8.617266205596893,8.618651220425665,8.600197023558106,8.537785205708493,8.274013474691861,7.498891013428434,6.609834526368552,5.843822424725987,5.20965673696515,4.685377072124313,4.252014667954409,3.920367562278553,3.6816868422500098,3.4772314926428307,3.3990511570162387,3.351484561292008,3.3850234641206565,3.3344432723542927,3.2624990797699933,3.1708758899752345,3.0596939024482075
30,7,8.607198446482862,8.600149494084164,8.575572740628413,8.503623853865113,8.21456137735478,7.345343568022867,6.286289806555065,5.57583081274935,5.118597017228514,4.798950647522473,4.542559013460488,4.333129650523497,4.14690556208569,3.9732745466330637,3.8100526951102767,3.6463846397702384,3.503230169164957,3.337388681303937,3.171716640333913,3.015191132033985,2.8718159237275893
31,7,8.619002836551743,8.618956528745894,8.605598675774933,8.565676937444865,8.354978569296003,7.412927626147751,6.243621223797397,5.50441619954492,5.064728865517368,4.775605318083537,4.544372851374431,4.329145515520483,4.119897789244802,3.919615813566631,3.7313273554051185,3.5612735820186914,3.365487156465309,3.209255043230719,3.0179159053522207,2.8041063715957613,2.583175904204001
32,7,8.602889754403812,8.590116028092476,8.552282184953269,8.46534334337414,8.231506168076235,7.549302205276956,6.75695632141424,6.222050670442674,5.81713700827552,5.463775139795413,5.147862358338125,4.8710893908672945,4.637667367047407,4.470950502457308,4.331849288790262,4.222266601918877,4.081873756553867,3.99531346893389,3.890933583347158,3.7860471840271614,3.6978513980122134
33,7,8.613312752215354,8.607876870937332,8.578404929431144,8.503943064933225,8.31340984122931,7.791192723790289,7.086368799107288,6.557948091757623,6.11207799214017,5.677473122406964,5.286036494571218,4.958383796654759,4.7097187877517825,4.489508155143126,4.327619069746358,4.19048348754887,3.9910742573234996,3.939646237542011,3.8996791728433404,3.8374542392002384,3.7143900242550774
34,7,8.615801292718277,8.60889581832923,8.578924459766545,8.506778165714417,8.332251582100122,7.8475622035623065,7.211992430512767,6.65233933968829,5.984982201445895,5.2479487507258,4.668241530463595,4.302290756009787,4.108179715861507,3.9452708950422437,3.94770306099087,3.9446475514666717,3.8575878463542055,3.758661316605543,3.5854938752738477,3.406641039538211,3.253444676949166
35,7,8.613170580110227,8.618886557981387,8.612288727133711,8.560351013728908,8.337269681293737,7.797213218800491,7.281210836617365,6.902834260584,6.415693545547336,5.845045265170137,5.289972687757373,4.835357726660224,4.4562531008785164,4.072463940459442,3.7804081121931574,3.476517900610572,3.180254180586995,2.880058729178866,2.6169262834810327,2.439667297153003,2.364804881816028
