Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,5,0.3646278144145706,0.3713849517405216,0.3782497199351722,0.40790922427133913,0.4232482649491839,0.43899309016936533,0.45603280670168866,0.4715982907514874,0.48842635122535066,0.5055355298744213,0.5228693033543179,0.5398070021982133,0.5579297965633861,0.5754855416287491,0.5929218534036692,0.624051620764396,0.6329143468263801,0.6432291464720046,0.6588221344509441,0.6735310392639152,0.6871534517641262
2,5,2.272989993332181,2.2747471732880626,2.275384848453612,2.271992568872175,2.2647932773497623,2.2535374433758664,2.236065195210444,2.2159750402606244,2.190070359714017,2.1588763581743162,2.1222735635570906,1.9087519936168305,2.0274528692935205,1.9252254894502352,1.872424664206333,1.817328298684138,1.7517348876035204,1.6718765465926426,1.6460720709718129,1.5981786224303947,1.4060340817744132
3,5,2.5890451236030976,2.5900731742807035,2.591702193108517,2.5721425300665985,2.5573933665821933,2.53702010425502,2.511111617481985,2.477894242649054,2.4367451141458125,2.3879980822283366,2.3318997407570548,1.9236685851073154,2.209861494129532,2.028580152343548,1.9674030347582574,1.8955384155342452,1.8269627441876892,1.7273105533038526,1.6837489317481638,1.5913038813507034,1.4081533572817757
4,5,2.6319952916395426,2.6333684335437577,2.6321937772002366,2.6195108410582137,2.608153162544545,2.5916224953663782,2.57374088640797,2.544322667254582,2.5053058443296248,2.454925302991208,2.38858337134654,1.9558556486870962,2.218645410532984,2.0291008178509116,1.9234214805414562,1.8036576542780902,1.663921101779382,1.5104772508282984,1.4437088008484074,1.3298625493316572,0.9753910700609263
5,5,2.654000042142105,2.6532800373069314,2.6514085811876917,2.6437307149017513,2.6339919487327967,2.6191352455087666,2.599251679756497,2.569948551540439,2.52803406570235,2.4691247899091397,2.3862355743640253,1.847519022072303,2.151650386224229,1.819121115801678,1.6221055429411777,1.4283269754097627,1.2289360431746414,1.0350312401113897,1.0634235618566794,0.9474628960427718,0.5532790115127287
6,5,2.6747439656489314,2.672875748529864,2.66588071507679,2.6476854644807357,2.626980997905226,2.597592211782753,2.560428250689056,2.5057166002055418,2.4306544147886,2.3274396927763323,2.188668361118659,1.598286712037012,1.859760929641549,1.4132493947087788,1.1776635812722205,0.9897591460036868,0.8278773460929676,0.6548280835417026,0.7562167383239837,0.6780168149126474,0.39896901924749034
7,5,2.6474347363877397,2.646962448221375,2.644052298369094,2.6447297300437365,2.6347307183936124,2.6174677405066915,2.5944078048446566,2.559505838626723,2.50564906801751,2.4247635832759706,2.3083160122593864,1.474920540300257,2.028199570294824,1.5451898673964988,1.2603034292075985,1.044120240451994,0.8908253234245986,0.5924744919399642,0.9666210805899251,1.0342971457127066,0.3140288259429393
8,5,2.674299693421639,2.6712032423148635,2.665870864407776,2.6518137652762883,2.6300094286802103,2.596643959626374,2.5548880190178207,2.490855072422416,2.404295576616996,2.2891964620432343,2.1405310016098156,0.7798195428752657,1.7674864721521455,0.9787479575123786,0.6276380564880482,0.4151413962040268,0.30456193310946506,0.1441404968723439,0.47147812805869593,0.9160086852543313,0.05417874085246943
9,5,2.640610678651179,2.6412802837291447,2.6398893229280262,2.6335757653614853,2.6190373856425695,2.593608558575277,2.559036302211071,2.5009253543311916,2.417701460999581,2.305887501490151,2.1716245583883196,0.41982893441569047,1.6178915010646013,0.554457324399076,0.27418454541138637,0.1594296267298092,0.10572933943676231,0.043981730257312106,0.18379117369775316,1.2525467310126557,0.013862833227363147
10,5,2.651514971344288,2.6488956062121862,2.6444964877918506,2.6231134956775604,2.5983787672906598,2.56087979436014,2.5130500268809195,2.4324638111167283,2.3072607668296254,2.1285825082960694,1.9279570782807207,0.12420635637148422,0.8842090820077352,0.1787042946570835,0.06970369188524954,0.034161268307156184,0.019093008653561686,0.013266737909808425,0.02441529694523017,0.6009095018713088,0.0018161563917336507
11,5,2.641170427774292,2.6388703499551864,2.6332137065533208,2.612732876882808,2.5885712677890247,2.5497316056215036,2.496631130326799,2.3709195449050595,2.1189583415920676,1.7340463609981338,1.3659534320975477,0.05944600201641879,0.2814530254674942,0.03919283387937076,0.011553031192857468,0.007833006746049117,0.004294526601778004,0.003033604820818143,0.0011180035278307138,0.105098598537793,-0.0
12,5,2.6791303890836393,2.677116841053947,2.671046697775909,2.656726426143415,2.6317056793163673,2.592372858736613,2.493439267542124,2.276980250239029,1.803182101016397,1.1862043608683257,0.7596298322060865,0.026395057002030205,0.0815231445105457,0.008207119368302549,0.0025747985965421487,0.0016219370916165966,0.0012835290337245599,-0.0,-0.0,0.0186555654056034,-0.0
13,5,2.6774805410004525,2.678786401141619,2.6796659205267024,2.6676854790585476,2.6493383882688804,2.6200066238111575,2.4944219130593077,2.097551863977576,1.2893070689411013,0.6204880943032017,0.3196196017087049,0.011241331065821682,0.022329966918371757,0.002919276488061914,0.0006215762247295326,-0.0,-0.0,-0.0,-0.0,0.002394255664220881,-0.0
14,5,2.6820582447698573,2.6822070496420563,2.682011778035614,2.6621553795213715,2.6391066282449582,2.6040766686970134,2.3422038947721293,1.5575503662178454,0.6444010824014654,0.23106271344168466,0.0995696586776976,0.003531639569644086,0.005872821393343602,0.0006224177493202561,0.00015777199085741594,-0.0,-0.0,-0.0,-0.0,0.00020082871566207602,-0.0
15,5,2.652807578445193,2.652471714510481,2.648733900926532,2.6356486983113077,2.6233571925090238,2.6030948098766338,2.0389491958295265,0.9229117951193665,0.26258746913568176,0.07433642046078973,0.026469987235446996,-0.0,0.0018482803965854389,0.00035091143085350557,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
16,5,2.6479881413846162,2.6485336383957887,2.646385745086801,2.6126220687474913,2.5862986436229254,2.5509858112392627,1.4352427782393882,0.41899303057567944,0.0902210521824576,0.02163862830105621,0.008575429253614899,-0.0,0.00046683075921859056,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
17,5,2.6653262785887932,2.668229931462939,2.6654521947192897,2.6302344840963805,2.5979016733995435,2.553664388990198,0.8802212721707157,0.1800852653227805,0.032587450885584096,0.009655199498512061,0.0034403618305511286,-0.0,0.0001275445887889374,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
18,5,2.676262613815602,2.677369661616884,2.672509672503255,2.6261704736411287,2.585925419238921,2.5360310009217963,0.4856991039740069,0.0762407237447613,0.015012896516056142,0.003365387356302619,0.0011209481814623522,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
19,5,2.6339664592352054,2.6322884807039033,2.627721242511139,2.6075107107477646,2.584299489474244,2.549722202404041,0.2577950068761934,0.036769240195467845,0.008186847377990525,0.0013737380212090647,0.0003246996081327872,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
20,5,2.6284889064964587,2.6271347754098766,2.62414213457033,2.5986251812745746,2.583664779779609,2.5593071833841368,0.1316037798051385,0.020657427988476907,0.0039188073692332254,0.00016852359862470882,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
21,5,2.665783586291129,2.6687389922641342,2.6723321578701364,2.6680701357892262,2.656174892561395,2.630551639703053,0.06716152951073959,0.011073130833114463,0.0014879228883591454,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
