Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,7,3.7832606039496364,3.754816838220506,3.723714082402067,3.689950160837926,3.653543165635863,3.6145320050626037,3.572976554695909,3.5289573923021167,3.482575203040188,3.433949690552666,3.3832182908032244,3.3305345466372587,3.2760662794700943,3.2199936072238557,3.1625068706972126,3.1038045275214867,3.044091067415063,2.9835749953215474,2.9224669209214498,2.860977784581682,2.7993172415694545
2,7,4.810714375042727,4.735067631296231,4.6597298937254665,4.584618362790068,4.5096033301848575,4.434512603770215,4.359134535564888,4.283224742333005,4.206504913226066,4.128677437862734,4.049404363485008,3.9684072769877416,3.8853663934381086,3.800057887994516,3.7122829941206392,3.6219166756027383,3.5290027355659834,3.4300241422633677,3.333649974543162,3.235338613438138,3.135665189928145
3,7,5.721130566576237,5.584244609829865,5.450680213675293,5.3201134423545975,5.192047801250298,5.065895469433191,4.9410470347511355,4.816898150831323,4.693120080940703,4.569292035263886,4.44528854217049,4.321105103656672,4.1970040484044615,4.07318007830891,3.946346422575727,3.8256745274788364,3.706236879331516,3.5724657403845543,3.4623081659644446,3.3546271043557603,3.2498864671771686
4,7,6.6803264878706425,6.380882299701325,6.070775977833285,5.752876751385915,5.4304838157825746,5.1076821790350815,4.78913633767089,4.479496703845416,4.183694434015612,3.90468894273781,3.6453681324451566,3.4076366048064983,3.1919041996534188,2.9979490294514055,2.8211212403660912,2.669438256088287,2.535009609805652,2.4045500399156436,2.3038619540696845,2.2140932011302783,2.1342932346398307
5,7,7.618424191977564,7.258268076206146,6.849580656966877,6.415220014831824,5.976572432346789,5.551001493895101,5.151275707256356,4.78558803342146,4.458865494893893,4.172369359681455,3.924958284647082,3.7143628371265813,3.537159104567457,3.3889531202650387,3.2607415123910974,3.1615463922514255,3.0787511951380386,3.0011886044796903,2.9443636226728764,2.892899588000479,2.843994685746653
6,7,8.167860869924974,7.727331386500815,7.10254963223048,6.373653982298303,5.6275831406665695,4.922446531353695,4.28908465010838,3.739205549742968,3.2742577288088337,2.887002595901201,2.5670120488429866,2.303540936883774,2.087267883192426,1.9093604736729288,1.7591289564762604,1.6396332818491042,1.5397637502783592,1.4496198687221644,1.3834387261814443,1.3284422013606414,1.2832751292625757
7,7,8.518697242725086,8.34162466720712,7.933905004355245,7.276403636194179,6.493510081993627,5.725447779289092,5.0495354752481845,4.490763075378754,4.04597964090046,3.698615223780241,3.428821482828726,3.2185792802677637,3.0532658586701276,2.9218351509740734,2.812701219790733,2.7252120863521783,2.6506513269443697,2.57846549210801,2.522466462199108,2.4700779106515043,2.420079156162117
8,7,8.578700125386089,8.50050790964466,8.263624570439275,7.750596713187635,7.002860864271874,6.214015382430589,5.527258976570176,4.987789214576315,4.5838622692849915,4.286610056335078,4.065687494878523,3.8972449062820513,3.7646115106070632,3.655894351197585,3.560337357617565,3.4790423576923897,3.403521763099781,3.328396941012056,3.2599730042810005,3.191841669537164,3.1235763776337477
9,7,8.601920555290578,8.551192184773043,8.358232778955186,7.870338614587111,7.107082934482131,6.303856797057693,5.6287298623926825,5.117149131028128,4.7400776249161884,4.458713563579549,4.240025036843021,4.061441201853449,3.9113771046167627,3.7800421624138196,3.6611777042036335,3.553135483703455,3.451057053232759,3.3454021916734487,3.253854858042185,3.162503323145803,3.0708868404051444
10,7,8.60558650563409,8.570451348782532,8.430344774250731,8.0167968430577,7.281788154082096,6.478920175727122,5.819828775407139,5.339063108427673,4.991484516653777,4.724484783256711,4.50132023549925,4.297559973067478,4.102984774818972,3.9121706934486364,3.7206228499154568,3.540707255715551,3.36947623237468,3.1999466847223066,3.0577018424264617,2.9283079593208403,2.8116026404098546
11,7,8.596637329059227,8.57856208160288,8.493657921445083,8.184369955529364,7.469367907811736,6.526803286031862,5.6710999458081055,5.004383123929897,4.504391496879935,4.122619527244418,3.8275831032410315,3.5975418564847184,3.420756920018645,3.286714076236593,3.179685737219732,3.1112365357107357,3.0619525811025388,3.0094710784743097,2.9835075626631786,2.95571292262857,2.921195284222325
12,7,8.606695291071402,8.5974469831605,8.546737847490888,8.322901204243522,7.67692731973609,6.7347105913599625,5.894509342168803,5.277779795596661,4.839223926154863,4.519011602796431,4.272898349541693,4.0795873256417226,3.9264288046412985,3.8059435515414366,3.7006514639677057,3.63320522337584,3.576211106163933,3.4961598754029546,3.426215598117236,3.321956707041006,3.179953761942456
