Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,8,0.8418426504741492,0.7936337567976122,0.7430275841353119,0.6909901046134219,0.6380648950103582,0.5850047233094808,0.5325398216420475,0.48128927819485756,0.4318756428893758,0.3848016502929993,0.3404769023202548,0.2992091108611359,0.2611989551164088,0.4626901520011749,0.1952827438929532,0.38656005608879473,0.14255121113197466,0.12078595972549164,0.10181936256772067,0.08541951964340108,0.07134400060602947
3,8,1.695678460616371,1.6032758030716696,1.5017338819868469,1.3950163305602639,1.2838573118268608,1.171649669082817,1.0607638167906481,0.9526189146818763,0.8500455655585634,0.7537064295863596,0.6651387500462671,0.5847000325530156,0.512564158717842,0.8358049140038792,0.3921252945778922,0.6081736523081404,0.3005255745780029,0.2636834954640772,0.23193383892993563,0.20461325570768796,0.1811110752263035
4,8,2.7068339173478337,2.5504264504886778,2.369774917736356,2.1828512433093388,1.9660742206238806,1.7497984597242926,1.5497416107492528,1.3415311314852385,1.1634287353079038,0.9925253871990136,0.8466643941858003,0.7201903372023538,0.6120979345694976,1.1276069425435773,0.4443132176417338,0.8060100750531961,0.33059628320057954,0.28949906292314004,0.25718435935856326,0.23249298330609636,0.21442543180494425
5,8,3.4069114560286127,3.2071209404328993,2.965786610606155,2.680412275965233,2.401655852965134,2.120570270243787,1.8555832517142459,1.6019965037595798,1.3950650639841715,1.2029948482527029,1.0453750308118552,0.9116594696560218,0.7982396961318937,1.434442112483083,0.6186962692885568,0.9786730654883544,0.4919736584127744,0.4424486462951542,0.40097450619511593,0.36651495948334756,0.3381550042453362
6,8,4.320848927884633,4.1163209035825075,3.837619534623191,3.2916013105029944,3.006175065176117,2.6723629368037227,2.2171032194484708,1.8936085920353771,1.5827029970807744,1.3369328351895917,1.1278148803269792,0.9585669995944321,0.8220542794288709,1.73295685716401,0.6216278646746715,1.187037927456757,0.4924498412486085,0.4448962190491119,0.40620674194132106,0.3747605693161726,0.3493019064170809
7,8,4.6347443841927705,4.452439664223429,4.177843704087207,3.4823509898195826,3.2294699050870226,2.9275345505825987,2.421769640302988,2.1295139476263825,1.835947459811673,1.6323689727893314,1.4534474199979344,1.3091735533256075,1.1906479287078338,2.0123093810646173,1.0053538303476,1.4417079408500413,0.8644628844244397,0.8046483299647653,0.7502428600986941,0.7003624439069313,0.6544316293417286
8,8,4.931042603504084,4.823710793033414,4.624675102775112,3.7974962986362466,3.6515355391182944,3.4443423815310363,2.838132365740468,2.5637734845255,2.217882125395432,1.990127560736679,1.7616509270145404,1.5629512264527803,1.3877546067499005,2.028515734145837,1.08438497653845,0.9706413593958506,0.8506141106023474,0.7493870632644759,0.6597407148866685,0.580899391227568,0.512068091725257
9,8,5.007614762808867,4.941089710526346,4.790998296522574,3.8858039880362485,3.7886084744293322,3.655249383989951,2.9566772572002766,2.700838221640817,2.3185062058061745,2.066347094231577,1.7979407519497344,1.5584548616721132,1.3431968986961909,0.6099794584889393,0.9666666734176718,0.15212943176802912,0.6922203450169226,0.5796626247968248,0.48506112926384753,0.40654211404781876,0.3420268567975228
10,8,5.030257156585192,4.993988779098231,4.893754513862824,3.988573575365422,3.9487082013349473,3.89133740162114,3.12900146074456,2.9005936707258866,2.481532844410728,2.224272433933036,1.9420750364359243,1.6997929634251354,1.4946911449206282,0.1997244968350028,1.1802453790591645,0.1305052104804479,0.9751018745333235,0.9012762346320604,0.8421192786387931,0.7944043130636169,0.7556083441234562
11,8,5.03896211321269,5.014358784099947,4.935702397644356,4.0046111304082705,3.9839327147489105,3.9634003582556776,3.143079698303551,2.900875378673926,2.4625930538992575,2.2000446894332018,1.9249691266076099,1.7005241905856137,1.5189688667717633,0.1669181445773387,1.2536027171613962,0.010508699138742186,1.065780133035206,0.9950647549888918,0.9348739639383069,0.883173180135332,0.8384402374192965
12,8,5.044596811119456,5.028230370834164,4.9703770214729746,4.067893516962626,4.065264812743866,4.050071394408665,3.105727420499596,2.790392816589541,2.2161055803396823,1.8984989563605712,1.5688932867090757,1.3165977447117372,1.1280920926726565,0.08812911059277719,0.8764185714076154,-0.0,0.7572041177961988,0.7157605900033935,0.6839907661492327,0.6590178891721765,0.6389000922701745
13,8,5.044352898867951,5.033913501985687,4.99498734706924,4.098982115892801,4.071743879980326,4.015441814420846,2.7382860059089356,2.34615426182292,1.6217529897659286,1.378080939585931,1.0895282012577452,0.8995041706040179,0.775736791105842,0.02189335470703537,0.602291095876466,-0.0,0.5822210675035984,0.5629296237034916,0.5464843248999277,0.5312417444452069,0.516112214066431
14,8,5.049932800173645,5.044399349084209,5.016869302991824,4.11407618334889,4.083603287375777,4.011916256433639,2.5741381431405252,2.233062166767607,1.565716207012867,1.4005339839154536,1.1641444768525506,1.0017637740628274,0.8837865483930695,-0.0,0.5587238983629123,-0.0,0.6007718019434971,0.5528275851499609,0.5105348838101662,0.47348346190556195,0.44100650961858245
15,8,5.050516985710715,5.046992568858761,5.026330218547724,4.106130145254062,4.068107918708125,3.9809125382988575,2.4760979589932743,2.1688877083850717,1.5754634880392546,1.421705591024615,1.2005183762041636,1.0354845075404038,0.9050059940238927,-0.0,0.2935256507031626,-0.0,0.5795219029332352,0.5314101356748892,0.49254276398622127,0.4612592846817753,0.43595956863152346
16,8,5.040848442668533,5.0370608184604775,5.019588737145367,4.121170978290153,4.086044904555559,3.9862681072960124,2.533346866344428,2.2066489042186244,1.6431331073365192,1.464192577731332,1.2119916219263909,1.011473610676105,0.8475896192132855,-0.0,0.08954967561859722,-0.0,0.4690494447139091,0.4212603258875848,0.3846151001914049,0.35627321614919816,0.33392073529360977
17,8,5.046149691552362,5.040023978521126,5.020396943254698,4.080035821208785,4.007426033917084,3.8567012853518623,2.2977417957847894,1.923984114434382,1.3178706110635654,1.1889189823608148,0.9560863906894488,0.7881998567723797,0.6645765762418264,-0.0,0.02195420853386365,-0.0,0.42123983215973,0.39087609204358836,0.3658857423371639,0.344535164187829,0.32580520934410867
18,8,5.049668722226088,5.045189038806328,5.024813702667296,3.937153531141263,3.728505245694479,3.447121776588808,1.7317837129378117,1.374062844091294,0.7888481984831699,0.7766039229722677,0.6093871095924708,0.4978213162841106,0.41937311740903144,-0.0,0.003732244166893941,-0.0,0.27101980761569516,0.2522765828610046,0.23684926085152094,0.22383406714402848,0.21263815053692484
