Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,8,3.270866971299933,3.217304836432544,3.1631110632903296,3.1084388340807894,3.05343303343138,2.998229739586554,2.9429559917895016,2.8877297950208543,2.832660321720031,2.7778482747118787,2.7233863661028153,2.669359889242684,2.615847344866758,2.5629210981534216,2.510648043422867,2.459090257686729,2.408305628028553,2.3583484413308584,2.309269928095539,2.2611187549753886,2.213941463106611
2,8,4.034317679227062,3.923247461428784,3.8131584731230124,3.704090297605515,3.5961191704573245,3.489374518893781,3.3840461735694802,3.280380167413402,3.178668130032726,3.0792174778781947,2.9823421484594763,2.888341211544353,2.797463948546845,2.7099211201196822,2.618172997104468,2.539725841374522,2.4643792322012925,2.392200791795871,2.323202572680166,2.2573381346928936,2.1945407448822505
3,8,5.139460007906612,4.8853253201289135,4.638717643362267,4.4022726754432195,4.177902932485551,3.966837952730175,3.7697031496501023,3.586591044928498,3.413741191029946,3.2585865806251966,3.115038112177108,2.980474765181988,2.8582477766608627,2.7445562021023493,2.6195686700591243,2.5255656855061845,2.4360540411704514,2.3505204068696286,2.268650261163172,2.19018158946754,2.1146960749541455
4,8,6.46863306808111,6.022720524409819,5.593831914591398,5.193656835149234,4.829833677788684,4.506119987556539,4.2230880474148975,3.9789346951480016,3.755610840436913,3.583901155331429,3.4375382942095327,3.3039673472507687,3.2016209997125276,3.1136537920622382,3.013998387152165,2.9557228977268544,2.903959081665026,2.8577293488061906,2.8161092124169564,2.7780576942209034,2.7431073512719273
5,8,7.509578384011016,6.803620489628137,6.1205001674619,5.492646162078089,4.936995426311768,4.458839079870703,4.055593167519662,3.720004575402051,3.421949339248117,3.2022369126226202,3.019455716276426,2.8559322821528803,2.7342775743990493,2.6318667795264767,2.526576549217587,2.459997040422235,2.402997396832605,2.3539523933881994,2.3117471081952754,2.274827131506331,2.242452174022612
6,8,8.926341286299689,8.251383701191854,7.506983695683071,6.7832775244062775,6.133492174371645,5.57974576294363,5.123630514470027,4.7551158519508965,4.411262174081004,4.193563876165224,4.0128189118745885,3.8405142886957946,3.723398997676339,3.622696446449633,3.521900027709191,3.4507275549648395,3.386950297817999,3.329115927355175,3.275280071008292,3.224905896035555,3.1761625139798877
7,8,9.68314302824582,9.261839280630443,8.631930238670506,7.908040336018889,7.2006449945768,6.566572645902648,6.021288953269299,5.559707445328705,5.1287090130989,4.813985439802669,4.538888919956052,4.277665188947853,4.072592230810209,3.889112114324016,3.68764808468939,3.5513742866205757,3.4283639221880198,3.317159514719975,3.215297482711112,3.121988082658376,3.035094853446029
8,8,9.880129883293353,9.608148233768807,9.026185109872886,8.21333210892847,7.375508232098903,6.636841274939071,6.0263296413076075,5.529450204494071,5.049647440769734,4.728993408308973,4.441747731040568,4.1363868675076665,3.9037082995339576,3.6777515088206214,3.4138786503072445,3.217233210611391,3.026903360267267,2.8455668796725755,2.67590843587039,2.5195430500355167,2.3769872842297386
9,8,9.953731806273245,9.765192961965873,9.223583656782441,8.337288727698365,7.391159594024529,6.56942137634257,5.905670852119445,5.3755500467581445,4.8682524400528635,4.541961303642358,4.254417429150568,3.9676739663525975,3.750862752999237,3.5516787953204405,3.3092202596402767,3.158091178905671,3.0180734522910733,2.8885029087737,2.7705053058248996,2.664732488945276,2.5700929162791977
10,8,9.981817789023104,9.909744653268222,9.61894126799319,8.930739084056343,8.007765435576209,7.13815912374111,6.425055451434222,5.859476215592543,5.311701257162708,4.981354101501232,4.69117259549064,4.377476809088766,4.165278632113678,3.9678132525964687,3.746623547877918,3.5843640589724615,3.432540562238596,3.294234501043096,3.1712609430772085,3.063953843240168,2.9706869243914977
11,8,9.996886968661844,9.950680018589086,9.704418114391352,8.912640096092458,7.682445588363453,6.503417398513842,5.55973042265747,4.847877186955152,4.2268245956509425,3.905223947338199,3.684372291007805,3.5114153617131603,3.460330120785816,3.4480798042403875,3.445794395932135,3.423801938951503,3.3759291074640476,3.2996439524225427,3.2041044307105553,3.098429509349441,2.9942720598607475
12,8,9.991759955080164,9.967853308332971,9.790529203792927,8.926732364995138,7.333079849566793,5.806236813081332,4.621824222365575,3.7674987965855213,3.0745646715090937,2.731444772932718,2.5168199307567685,2.3534190695620327,2.323423768958725,2.3432068072020327,2.3986585936047637,2.478002122403835,2.571701203537437,2.667401560883595,2.7589870073703286,2.8401018511851044,2.905896666758489
