Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,6,3.160459421015412,3.1382890062727156,3.1139929230108208,3.0875746789667384,3.0590514097441486,3.0284538067538858,2.9958258410779104,2.9612243093806225,2.9247182338620794,2.8863881512614165,2.846325325991414,2.8046309198510064,2.7614151459323533,2.716796428021793,2.6709005797995933,2.6238600112791053,2.5758129638995566,2.526902771033499,2.4772771377041947,2.427087432109522,2.3764879819781486
2,6,5.17788185126528,5.031969158605495,4.880797290092131,4.725507907000942,4.56741987311223,4.407892347928302,4.2483078314001395,4.090017889468755,3.9343473451331876,3.782474599627752,3.635425760528874,3.4940389126612508,3.3589626734452254,3.2306472159227537,3.1093384002635376,2.976825923409859,2.874413814642487,2.7777702727264826,2.686781695660483,2.60136510075878,2.521220007642326
3,6,6.351050368715188,6.095374252847814,5.80602514189203,5.4941729551160465,5.171246536314934,4.847252008586171,4.53030824690892,4.226569461318751,3.9402278746798713,3.674036793190344,3.4292790035787757,3.206332260674901,3.004684535491465,2.8231407513961426,2.6602986788884078,2.488700101597121,2.366226912267323,2.2551459008451538,2.154708029155737,2.063504884484544,1.9808671086530794
4,6,6.746223629040713,6.5446197587223045,6.281040883418721,5.967019285586116,5.6222087397694,5.267554233073747,4.920705045795849,4.59395963485885,4.294612041330464,4.025827467593197,3.787424557343705,3.5778671197052074,3.394299171465899,3.2334148806610474,3.092453835617616,2.9395515994609163,2.840367607420799,2.7511819577447114,2.6713553853209864,2.600309173949468,2.537553136095844
5,6,7.171341438791269,7.080864338523628,6.921324154295252,6.6841860635186725,6.381962773536474,6.04615731963783,5.710692833631463,5.400952741838409,5.129501110140609,4.899412487221884,4.706891321205536,4.544862070075383,4.405632142445217,4.282213388279906,4.168428110904566,4.036372541466779,3.9386877274266747,3.8389587551315882,3.7374067029072613,3.6347106571964467,3.5317464632964235
6,6,7.215246746718746,7.183736067058934,7.093072240027958,6.907841095509501,6.609622153556535,6.221060558569531,5.79448327253768,5.378082459699051,5.002668121165054,4.678920579688228,4.4055313257731825,4.177815850570544,3.98819080636746,3.8308974382807297,3.699959941062218,3.518106607969949,3.4456852598014134,3.382057184045104,3.3255653774739717,3.27363913622248,3.223978467749657
7,6,7.241153608415219,7.217336954657898,7.1537046890813,7.019155380317445,6.78441544670698,6.448803649078088,6.051559426447807,5.6436532307959615,5.266272974461238,4.934080257005643,4.649300640000332,4.40721754755807,4.1993688698684135,4.0202377197849755,3.8633521607622114,3.661168787489744,3.5534127663202195,3.451364733060481,3.353477472215612,3.257307547211691,3.1615390228763522
8,6,7.238056053596612,7.232808971315376,7.19875853358665,7.105593885173528,6.908021988015838,6.5761526292685595,6.1384410021456,5.663340821888842,5.212695326179098,4.812908696910695,4.471015035921015,4.183436745775486,3.94284039783611,3.7452766441555525,3.5842567791012416,3.4035216127162795,3.319678330663983,3.2526504439027986,3.200169630154736,3.1588218646245068,3.124694467382422
9,6,7.2228038988495245,7.220457202059702,7.197201927434196,7.121742015788264,6.938189321631869,6.597670656522958,6.130697040047079,5.633784754095519,5.186715386932889,4.813315077556101,4.508099070828514,4.25062470349772,4.017745732140236,3.8011898487844404,3.5958035816023113,3.361710226523033,3.198978696057799,3.0546494393313774,2.931317005484408,2.828864432390536,2.7459660353504978
10,6,7.248902898864549,7.252434881312025,7.22943288390558,7.131861473437236,6.8632425591103186,6.363264272163129,5.743574041199929,5.168799195796403,4.723181482146987,4.406304864510759,4.198354156257661,4.07070199774535,3.994875135097779,3.9551042746926286,3.9366648048935304,3.962105597409505,3.9419363232170004,3.9074783335535597,3.854685881361491,3.7806060231755345,3.6888201791076676
11,6,7.220878044135057,7.214299276400197,7.187248001522087,7.0983102964702445,6.844387278246081,6.32331418926014,5.640159191651012,5.002120306819696,4.509767571417933,4.1585157798653825,3.922172357417385,3.7702653931582017,3.6708616932095106,3.6091436807404986,3.568664413193027,3.560935188719228,3.514094804730423,3.465601153841761,3.4175570429286597,3.371429669117933,3.330242888214042
12,6,7.203722464243679,7.20097886799168,7.180927540824099,7.113127887499509,6.9261091669088675,6.530871359420755,5.966920007994273,5.3927573426138435,4.9037989481410715,4.500051373419378,4.1531128257996315,3.8394427365782926,3.5457949056297267,3.27862824360958,3.0413043219253297,2.821785589155675,2.6744654648590744,2.5659325468863625,2.496160302587288,2.461853919829963,2.4606904428635556
13,6,7.173348135760276,7.154631436472037,7.12352901492705,7.074327818533573,6.959443128774255,6.6320827599103715,6.020872949214051,5.3521191425755115,4.809357445525869,4.409205555706237,4.1167862693400945,3.900691942280924,3.7326655067205023,3.6049334127885575,3.5050680959299254,3.4507422746661622,3.387953467525282,3.332664463714443,3.2807935884137156,3.224669869114838,3.1613511155172604
14,6,7.23431814689268,7.231719985386194,7.214416494348187,7.158305390666067,6.999683275930236,6.633793324492108,6.063412086063185,5.4601066013846316,4.940335348761025,4.512146506352453,4.153231038468156,3.846366980489632,3.5736710177210966,3.3304524446398096,3.1076731192728255,2.907347885789122,2.716973564479554,2.543620048674584,2.390958410049644,2.2630960177116055,2.163356013045954
15,6,7.238478336376867,7.230365562419826,7.207144519403488,7.158055192497618,7.029949279384789,6.624989161226672,5.870274766635732,5.117685282297779,4.552895294743841,4.144044417634358,3.8149358958022304,3.516182035301978,3.2164477858444904,2.915145663252334,2.6232363068247095,2.2791843466263493,2.0618979208644346,1.8759042114435136,1.721196445238187,1.5954651126882904,1.4956878203437927
16,6,7.209017676383661,7.200322411824598,7.177718526437442,7.125712636744668,6.990367963149823,6.6049129963424695,5.893145231112563,5.155343316521557,4.593594382601852,4.1999071760250954,3.9291650723135727,3.7427551215804513,3.614602534606827,3.5172226785431246,3.4278854598985866,3.295865550072848,3.1846175919124895,3.056354665945419,2.9191787949222587,2.781193004523598,2.64880063637221
17,6,7.186241904046179,7.179158158948909,7.152646200338584,7.077103250397734,6.883026871335251,6.4791482321639755,5.912487828192283,5.363544025575914,4.920954198267152,4.56489312439785,4.2799379760139855,4.0370901044850225,3.8332182711603284,3.6514194518137497,3.4813887207507017,3.29442431156303,3.141035977499086,2.994959637139318,2.857838152653288,2.7301166908459438,2.612846113678274
18,6,7.19660088501554,7.182503601151391,7.13309047940869,6.983480960299993,6.5937513974500215,5.910207269456232,5.183341530989741,4.628693298249705,4.2492977697517915,3.9773040556934687,3.779235487447441,3.6197013645109726,3.4932843460987386,3.381180983091755,3.272262497103522,3.1794093473091745,3.0660586764434554,2.9591645151941313,2.863433761675396,2.781698703621452,2.7135931816538927
19,6,7.282846351567992,7.286412882643943,7.253919174200137,7.14539948821712,6.9176368910544905,6.52498846602614,5.904071111824856,5.185148010256378,4.573528125308963,4.103695902402335,3.761074848705031,3.498033014698199,3.3048697905085898,3.1507117510855673,3.0182291171232047,2.9132272551624054,2.7993403273600945,2.7002796281497248,2.6162200893299277,2.5449329301148604,2.4849419285671503
20,6,7.2252542422131345,7.215335852947731,7.181013262621203,7.0886493341910946,6.886489023918735,6.479657427820366,5.7261276186751235,4.900372900771538,4.282381396749329,3.8589905069566774,3.5805631876860065,3.394775387797073,3.2773985491398303,3.1907064761399093,3.1039928230052687,3.009518374692091,2.877608128011366,2.748104783665487,2.6283556033624595,2.5229250082947505,2.432641302698243
21,6,7.20582280298536,7.206893115727026,7.188157537751385,7.11730486066741,6.94419325600145,6.650217418400752,6.224847713562847,5.689114482534349,5.180244638633289,4.765687633827051,4.408690316807508,4.022692560786101,3.558089406345682,3.071787573144856,2.637322375504484,2.185062917905855,1.9659144613982302,1.800172057575639,1.6772238271592428,1.5885520803508457,1.5252953424158697
