Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,5,0.9292936195882892,0.9276547861545048,0.9257681363585966,0.9056639811103291,0.8956597962179463,0.8845969462345322,0.8724876828744919,0.8593506231879424,0.8452108452430395,0.8300999095901647,0.8139796909868707,0.7970243306187939,0.779351239762805,0.7607972376683059,0.7410225990362298,0.721089138566104,0.7005795970619666,0.6800575635265933,0.6586042735196519,0.636800185085252,0.6147274441166961
2,5,1.8096636224474716,1.7997656858461437,1.7884313468556374,1.6787476429476555,1.6238092692234565,1.5638246592577718,1.4993502446072757,1.4310428077168724,1.359649369846138,1.2859692364703244,1.2027643522442026,1.1255899373689677,1.0543198020720892,0.9791066003280686,0.9130299077725061,0.8425460972999141,0.7674970775481788,0.6926680104053012,0.6400018129153,0.5766427369158043,0.5397691069720917
3,5,2.325879367807019,2.316899259983181,2.3063974211745686,2.221732806612915,2.177784685802379,2.129901833250567,2.078942337922664,2.0256143311604147,1.9707140078368994,1.9149622693184551,1.846530248436753,1.7928759844449074,1.7508766940645788,1.6999365196911125,1.643151725706187,1.591899665253148,1.5385929386832868,1.4434942284755325,1.4355918118796063,1.357884476605646,1.3455736857987781
4,5,2.5055911090689285,2.503521265314836,2.5031011261882,2.4461603432709325,2.4174053476585633,2.383664256807187,2.344329268899577,2.2989202285880457,2.2468840339821616,2.187692956223843,2.103110471333039,2.0339650576252186,1.970134581803085,1.875099217549739,1.7829943370491108,1.6856364900192942,1.5500225294250038,1.4158074172910997,1.3586790163642384,1.2468259082117317,1.219335115226564
5,5,2.6145982442259124,2.6147260596389126,2.6145647195685924,2.587337815542718,2.5679152911731293,2.541346416092855,2.5067152861302837,2.462843276224655,2.4092261509464437,2.346020091364398,2.290567674421727,2.223211663289125,2.1294478775375083,2.0363308397623103,1.92956200146912,1.8425645992774338,1.739406170961868,1.5810417625176514,1.5698414554395417,1.4102281531374186,1.4348070685922567
6,5,2.6520861105910107,2.6507551881162055,2.6472134659749855,2.622746605578254,2.602299723770668,2.57557264686182,2.5384839645077504,2.490708946698535,2.4318026193827276,2.361522857602229,2.3347777841125987,2.2760106526808097,2.128562039417306,2.01432895868057,1.8874114690401524,1.7785290744503368,1.6318993286532657,1.4315448425960497,1.3805147700625429,1.1325487086821555,1.1295223600103685
7,5,2.634407825415473,2.6352241191554513,2.6358430858820894,2.6174572922198256,2.603200445795703,2.5819249343392072,2.5521530841486237,2.5117557089667706,2.4583607411758375,2.3898432633126805,2.4191073423771687,2.366318218013393,2.070617412193764,1.9147708143938373,1.7369684370795748,1.5472386452384999,1.3971236784395218,1.0751403867949016,1.0426551968837547,0.7690211082291117,0.7540693222056747
8,5,2.6571301369414937,2.654480696841177,2.6481434299263005,2.6264917847798483,2.6042415473105964,2.5746793454583696,2.531126112879441,2.4694989219291177,2.3827005360518885,2.2630397218880645,2.305070937462545,2.1909816413537517,1.5907261011404883,1.3302118964656389,1.113476584592614,0.8682989666092097,0.6921301958199199,0.3849447344834698,0.40920789023003185,0.2710761473135623,0.33366494958350046
9,5,2.6632465110556005,2.660717262777001,2.65667847353531,2.643885827820167,2.6262332770272683,2.599489389860543,2.558466223715257,2.4941377418036175,2.391813840764076,2.235969437803612,2.304043058851947,2.1326128663899837,1.3114109026335943,1.0529465377648648,0.8294273687778629,0.5853804913579954,0.3378314976394724,0.13700997867756973,0.2665170962977729,0.11436090251149446,0.3254594772689992
