Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,7,1.26718825505211,1.2721113800184192,1.2675967625163387,1.2672238413232189,1.2664205610574335,1.265150699429254,1.263376489330946,1.2612148407758415,1.2583554349281427,1.2546569524469695,1.2504332184950109,1.2455253574113108,1.239861751121871,1.2333982470979887,1.226090763705442,1.2178956242634655,1.2087699203715079,1.1986719056870576,1.1875614229139206,1.1754003689108912,1.1621532054362036
2,7,2.2469391014616353,2.2501692702915213,2.2425293032662235,2.231676363109308,2.214641008456471,2.1907058439128244,2.1603632180076957,2.1242636763169025,2.081034032929592,2.0316091539212486,1.976958018156609,1.9170941213611206,1.8546529719775386,1.7896227422428375,1.722951830825646,1.6555530774921723,1.5882598433204131,1.5218441600753787,1.4569048865531073,1.3939565661514124,1.3334041890128896
3,7,3.171940748918178,3.1698556335666064,3.1245667920382614,3.080021913788874,2.9120724753659566,2.9478916928266328,2.8432092334358505,2.7495834598562863,2.6433649025360024,2.5323352685875795,2.414075991889104,2.2933824666556406,2.17547096586943,2.0620849363391587,1.9517326903785912,1.8469126914566623,1.7553940252967875,1.6567901103977958,1.5689964815197353,1.4852214280728575,1.4072972215211474
4,7,3.5765232811185657,3.5709870907268906,3.500319793735627,3.4314498524706476,2.978289702218345,3.223731559938712,2.971491275673348,2.8335923676366876,2.677051192409589,2.5121846639832945,2.3350694885293573,2.1645931148245303,2.000546676047951,1.8457404389685048,1.701685205565212,1.5720748107606068,1.4812333107424294,1.3634223629989513,1.270227628854906,1.1832084163139536,1.1052483364990713
5,7,3.8582884917541853,3.8565697778247015,3.7939314659495604,3.7215346177295245,3.0137817054989195,3.463974070483087,3.014216518433994,2.82151581042014,2.6043482837584766,2.379279955246483,2.1513759887164525,1.93633497392694,1.73413885127231,1.5510808249979615,1.3862905690754883,1.2450436518460126,1.148110516628462,1.0213708460261732,0.9260533363956028,0.8417471110804194,0.7725828862409425
6,7,3.9965604054414516,3.9958193243868725,3.9395960263574827,3.863925013489437,2.9644648672982448,3.5411825117267743,2.9284042522461675,2.659097825074678,2.368408772004321,2.08482131405752,1.8224883534485397,1.5849538509312748,1.37955672197967,1.2037122568544423,1.0565953624025826,0.9363593387203945,0.8466167976265553,0.7441847804936679,0.6645571187705115,0.596270872653747,0.5395991858159086
7,7,4.0300531317118375,4.029268153629656,3.991301414213164,3.922764523894477,2.8783618245515474,3.5612430636845906,2.7990241087998133,2.5131527928212076,2.22206202159841,1.9687801646673895,1.7488280352222145,1.5619692603232207,1.4063556582960075,1.2790333405992547,1.177569107061135,1.0999196616743327,1.0428167182520305,0.9683650502879125,0.9072771597060946,0.8530297114137071,0.8044744836595625
8,7,4.039665517280574,4.038391509540876,4.00962824685178,3.9481295427338226,2.8271379308412548,3.5666221509339406,2.737912673853526,2.4563195719704742,2.196149461916594,1.9773438712457332,1.7863518821221072,1.627595558463232,1.4916911832623503,1.3745208005375227,1.2838951414289215,1.2166386232472968,1.1628717542645575,1.0892557321304122,1.026707949549008,0.9724971758012534,0.9244950190629463
9,7,4.036760124059491,4.035409560780706,4.013865473926482,3.964033423955531,2.9010332086924024,3.6317857246224734,2.88712458668966,2.6739581507054067,2.4842516977797837,2.3223118684368553,2.1772079768226122,2.0489028597541696,1.930580952614758,1.8181010732261498,1.7237233240437881,1.6409987739865741,1.5723014267621618,1.4689821321513639,1.3715609949985796,1.2748639497834384,1.1809172967928836
