Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,8,2.9730445981485256,2.9215778849510374,2.8705068620210388,2.819976703038048,2.770113745807873,2.7210242452890396,2.672793513562272,2.6254854627803006,2.5791425674771,2.5337862612954334,2.4894177794238095,2.4460194512664275,2.403556437845289,2.361978895243301,2.3212245295162233,2.281221490803317,2.2418915360968725,2.2031533728343256,2.1649260808694244,2.1271325001686563,2.0897024672492495
2,8,4.126855911981405,3.972653554378077,3.824022167440925,3.68201724697389,3.547420840448637,3.42075627431779,3.302308587941517,3.1921499836383376,3.09016904934787,2.9961010422313756,2.9095585894536247,2.8300631965934304,2.757072414494891,2.6900028348620646,2.628254199166055,2.5712243931971943,2.5183351946068964,2.4690012532985093,2.419505913949174,2.3766926460465845,2.33729925252251
3,8,5.556491227259076,5.3266627891810145,5.1152702412835716,4.92239006637953,4.747364424188068,4.588967809472728,4.445621234503233,4.315572938272184,4.197059181060136,4.0883970011871575,3.9848576513908407,3.892711724917028,3.805981286916802,3.721201719049982,3.64365179846326,3.5686265169402955,3.4953615643343374,3.422993605914899,3.3428908951655267,3.271517312045992,3.2013494834554694
4,8,7.361518204859292,6.984142601151458,6.613652234544985,6.254479953053728,5.909958022129509,5.58255494518043,5.274099247365206,4.985905215435996,4.718774925971812,4.473130962444528,4.238980556818712,4.039774478404742,3.8599503262731942,3.6924317941033213,3.5523354185952827,3.428892350510197,3.321343708199088,3.2283997116434646,3.1323464636455984,3.070887391462718,3.027796405927945
5,8,8.454229993532552,7.858480915821304,7.243241284587024,6.647033190959054,6.093541332922157,5.595188888607731,5.156686647675517,4.777664154484102,4.454499120539801,4.181943362946349,3.930254703980016,3.749580991727478,3.5991874179681758,3.4550494215021144,3.361683885784108,3.2871876329310266,3.2306431341764705,3.190840202205685,3.1482663216022395,3.147921713915309,3.1734559871059007
6,8,9.492045090854955,9.010375618621824,8.342281491632399,7.581875674808884,6.821389733128316,6.116043736427794,5.490299445421071,4.949928977629405,4.490088257626774,4.10128128968927,3.738785194263808,3.473275768188633,3.2437905339250337,3.0298744610642854,2.8636960548116672,2.7185627146060325,2.592632470065976,2.4835986129247343,2.3689726284977954,2.2987972260871046,2.2535781324577653
7,8,9.835272257457099,9.535142394072395,8.925627936009123,8.070921706551536,7.155393904558558,6.308845989263758,5.58532460893653,4.9951713896238825,4.52670831380014,4.159966569890911,3.84232183492102,3.6330062156884564,3.466225629793653,3.3199041920633428,3.220532837471394,3.1414258714630963,3.079161008360843,3.0308230765115076,2.985238243158335,2.961782882625239,2.950667416229819
8,8,9.92782047844186,9.683205184928212,8.990957550651743,7.880414841177518,6.694996147634201,5.653606998330402,4.82529491986253,4.204467593942225,3.752545799147918,3.425587904374148,3.165859341499517,2.9995225897117117,2.87246301725371,2.7663514892306624,2.697260595236677,2.6466121731264343,2.611856492720976,2.5919780167731905,2.5758117065213555,2.586011847608468,2.613696350708877
9,8,9.955181543367646,9.719679468595618,8.912204152498317,7.590037535132343,6.253341736242406,5.158259098409916,4.353614321634676,3.7937505456885656,3.4057403401787525,3.12871340455968,2.9090602313333433,2.756295162716562,2.6329551624184706,2.5246879265518447,2.4473945713568357,2.386711969660717,2.3409007521899814,2.3118407226104787,2.2877516359266425,2.294864944811426,2.3255302056410447
10,8,9.967956644144087,9.8919063940726,9.5548273303459,8.679269329271714,7.504041154221699,6.479554620657622,5.749418172858519,5.264613581879701,4.939127131786937,4.709474999849526,4.527402274158515,4.397997984895274,4.289870472026003,4.190869870302461,4.1081098959002045,4.029835070031128,3.952194998890362,3.8759901040214295,3.7892758521425463,3.716314260996316,3.6510317312256175
11,8,9.994144570644947,9.973991537209587,9.812166801360583,9.146308543360789,7.987616930131445,6.945203026083423,6.236649568143388,5.778781278644026,5.454656403958728,5.188558223220498,4.931040089182,4.691805001721138,4.446585545933875,4.186682415011687,3.9388776764088007,3.69406984789331,3.4556836358715084,3.2334366397310452,3.0230402124144478,2.8481460863422927,2.7075330642745796
12,8,9.994463685489,9.979671919496834,9.870207797863888,9.342552494211503,8.257207154032013,7.2032197370278555,6.4286610998942,5.839877581598025,5.3363790618346005,4.878369822973609,4.443613577370998,4.077990650898167,3.759146840682077,3.4767889950541946,3.261428940907734,3.0897184561777054,2.9549445732478308,2.854265182546912,2.769114421036868,2.716908616959589,2.680275684530445
13,8,9.995871650205693,9.983345817748077,9.878032252028795,9.343935904440714,8.197955973017718,7.091439095405943,6.296555546672514,5.705175875875341,5.2073184979284,4.755808876809025,4.316288379976663,3.953628806266591,3.633970901385503,3.3512664219266872,3.1347269735418024,2.9619809912048014,2.8270363886640317,2.7268694824641213,2.6549064249889645,2.6098691753629724,2.583384573018769
