Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,7,3.4301275074127657,3.429098776591343,3.4273053022324045,3.424641948409023,3.420995199897348,3.4162431753030553,3.4102561255308834,3.402895380994244,3.3940157892266005,3.3834651903152912,3.371085674120366,3.35671483967509,3.340187390623896,3.3213371100452718,3.299999257039395,3.2760134226930893,3.2492268728465667,3.219498387818511,3.1867025835280587,3.150734663654134,3.1115155092213165
2,7,4.994493410649995,4.910757748083124,4.811677803281323,4.699785481565139,4.578160235206689,4.45007881724716,4.31872421853125,4.186976966019312,4.057311015438348,3.931770378602188,3.8119060298190375,3.6989105581972836,3.5936367188170704,3.496561340596641,3.407998941030065,3.2661416716904603,3.20808372943322,3.1557573000867962,3.1090760229964984,3.0678871204096003,3.031993258151047
3,7,7.078628704909952,6.885042724928589,6.662052302923304,6.416882404382454,6.156832684120121,5.888513214126703,5.61743938138011,5.348330739368063,5.084581011724568,4.82896904193375,4.524130937400492,4.307553793810359,4.099185036117531,3.900484157391749,3.7126411917903677,3.500562690409798,3.346192886043264,3.2018342287008523,3.0681350027090235,2.9452397631820375,2.833402994911362
4,7,7.821649463751322,7.517232693613071,7.148308537777331,6.739639865498948,6.3166440484870146,5.900124036214466,5.504682729371567,5.139694965207292,4.809920149904797,4.5171342929291365,4.183792916467901,3.986105820352589,3.8122470517936775,3.6606223131305304,3.529385248546133,3.3592420766873183,3.276720615502037,3.2033333062604084,3.1367589078690346,3.0749179115574794,3.0150471137430657
5,7,8.38065446546255,8.156561719929144,7.79180586766721,7.299020142656527,6.726907495216879,6.130011324016462,5.549730064014398,5.007900051572459,4.517503057076005,4.082814537046914,3.6181440920547145,3.312679455331855,3.0382109835415707,2.792300448308134,2.5719172903636744,2.3406649507605524,2.1761735722673867,2.027115182705325,1.89302554972433,1.774272880906583,1.669218691549409
6,7,8.439154936830308,8.14604575446446,7.575234178564921,6.78261339878111,5.91628751886005,5.088802064429386,4.357206803608507,3.7422745241412607,3.2442891107074954,2.8507894033196797,2.482607836247368,2.2720345106337585,2.103658325798687,1.9687822021107984,1.861610947701417,1.7607888717644298,1.7016615190067534,1.6561429893257016,1.6231612138977773,1.600070171172538,1.5862598100345289
7,7,8.569572054876803,8.451764248602485,8.110597138438743,7.450548807609303,6.58893837824075,5.726149651306646,4.978802902651263,4.380595692605117,3.922710478281007,3.5757197907495644,3.259112350645514,3.069604486030805,2.909813011113629,2.7709587072893513,2.649526387993597,2.535227511366844,2.4409434330497093,2.3547186524838115,2.276120926600516,2.203889621883681,2.1376358946286533
8,7,8.622321236028133,8.57382064547962,8.354862113582405,7.7661614347046495,6.849065048726432,5.900128710367528,5.106873256873751,4.508009977242254,4.071567558530562,3.751183183269435,3.477779828383651,3.2988290362765302,3.147122206448543,3.0141744526757788,2.897521582984306,2.7772203865082337,2.6878718559035075,2.605849496331995,2.5303015497151566,2.4602879829800157,2.395773333173052
9,7,8.595241951511499,8.569107259485408,8.44215511652645,8.051114246779054,7.316798599744659,6.477999050934068,5.776275420122554,5.269536460083796,4.913457154552838,4.648579096881104,4.387245594528726,4.207565824862098,4.023416516510275,3.8310605387312893,3.632199204803148,3.41309849716612,3.2173885142925007,3.0258109173029646,2.842696954035486,2.671206818581255,2.513081953229665
