Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,5,3.0324981460886904,3.004270468953283,2.976210698452727,2.9484438469031815,2.9210845368493707,2.894235415804061,2.86798561303856,2.8424092129883034,2.817563720149039,2.793488493163083,2.770203131508042,2.7477058073406178,2.7259715483246656,2.704950495537857,2.6845661847177515,2.664713929987893,2.6452594272362924,2.626037739157792,2.606852873924808,2.587478220783107,2.567658152071528
2,5,5.121416750334678,5.041511898787943,4.9533792616059475,4.858232367168067,4.757436917032256,4.652481236079226,4.544952430205941,4.436354093674811,4.328104466792784,4.221471407972342,4.117522088984543,4.017133359374677,3.9209779917134018,3.8295279949181418,3.7430742916995534,3.661718994710421,3.5854071831778667,3.513930408934544,3.446928981693039,3.383912374580144,3.3242466707195515
3,5,5.626113475740394,5.511490995455098,5.370454047111062,5.20593114358195,5.022537510350396,4.826180578803484,4.622903555140259,4.418068975740164,4.216490196119595,4.021647541453641,3.836079478986012,3.661422425464287,3.49854709177198,3.3477170821195745,3.2087410821702673,3.081143473279058,2.9642747408348202,2.857144371223581,2.7592012390932306,2.6694978988052247,2.5871461770694126
4,5,5.839011519417736,5.75385324741447,5.6346907053061885,5.480821783847013,5.295578984001575,5.086143750667946,4.86217341046236,4.632837010565134,4.407076962920148,4.191229038268336,3.9895575240813974,3.804320993556381,3.6364557589626623,3.4854067970310885,3.3501312310042826,3.228844590858732,3.1197806650755595,3.0210441745416365,2.930673515066648,2.84692486656468,2.768631809437931
5,5,5.866044332108539,5.84372956654864,5.804717054059729,5.744785381366136,5.660947641418281,5.551064466966337,5.415430485310991,5.256599023184241,5.078806009662982,4.8879195115432434,4.690568690777821,4.492277463724077,4.297672185602481,4.111123737169098,3.9348757165176282,3.7704102821490526,3.618856781380264,3.480609435977807,3.355495439034112,3.2426014548460715,3.1417522421437925
6,5,5.769504374845624,5.754486018737749,5.733818361322557,5.708388365144806,5.67989978052078,5.649471051337511,5.618043304817974,5.584086669311008,5.542565411566692,5.484521817353652,5.3961539758898605,5.264481048526993,5.082807083847287,4.856035423236815,4.599944468084651,4.334204323008384,4.0768155486492095,3.8390591818952795,3.627717290043152,3.4443744201815285,3.288741733455432
7,5,5.793523369950613,5.784343881365251,5.766581426084202,5.738520224118884,5.697813904690168,5.639802687088395,5.558287762856446,5.445397131243672,5.294471362141282,5.105361551227518,4.883602177935613,4.642388399510265,4.396580771380961,4.159038486876511,3.939039594381233,3.7386207687371993,3.556773821806572,3.389009911851122,3.2272569821194654,3.064760046018493,2.895591100268221
8,5,5.819745525838194,5.797139119989471,5.764299745442784,5.716906495404655,5.649591942717422,5.557823593831435,5.439434738065314,5.2972944510002185,5.134674579965143,4.957173172127838,4.765147243670167,4.559480523032135,4.3432529496698296,4.1244017381619695,3.9150584405782474,3.725020428451509,3.5606006101597676,3.422142430293396,3.3057619085714856,3.2057752649097147,3.115917962530876
9,5,5.778124501350019,5.7693197170454305,5.7566284713400275,5.737195189771185,5.706106220785431,5.654120604479595,5.57007336462048,5.443199351033465,5.26549972119186,5.038904764995693,4.7714963375957495,4.478485706195458,4.179342106868436,3.893008932087273,3.6343507494536085,3.4090566370279043,3.216999498357424,3.0538197419949813,2.9095757472487773,2.7775198924902242,2.6533006281059004
10,5,5.8591894655634515,5.851660143002487,5.833338126445122,5.798329240604602,5.737907299020967,5.64360750960747,5.510305687524993,5.338417066990051,5.1325724670751445,4.896600035858217,4.6278100398659445,4.31909335215823,3.9707587208429644,3.598689455497953,3.230864742503906,2.8921919015149693,2.5969838958099216,2.3453485685321405,2.137883566228861,1.9694382373917334,1.83279516701191
11,5,5.93860887135523,5.9108706246927385,5.8660801713327215,5.796757392932126,5.690750729247703,5.534156738086567,5.320779979618094,5.059573305804442,4.771156782897645,4.478541549733665,4.199692368076507,3.945449369524695,3.723289967675406,3.533080530594311,3.3741760915193577,3.2405035363290287,3.12452205014105,3.019119093304768,2.917914407993857,2.818896428332369,2.7203746429296487
12,5,5.789790653267342,5.779955247111913,5.7609935047268905,5.727553469990207,5.669125110008665,5.564743093981084,5.380990801185278,5.089024666235424,4.685192474448211,4.209632742837678,3.7202611570299506,3.2707846351293295,2.8941486105290406,2.5989223955291885,2.3755779018351433,2.206433131200077,2.0749470388135487,1.9666501768811437,1.8717781730889105,1.7861996915286282,1.707937295230602
13,5,5.827137012569221,5.82915499648514,5.820270273193487,5.78910191110664,5.723673990888395,5.6173518708444385,5.468697837831028,5.2766092695244,5.0255475074341796,4.691732154977721,4.280900565814277,3.850523815094615,3.463165148571388,3.1485784882975403,2.9044176331502958,2.71555168399576,2.5638910057012705,2.4380682823247444,2.328566086507392,2.2302657227936997,2.14220912622511
14,5,5.84221724935743,5.850686613607741,5.8420528825744675,5.810416078885246,5.751864125574832,5.666385463278976,5.556043144411463,5.4160652065221715,5.222255807577282,4.939600646172933,4.577037334821469,4.203310104698831,3.88367870929099,3.6368148938738334,3.450178635264698,3.304183106580369,3.1800761727751197,3.069122185921361,2.9660588716195195,2.867827726663697,2.7749580418294926
