Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,7,0.8410836100716103,0.8328713194813714,0.8252666535064763,0.8171320569105062,0.8089129989777906,0.8006331604651042,0.7923167568560118,0.7839930200513425,0.7756803155594714,0.7674414486761633,0.7592873712570992,0.7512690715671532,0.7434322044749271,0.7358262361452492,0.7271606224507643,0.7215423305727098,0.7149932869033003,0.708936687760611,0.7034549532271984,0.69863952066031,0.6945842048538237
2,7,2.3480303789578,2.3486844456263,2.3567636441869135,2.359693744431272,2.3615527846347746,2.3622174937883225,2.361528205575063,2.3593345723563925,2.3554288383665867,2.349572642245736,2.341632971576594,2.3313804641482885,2.318555912291864,2.302926687288567,2.2901649520862124,2.2622982585734026,2.236783616078456,2.207454136443458,2.1740527429398173,2.1363447584678306,2.0940072272029813
3,7,3.065890656715968,3.067813484588748,3.045477560450325,3.029239787732883,3.0086943413736633,2.9834460734839894,2.953052038380334,2.9170646186925495,2.873659724820247,2.8184237072677596,2.7612904022566953,2.7068143403316576,2.626433788991466,2.5485942116610767,2.4832865825229504,2.3691590535292013,2.270390262223155,2.1659467720530152,2.057731208153394,1.9502033971737753,1.839806684171096
4,7,3.477956014755089,3.479443697839399,3.431972353347364,3.3970101718931294,3.351929244880737,3.294950162170298,3.2238282721873053,3.1369461252554545,3.0291057998167195,2.8824142657194542,2.7386881523405333,2.6047486482714044,2.40315456032088,2.2246763456149887,2.0611172644411226,1.8780420997249254,1.7211940106036456,1.5794615474045215,1.4553417823181887,1.3548211761136189,1.2637529603955129
5,7,3.8390043852545896,3.839599431988164,3.794039745616803,3.7504438606064388,3.68655942170128,3.596921887200687,3.4763336632878437,3.3224513058698113,3.1407792193747106,2.8809691453732764,2.655429015179261,2.4605411196898594,2.2019263246985883,2.0022913310528465,1.7994503570688498,1.6808359818043632,1.5552481135770972,1.4460730251569867,1.3525096235479879,1.275674383443319,1.2050033924859664
6,7,3.9886446034291576,3.9872729026002647,3.9603685166278213,3.9258505196723563,3.8683650246522094,3.777936373651879,3.6434233823039768,3.4569740629469656,3.2176281934777475,2.8647369582572835,2.5754450247309326,2.3316107438877403,2.0098691082298115,1.7734524858558158,1.3024784682547619,1.4087515970414706,1.2698652647526014,1.1563338168574995,1.0629853283804014,0.9890074155463087,0.9256107532823097
7,7,4.025429901175021,4.024402635569536,4.007020935222239,3.9786288589577543,3.925504464075984,3.8320315547274015,3.6788200580160897,3.4488225752642396,3.1446324783558692,2.7291844263819787,2.381305952403072,2.1012045792647034,1.7828128754341395,1.5706803802433285,0.7055685680848989,1.2536599548408116,1.1411830234983393,1.0518240514352775,0.9791341184838923,0.9175880185899985,0.8677152336607339
8,7,4.035106840501742,4.033195219786388,4.016502184793188,3.9848185798833424,3.92079307452711,3.798501517959923,3.5862726231672086,3.2658314782581774,2.8626896138978206,2.3858833838792703,2.0105467144555016,1.7558523324066893,1.4694542991378332,1.3004149889697425,0.25197639714988573,1.0457063690031798,0.9516227869616,0.8755578546318076,0.8111372976186282,0.739911274377924,0.6874727989145603
9,7,4.036890257864326,4.035444250484234,4.02308722645691,3.997605160489418,3.9439447304605397,3.8357726881244054,3.636981260459852,3.328783708774465,2.9496676291610977,2.5478949652401153,2.23713151079359,2.009358845630352,1.7944023665061177,1.6608189292352442,0.10408438523118842,1.462193923046091,1.3907819904398142,1.336519354668356,1.291187025166681,1.0839742243618724,0.9553359667229481
10,7,4.030875434247496,4.028916636612885,4.016668435294415,3.993058392250544,3.942677872008899,3.837257894615815,3.6365401404456836,3.3147127832162635,2.9379634215468475,2.5647026403896196,2.2476582094115263,2.0281682805765793,1.8006376044453003,1.6592097203959133,0.0373561292530983,1.4257145162710976,1.3295841368981465,1.2489995548983304,1.1738064481628563,0.5123151820676709,0.32667668018687035
11,7,4.030767217673032,4.029899864268335,4.021370371089584,3.9981714724494544,3.9412040916193987,3.8092208602862,3.550856575849719,3.151769589851948,2.7137188264877548,2.2892787460046917,1.932418882701381,1.7232503596982625,1.4691762440262455,1.3075815932128243,0.01463051688454288,1.046980516212276,0.9338522893956958,0.8615780191154219,0.7912328568149631,0.09757435857955529,0.048928032724414275
12,7,4.033745975248608,4.032820745600549,4.022521711107566,3.999269273767792,3.9466693212225277,3.8325624217978778,3.615943407113218,3.2793906405599524,2.885096240900805,2.46140827723424,2.0974337508829057,1.885790426487806,1.6322399346210539,1.4317832341243963,0.007950449582509417,1.130613170461107,0.9556938111045706,0.957512850438739,0.9300013902402623,0.02543918905944179,0.011468248579052431
