Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,6,3.7848978007943206,3.7896122172794873,3.7910257652862716,3.7887062466848955,3.7822197798902617,3.7711449247830036,3.7550891971149936,3.7337071808080844,3.7067190561730192,3.673928054630134,3.635235212520719,3.5906498945836125,3.540294911619963,3.4844056243179953,3.423323105562859,3.357482094108603,3.2873949872086614,3.2136334053253472,3.136808896789076,3.0575541712182104,2.976505932342859
2,6,5.080251115537539,4.97584239270938,4.857292461929725,4.725121004155143,4.580574425019234,4.425504765946968,4.2622764236097215,4.093486163250202,3.921833023280853,3.7498870882753557,3.579985542088725,3.4141278820692564,3.2539622985470915,3.1007409645763944,2.955422824760208,2.818448661791007,2.6902546328047587,2.5708712309218322,2.460181797425734,2.3523598556932956,2.2598252522680213
3,6,6.110483129588146,5.846075979803964,5.552722846116268,5.242478140073193,4.927227823254863,4.6169853679533865,4.320331060366728,4.0431913226678535,3.7896605560268872,3.5618797707524106,3.3603800947076747,3.184608224637786,3.0327249909348564,2.902507914138565,2.7913399007339064,2.6964617911608437,2.6153038226424195,2.5453591769293156,2.4845488816478722,2.4247102384256403,2.3789468820453266
4,6,6.536190101192103,6.189196828032295,5.770796953159061,5.316102292467443,4.858396425364244,4.422644429014446,4.02538096983884,3.6755328931084637,3.376311363201795,3.1261638682084136,2.9202464500170175,2.7526386879162534,2.6164740280569894,2.5050433654291995,2.4127391857274723,2.334577265968602,2.266760372230029,2.2061084959204464,2.150312235458399,2.095011344008589,2.0452614710098773
5,6,7.125527779920133,7.007888059892968,6.797362581441732,6.479587213972802,6.074098841583664,5.625585253543963,5.180672679316836,4.770400027444562,4.410205684206485,4.102450322250286,3.8426068543104788,3.6233674081608536,3.4369831765082535,3.2770000292597277,3.138111765981844,3.0159280819254652,2.907667392596056,2.811092229912791,2.7242752319834063,2.6414362466452177,2.5711297377379805
6,6,7.223560437986994,7.194311822262354,7.123223762584235,6.984611398850835,6.761712822375573,6.464262353504888,6.130512065572624,5.798761551078074,5.492780533401649,5.218941032469997,4.97321658068669,4.748715991820833,4.539028913982322,4.340406286281058,4.150741065911983,3.9693992163819196,3.7967821133569872,3.6330304338077637,3.4784446233294157,3.3292699295016512,3.195357172798649
7,6,7.213673337179958,7.195608218501919,7.1586377740084,7.087587583679978,6.961614571283342,6.761115918710505,6.485589989332098,6.156715329555009,5.808249566282864,5.465444079222448,5.1451031780725645,4.853960402505718,4.59382381451128,4.363347331437296,4.162204835694658,3.9862660877655505,3.833048897700397,3.699217206498209,3.581846938290596,3.4629009438429357,3.3736533367092063
8,6,7.19496383846525,7.198637228949144,7.194204044093912,7.175005308106938,7.124993867477001,7.00733721593951,6.769950703587438,6.389279797353729,5.91267961905767,5.417796037730111,4.957446946305352,4.554820320790997,4.213944419344799,3.930678960473202,3.697039957174179,3.506134523002936,3.348176447640921,3.2179054060866217,3.108618694492809,2.9863349128774757,2.914607137219289
9,6,7.233880060476771,7.233182675864839,7.214370765124777,7.167520178578619,7.076600937701512,6.92221437675461,6.692677608784849,6.39984091275634,6.07222250178097,5.735964700764593,5.401442025358452,5.077627656212087,4.771870991437493,4.492081721587944,4.243087862560758,4.022620935059582,3.825422238043746,3.648583745130831,3.487555845448175,3.333512117256868,3.198650352408912
