Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,6,0.7489456408003974,0.7643591070725043,0.7796011423301584,0.7944997430931752,0.8089748054245979,0.8229108060248674,0.836182491024223,0.8486554001176176,0.8601867415810107,0.8706266715052186,0.8798200253646362,0.8876085400572756,0.893833588976398,0.8983394309198205,0.9009769455616539,0.9016077942751318,0.9001089065771526,0.8963771515642607,0.8903340135768769,0.881930055956089,0.8711489306804948
2,6,2.271743270784572,2.2486116605297415,2.2193167981537174,2.1864437467689646,2.1488876881925045,2.106578506912055,2.0602053351445515,2.0078901421870925,1.9520154993498957,1.8922322200696817,1.829140199621007,1.7649549543087975,1.6977242765934704,1.6296426382998255,1.5608165158804062,1.494337426147036,1.426690458865082,1.3683920066983286,1.309033264459205,1.2538360296664464,1.2036048804560182
3,6,3.1446132315181337,3.0944764382324634,3.02596436836136,2.941813553515204,2.8395875623969427,2.7189575034585194,2.3426650229003063,2.2935468114259163,2.2620252761695814,2.0593481668591935,1.9198344460265528,1.6668804394924503,1.5288813939134918,1.3975375040511748,1.2771336851282717,1.1674682036661599,1.0511686388189816,0.9832145030412413,0.9058618953705065,0.8416575767343496,0.7804696731669748
4,6,3.4750857648048705,3.4291862143584755,3.357587291161531,3.2572381729857334,3.122513293754699,2.951441343371214,2.3134459306262856,2.261830923876749,2.2699627650316065,1.9704346084047506,1.7953663515396237,1.416771388881821,1.2678031805597594,1.1356317420950388,1.0232460751674903,0.9253781680909575,0.8088675384019096,0.7746094812644013,0.7145501554274006,0.6653857188961957,0.6223919712499669
5,6,3.63743377710934,3.6119766464671814,3.56268505104903,3.482979191913669,3.364525557742118,3.2035516006642624,2.481629018702472,2.467462817335373,2.536063661863579,2.236099264144066,2.0896170466327115,1.73367665375763,1.6131768768859938,1.502696271328709,1.401550001127496,1.3112095860678137,1.1913887286054607,1.1645959419760277,1.0996430628068932,1.0387459418188274,0.9825584984779329
6,6,3.678282756452596,3.6692140046132673,3.642721899451447,3.591726191950702,3.5063863833764386,3.3797770979208996,2.6497189021991585,2.6706984996731244,2.807120702385955,2.5343572084523,2.4209857798426184,2.098731009019093,2.00432678604537,1.9178115949156012,1.8367319341807964,1.758547850505648,1.650937601019661,1.6298213592993551,1.5638941116683072,1.4970685666514891,1.4359680842163651
7,6,3.654651007526695,3.6522836203320943,3.6413850011096005,3.619185926197731,3.578758195843648,3.5132484652413893,2.8504428323249,2.9306425029864767,3.1499626986623377,2.916564462824762,2.8285831379290673,2.4626285656671265,2.3565574645239984,2.2505679436125408,2.1361020699366478,2.0196490371125453,1.8792534588515042,1.8070185255256768,1.71854841735463,1.6387276374529987,1.5780848227030753
8,6,3.6452066114228803,3.6469752660119346,3.644817740821075,3.63711940592133,3.618874984329366,3.5836242413644905,2.9227435236547086,3.0522697149854334,3.3020845660592535,3.058301429162898,2.9640990747227183,2.4961111696309315,2.338168220634098,2.170168618445055,1.9995892524538383,1.8298326043718198,1.5571057814367055,1.5922593208060527,1.4719965173540792,1.3554377204194734,1.2669017294982838
9,6,3.664731654573182,3.664991527012921,3.6588165249323614,3.6439036028300555,3.616592263233329,3.5726993505675875,2.911712964209077,3.045264956675362,3.2862378193387527,3.056085295508544,2.9520954217082136,2.5025258543833044,2.3561373833194486,2.201039578963151,2.0562721079275934,1.9461860669515623,1.3130477941184775,1.747187233259067,1.6862522371135518,1.6264910842879827,1.5628327898150027
10,6,3.6608763013651298,3.6595488946681574,3.654199694439901,3.6434431072679883,3.6242667044390275,3.5927381022156983,2.952089170805853,3.1031909605871277,3.3805965914557317,3.16574543093186,3.087789560417662,2.5817025758610295,2.389446844780925,2.0929451103939765,1.86304301177767,1.7893351382154936,0.4299442567062347,1.5022409097053588,1.5734497285779618,1.8315752241959333,1.728574732219853
11,6,3.656037809008659,3.6571075702536104,3.651019734209012,3.6377960655495953,3.615737732708985,3.583600478267411,2.936426352375228,3.0549121892668367,3.366227349031337,3.114698893053579,3.0371800756243887,2.399929738342179,1.7615286716671024,1.0165976066853395,0.6724686127417214,0.5726934045281488,0.04602364862603418,0.33970209795145595,0.39399147272332885,1.1306980106314886,0.7911741523376232
12,6,3.6550485157589288,3.649940198591837,3.6398437841621605,3.625269569595792,3.6057348348860487,3.5786092652337134,2.8982974383164226,2.95881946670996,3.36130460322085,3.089325325673267,3.029760427740859,1.943076108700571,0.7756057427294427,0.2836003161520597,0.14850005876240022,0.1129091979723457,0.0059858340252371325,0.053825459308373354,0.06132266578922342,0.29345702986039607,0.14669508297300882
13,6,3.6515161560662115,3.6508701383495064,3.6446380254819486,3.6325884540135216,3.613982440669967,3.587105518089812,2.8932623022893385,2.821761737957185,3.3637214410236576,3.0114222762418232,3.0235349814064025,1.0299353636495698,0.21649598881498705,0.05898394054297344,0.026991775693298144,0.017959812115640496,0.002707119981289909,0.006668106468029801,0.007181786301262814,0.03856279263884549,0.018146798107645613
14,6,3.6614909132101014,3.6615104101091225,3.6552175104954734,3.6393279733064525,3.611992246135177,3.5709572767182576,2.879897153072042,2.2732278932350725,3.227436760539386,2.5738881855810494,2.8180613703556414,0.29117553005296,0.04691637482571343,0.01027023413660586,0.005215802175513842,0.003060695924304084,0.0018215319013342988,0.0021316094386449095,0.001530919612255403,0.0041123446707518945,0.0016675995345254095
15,6,3.6547287774479784,3.6555035696317173,3.6526534252640706,3.642143483946072,3.618037775173187,3.5707778547740334,2.8507522697724035,1.3439733319717366,3.0684843167893985,1.859592912603985,2.7040932575674033,0.09411694970039554,0.01184028537603812,0.004227444110620938,0.0039393469268205975,0.002859286204573317,0.000733197297926368,0.0017735331958695687,0.0015959903046178607,0.0005385845330614056,0.00021721891594914263
16,6,3.638549176910537,3.6404340904371297,3.6406095783597157,3.6343134611124377,3.614285187214741,3.567095150679974,2.8366248000082916,0.683666543305731,2.8013165549246364,0.9287389559599633,2.730877720370462,0.024662238191540717,0.005474944681193002,0.001775628237710256,0.0010448348045586137,0.0007368885131722932,-0.0,-0.0,-0.0,0.00016588594697835622,1.951242487013926e-5
17,6,3.679742253198232,3.6709125387427815,3.6514174123797836,3.620537860805396,3.576497725797658,3.5118153806082764,2.811842245492106,0.3051198663642846,2.16606840383536,0.34073690454884503,2.6350953158152337,0.006137468167827837,0.0018340136583907779,0.0006349903850966933,0.00015049063005902826,-0.0,-0.0,-0.0,-0.0,0.00012680522961410457,2.230595040754124e-5
18,6,3.6674153884737293,3.6659140110952926,3.6619984099433376,3.652835464746621,3.6331839447254306,3.5930732010020545,2.8082987746310795,0.1583086302161314,1.405005955961325,0.12928578826707646,2.829275292194918,0.002056562399268735,0.001217594400883435,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.539151455561664e-6
19,6,3.670574853360057,3.6688797014508103,3.665632311572741,3.656081823218949,3.636613139770742,3.5958464146798272,2.5172225432832187,0.05917198759324113,0.574747490387052,0.03583969390832141,2.8980653876093707,0.001016113303122274,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
20,6,3.679876049676893,3.6769138204954936,3.667362105974976,3.6481600798104363,3.6152533756878933,3.561402888704059,1.8695898508588042,0.020968697759806577,0.19478891246965985,0.009885528758892002,2.818975858264245,0.00029721451762242796,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
21,6,3.657891430310034,3.6607427272518076,3.6571307238222306,3.6451039526684754,3.6189447448232888,3.568163772224977,1.0899092766851424,0.008509853501612543,0.06100489251404502,0.0027705175684109252,2.7390409094687493,7.826580136979398e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
22,6,3.641992281764131,3.6424630447897393,3.639196867378385,3.6300138938486506,3.6095083650213926,3.5711144580872003,0.6348052581353487,0.005230784824814763,0.020037877173636993,0.0018523399163762253,2.755173440869499,6.690709864874426e-5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
23,6,3.6393596534275514,3.637647385042846,3.633203639352071,3.6233728612689275,3.6027145087465837,3.554310800748882,0.26872018970990136,0.002699683148094524,0.0057209838445879384,0.0007061840330289251,2.370602622258904,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
24,6,3.680056339435946,3.680142813115905,3.6710643049994838,3.6496135221925456,3.6151061034708394,3.56156445982927,0.1347702188691562,0.0019057621511625502,0.0030291817232764836,0.00042497291743036667,2.443434340301988,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
25,6,3.6666988461840755,3.6672240029084833,3.664127156538394,3.653545480883972,3.6303346021244454,3.5822907519115814,0.08619293867694398,0.0009945126662220202,0.001463641483507151,0.0001713241134266759,2.5237311007485834,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
26,6,3.666137252618815,3.6650259032667045,3.6578031175742205,3.64457088803326,3.6182705638151047,3.569102595629882,0.054346669885232866,0.0006369026324089325,0.0007880804707170737,9.541375239565467e-5,2.697828898664839,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
27,6,3.6690151511468367,3.6637743691722364,3.651845899854229,3.634205390179539,3.6070564798953697,3.567298260592075,0.02433844446284866,0.000294220843479494,0.0003665011576913574,-0.0,2.6786442711218137,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
28,6,3.675214500485719,3.6705715452595613,3.6595021172286892,3.6386362764680156,3.603462575654524,3.550977090310476,0.011797646581395814,2.7715718707137943e-5,4.7703595745008596e-5,-0.0,2.5455515683920193,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
29,6,3.695700032583236,3.6949778021819712,3.683793697986412,3.6583270109126795,3.6155443156062947,3.560613884413875,0.0054978968453516025,-0.0,-0.0,-0.0,2.5057938503420853,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
30,6,3.6689177405178293,3.6642920845837406,3.6517041104253574,3.6309224441518926,3.6022354478271255,3.561842019958511,0.0025089093753600817,-0.0,-0.0,-0.0,2.5175128327622796,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
31,6,3.672020181964871,3.669610683803457,3.6594214231651647,3.63837127235015,3.598004370855045,3.5253142922374883,0.0013776534286203594,-0.0,-0.0,-0.0,2.559385221287054,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
32,6,3.6488267572966917,3.6445467226330415,3.635798040692574,3.621853433499083,3.5929719999621272,3.5301383143529774,0.0008725654082084709,-0.0,-0.0,-0.0,2.583163974868844,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
33,6,3.6592433016594854,3.6534945523852937,3.640870582179434,3.620990388104623,3.580655780704251,3.507918113376226,0.0006051129645559973,-0.0,-0.0,-0.0,2.272450530923116,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
34,6,3.6601773270062363,3.6541807816943415,3.6405605527064804,3.614218535998592,3.5658557231328056,3.4844998327655636,0.00041161131843734516,-0.0,-0.0,-0.0,2.1597955758685403,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
35,6,3.662055092807987,3.66227498192968,3.6547443074840666,3.6373210600122703,3.606475864360126,3.551791182311705,0.00021978642739557276,-0.0,-0.0,-0.0,2.2235799116816173,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
36,6,3.6823266075011856,3.685998926421864,3.6771115213126704,3.6524878961245544,3.613772900334942,3.5619098138299905,0.00011739954944762693,-0.0,-0.0,-0.0,2.2064034775101633,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
37,6,3.671983524506486,3.660864777730701,3.642170036896861,3.612475543546431,3.575799435501079,3.5320464083645717,4.5159578082452254e-5,-0.0,-0.0,-0.0,2.1724449456994575,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
