Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,7,3.815946548045846,3.7991184627821295,3.778056300160044,3.7526596914786143,3.7228831234045416,3.6887394103135596,3.6503009185284583,3.6076984450641723,3.5611178704105533,3.5107948360282384,3.457007924863436,3.4000708180435955,3.34032397238882,3.2781263077419838,3.21384731538869,3.1478598946335405,3.080534114312005,3.012231993991123,2.9433033151836274,2.874082410330853,2.8048858366965272
2,7,5.533301498396238,5.297438846480071,5.049500194936908,4.794619580134593,4.537520400519615,4.282351617391487,4.0326352313590155,3.7912708531916945,3.5605801642031345,3.342324792364623,3.1377617815935572,2.947678503507051,2.7724347299816117,2.612009193348345,2.4660405383985067,2.313712208188138,2.2003031037280567,2.0977933579528196,2.005430695402353,1.9224229513451236,1.8479424615159878
3,7,6.289004343132141,5.820480475357386,5.3278150391611785,4.835451351271649,4.3615909589195745,3.9189438062025097,3.5157788069637084,3.1566790769605055,2.843064760962102,2.5737147310755364,2.3452962497532583,2.127315954943236,1.9767724056888594,1.8496741386804625,1.7426514610989308,1.6341268884647626,1.563339666454324,1.5018267830904573,1.4481305498662793,1.4010344916446937,1.3594151123361153
4,7,7.4718438357975066,6.900629425511765,6.257812067061193,5.606446017243128,4.992761306104991,4.445416607357999,3.9784273434035726,3.5941823552839516,3.2857067427280637,3.0420376134978526,2.8506655874746945,2.677959918863979,2.566276264406494,2.4733075826234066,2.3947098269274596,2.319295004895404,2.262702526555295,2.2113628470221918,2.1641312603859095,2.119943141272775,2.07814652151279
5,7,7.366818258572706,6.457484955141416,5.489796150266265,4.579754627082819,3.7866953650686472,3.13615588567142,2.6288861303078295,2.247867836371557,1.9671553370078623,1.761475994571408,1.6098744469280146,1.4846225444164265,1.405384125900151,1.3443378912952872,1.2978002982154406,1.2553601355160573,1.2341733438823546,1.2213409345824282,1.2164549522848787,1.2187027120932912,1.2278485464056734
6,7,8.350736230147652,7.899945508473425,7.171700058517474,6.346285220976641,5.5955823055024485,4.99543057290795,4.5508528450568555,4.231427893199984,3.9998718116417584,3.8239590431765556,3.6809810228299678,3.5432330206488554,3.4342602479247106,3.3265192738463667,3.2176775606648373,3.0944558509302813,2.9818707594041296,2.8646815762764772,2.743454388303128,2.6189972239293926,2.492274492342126
7,7,8.515541963611225,8.234637439280064,7.552918568634835,6.580671659393863,5.622712077253289,4.837067930293202,4.241128939064944,3.795685623583341,3.456779303228822,3.1895038171778567,2.972896639466644,2.7825313735074872,2.6400447433244625,2.519869820301979,2.420404780719359,2.3115380964582664,2.2531807931466346,2.2061071819467952,2.1683417816434014,2.13852721427534,2.1144197347551272
8,7,8.576246724704696,8.441418947965584,7.9636994610938805,7.056862582360062,6.057796759066653,5.223995437082401,4.5921247345396825,4.114440010206678,3.73871843920707,3.4292806815962593,3.1674058724530303,2.9250534353763693,2.735755948153989,2.5700766211797235,2.426412645820932,2.289890894619016,2.1913539278266296,2.10937178837357,2.0432473235680413,1.9917219634893795,1.9530299685921826
9,7,8.583132929079506,8.530608392030256,8.283210222987268,7.611041263484857,6.683825514334022,5.866864038047831,5.263723206788794,4.8314953409382175,4.511260666300483,4.26378493232499,4.063408027992436,3.875145414096932,3.7404296622896354,3.6208171543795826,3.5136824942887985,3.3931487493824037,3.3110887971456746,3.233613751741063,3.160072990356387,3.0905518699140733,3.0232469454466195
