Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,8,1.0855119627301906,1.08295802791793,1.0427213048014496,1.020089968331843,0.997859852907279,0.9732059979237173,0.9505700044360711,0.9253319887343499,0.9014429863234927,0.8777859526635784,0.8544843667897742,0.831643229693852,0.8093453122230643,0.7876484414504478,0.7665819066824128,0.7461685109880523,0.7264024477891254,0.7072687639302051,0.6887445041044772,0.6708007162790409,0.6534072789867482
3,8,2.370206741331721,2.3651270847038512,2.2704541521308097,2.2087380901809643,2.1502470875404307,2.065175233451771,1.9920171746451618,1.901290461424748,1.8145746456910765,1.726295697050277,1.6375694951379562,1.5494950223502408,1.4631260241005146,1.3806688851988225,1.2986206448101818,1.221831653582759,1.1492301287900188,1.0813836779426365,1.017759194110645,0.9587353990164837,0.9044991025367484
4,8,3.245634185800902,3.2379302215626313,3.0622146934097474,2.938057848770575,2.835586512537639,2.630754878964544,2.4658086947545437,2.2709345430564385,2.0853483278318667,1.9038681910285573,1.7312581871141661,1.5710335357774674,1.4255434282350585,1.2971277381741708,1.1802076090594487,1.0794787761294586,0.9915533413790641,0.9152951659784194,0.848348705103555,0.7901690526067507,0.7390949097880863
5,8,4.114734927119811,4.106354993578561,3.8612677592590443,3.6737975406670023,3.371093182468503,3.1743044996204928,2.910246741100158,2.6066342221649803,2.337770488371391,2.0995369715811587,1.8796235532246501,1.6863672320371532,1.5195313832924133,1.3867448485814695,1.2633520018265707,1.1623769917633004,1.0762643539318637,1.0021527730490445,0.9397556829602256,0.8874798991560234,0.8425544754939155
6,8,4.492682367664703,4.485992049095202,4.239325040802509,4.018972864589078,3.50234561244242,3.338369484035553,2.969952664240933,2.556277160196439,2.2083487410265343,1.9216368779667425,1.6655579104583293,1.4531696920671577,1.2806108457389376,1.1515165099493454,1.0393887114918527,0.9512112535984939,0.8797732136514849,0.8207783743777468,0.7743496555993029,0.7377127927495747,0.7078842984403334
7,8,4.810717722127934,4.807234605484884,4.600025166132405,4.370235099427636,3.613621845242147,3.5206123624252723,3.0552427270768403,2.5424387137085303,2.1463526767667935,1.8464363533931203,1.5910342148154595,1.3924941202345726,1.2411699492150685,1.139732396451943,1.055019933397385,0.9944213171162855,0.950062161806299,0.9172034054321428,0.8951075819388168,0.8803938643368173,0.8699027905127085
8,8,4.9879311089137675,4.98641008239167,4.83972430632913,4.631190664490946,3.7076651684497235,3.7107643837541042,3.2151095853410636,2.6824986033833134,2.2990861466275923,2.027106833123783,1.7895535726968295,1.6027547922423933,1.4573884215213886,1.3617596540332226,1.2716459538495861,1.206641056828323,1.1563892944033267,1.117090239672918,1.0875647769688044,1.064584310752934,1.0450424581313034
9,8,5.025455342659157,5.024323566689772,4.906173067369153,4.704272919803937,3.684318402252049,3.6884087497942044,3.135975873845671,2.5529454880451565,2.133960531399976,1.8281501709009218,1.5598420491502785,1.3452833882671262,1.1782453845454142,1.0553088627143743,0.9622303865062798,0.8913463929806211,0.8398506513474228,0.8045447549403254,0.7810676870764198,0.7679926687733788,0.7631695504329404
10,8,5.0407490359953595,5.039824904390883,4.953196530140876,4.7748387954010605,3.71124343093791,3.740738358472392,3.1517360866877766,2.5429636597996748,2.105803211673933,1.7866611961346994,1.5175028256920071,1.3120840203795723,1.1595419445029616,0.9963458344217153,0.9764318927429898,0.9216260874278429,0.8847408470572008,0.8612843610172537,0.8499291184947502,0.8481248051513923,0.8521030110769203
11,8,5.043710784031766,5.042717716415182,4.976631585198917,4.822957164818405,3.7190999868951575,3.7797777373336823,3.1567179737219515,2.5522188489486584,2.1247268988769346,1.833048584404262,1.5941922400875563,1.4153935149316488,1.2832439016726471,0.8102517596846757,1.12194821993775,1.0680316430735342,1.0262545922561774,0.9919263336991958,0.9644821625412852,0.9404678726510658,0.914757095576099
12,8,5.045132359452159,5.044458845712098,4.999600931070185,4.879339071753686,3.7970851985101377,3.9068965869272616,3.293386621515417,2.7516048214805346,2.368896331350975,2.1178657277276285,1.9000827146685273,1.7258436768177594,1.5860488874860352,0.3649820843525719,1.3814908412661522,1.2980338577003665,1.2248107640046748,1.1586317737330243,1.100368782058444,1.0482348696364587,0.9961708499422108
13,8,5.041514252637034,5.040926460480351,5.003180884236186,4.8973165808357555,3.82362208808631,3.947159827302076,3.282902451420386,2.8253857510473783,2.4621616750837148,2.2238140346392594,2.0029786707358643,1.815530295550982,1.657171565142793,0.09345164782364287,1.4080794289845027,1.305935965388999,1.2181502265597735,1.1406077554019138,1.0749435720300966,1.0212993556184413,0.9644034168847873
14,8,5.043017572464149,5.042173049429059,5.01132226349206,4.91620433355929,3.813242450506901,3.937975137178368,3.0435020392725414,2.7432858215665585,2.3406610786681683,2.0775281591468278,1.828583210114824,1.6203295030003293,1.4528713848591266,0.019306877438205992,1.2228922527432158,1.1448011205644673,1.088435683870081,1.0408486046676746,1.0027470493577884,1.0156214151714484,0.9798438647145595
15,8,5.0442501976294105,5.043590766769561,5.013444799228124,4.92312400012654,3.7813621037177607,3.88365628759833,2.4690802267970295,2.5795997584730106,2.1809005367058427,1.9347661738797617,1.7097950623945832,1.526609568772181,1.3841008193163111,0.00334822517319495,1.1917223242713246,1.1243607429037141,1.0740291207569277,0.9679494326370996,0.8301668850824213,1.0044031282638708,0.7222130815322381
16,8,5.045555854209933,5.044402672645163,5.015605352724208,4.912767200459095,3.62328091363066,3.6657536544857146,1.5109672683358386,2.1868032533150794,1.8223117436639749,1.6142826032640345,1.4246760620167929,1.2782296754669775,1.172247872214445,0.0033579999845495174,1.0390327889930226,0.995297834660377,0.9602707222655503,0.5324405339512953,0.2489302902385848,0.9005092955905418,0.12564833412184695
17,8,5.043654079608605,5.042612836392118,5.014335269493537,4.908065018729593,3.489331744050875,3.5214635042132056,0.7729916857626425,2.0154152211083214,1.71677918515377,1.5628760637074057,1.3995091763303764,1.2755735833398816,1.1851828041979133,0.00100778112836516,1.059248243220818,1.0338962281104083,1.0004973259410732,0.13735981415905213,0.04276152114409844,0.9315493070799563,0.017086032926391628
