Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,6,3.2953808031082654,3.260907104295706,3.222449810358586,3.1800617666858235,3.1338600175011058,3.0840243073305413,3.030792827038634,2.9744555397506383,2.91534561810751,2.85382964424668,2.790297258234361,2.725150896291394,2.658796156222972,2.5916331891673208,2.5240493690741617,2.4564133543441593,2.3890705428677066,2.322339838184166,2.256511590700582,2.19184655005957,2.1285756571078838
2,6,4.772700586324997,4.726590844664558,4.680873155190938,4.635306316276742,4.589580672810434,4.543248749388354,4.495846953334829,4.4468449830743895,4.395665761186911,4.341779970571373,4.2846341436137765,4.223842676156901,4.1590022095814305,4.089898720809023,4.016457012660642,3.9387431827956427,3.856993385218945,3.771583965750124,3.682982921977312,3.5896998204287613,3.4970945719983644
3,6,5.688767448145213,5.503922478164516,5.3152212972463415,5.125625159942771,4.937248710487547,4.751763319914998,4.570787373467937,4.395466956218421,4.227096636626025,4.066167584833753,3.9136825179570787,3.770392248483438,3.636471301451378,3.5128679497013438,3.399698006852972,3.2973987987316433,3.2061948954236135,3.126178816371582,3.0572958610412715,2.9904281934822317,2.945548556450018
4,6,6.577476087530187,6.397124137154726,6.196355397871697,5.983019971953321,5.764835808131137,5.548420489271779,5.3389165062581325,5.140204792618574,4.95494705453782,4.784335503450499,4.628923022819147,4.487780668619151,4.359076195436003,4.240456763688128,4.128146702506213,4.018080420649512,3.905858516962406,3.7875222100337984,3.6601697533788724,3.512408559756353,3.368625634420662
5,6,7.113602931067499,7.008411813908519,6.849143275725404,6.633957756163662,6.369187252022208,6.068676305889764,5.746469113718428,5.416443362845227,5.0896584152825435,4.772849024602171,4.470837945414371,4.187369930347918,3.922810936937893,3.6777325091108035,3.4507942604166373,3.240292692206622,3.043930244141377,2.8601284436878514,2.6870794879462765,2.5135230910519173,2.3650188502595673
6,6,7.221666892118592,7.169731297549739,7.066735444216602,6.89619500467914,6.654551368947212,6.359496907727488,6.0425979316699925,5.733802780634565,5.453373546525055,5.205649927626917,4.9807177206133115,4.757599442937252,4.51461908442844,4.242953365705346,3.955271292172644,3.6743884986620867,3.42131869170236,3.2088160004654642,3.0382936695685485,2.8991142821906886,2.79436633600746
7,6,7.219168444974436,7.211159732058157,7.183078041478966,7.122087706647416,7.010689518249639,6.831658892012318,6.5761158751617,6.253681054417363,5.888625710622729,5.505438125165611,5.122333059256262,4.751507857080339,4.399090315017899,4.065886143934955,3.752433808766058,3.4552117644654903,3.17114520829159,2.9004711574977473,2.644745770413644,2.3998251892369873,2.1863965814253556
8,6,7.18516784433738,7.179903770920798,7.159422753916789,7.112288197621717,7.020485796061576,6.8623396600389155,6.622305500117011,6.307681846211531,5.9487271937536965,5.57739695725831,5.206222650582624,4.827824261698284,4.431854394003926,4.0299403400679825,3.6550763393743284,3.338342848559206,3.0905206177730347,2.90956884853392,2.7816028575997698,2.683409587665526,2.624117355430565
9,6,7.212799785445253,7.216959207568312,7.198375882228255,7.1396009962652975,7.016540560838484,6.807190887726889,6.504629342524532,6.124804833752176,5.695337031421971,5.244537697751106,4.8049393422451505,4.408148740727316,4.076230250820828,3.8143902780363317,3.611068173175385,3.4503564303794416,3.3151672695653542,3.1970196668603275,3.091441104961967,2.9944605533345183,2.9127265675689107
10,6,7.172657820898374,7.169121494320926,7.146809245390783,7.091886804739591,6.98133004959383,6.780841086198021,6.450061185684796,5.985959538648264,5.454272545513413,4.946554140118976,4.5297280693133635,4.214094062293221,3.973081021450384,3.7576043933296854,3.531818879481958,3.29290039916983,3.0625702400367603,2.856678768083153,2.679761424038924,2.5229007131559347,2.394133013997954
