Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,5,1.0014687138129064,0.9963943054113935,0.9898403954005853,0.9855281302745632,0.9771144347325031,0.960982265603673,0.9554993815849019,0.9426822918158575,0.928076623883562,0.9128698207738761,0.8947132192216741,0.8760169165525137,0.8562213842310102,0.8352082918254496,0.813204703460277,0.7849930586353994,0.7607847941474253,0.7364156055323193,0.71888355192585,0.6871176752821309,0.6611973225234672
2,5,1.864392878930348,1.846747427411787,1.8257984403650047,1.7825641673128758,1.7440998337264073,1.6325600794686186,1.6502264244990201,1.595600009293467,1.5350681677859823,1.4702389961936908,1.394114367362476,1.3316878237041248,1.259101255313058,1.1855775087429112,1.1121490370777125,1.0337510590872911,0.8305270015364389,0.7633178394566332,0.8073480049655822,0.7442327231835609,0.711523918373178
3,5,2.255074483402951,2.2256128967392823,2.190337780790454,2.1111237895910184,2.044788343903907,1.6512147221214417,1.8848382664358987,1.7934241681765493,1.6967085707694016,1.5985999801941342,1.464594721594003,1.4021026186365024,1.3067622179850895,1.2163367686656752,1.1320379515507826,1.0498258857351703,0.6441968253385649,0.5851154503760837,0.7797357445617649,0.7296115103387827,0.7617375218793467
4,5,2.558908380945738,2.5422575128469216,2.5207391440244575,2.472815237562532,2.4282257769598723,1.9073101055378978,2.3109235461100854,2.2404518525400077,2.162443102671663,2.0803964419970007,2.00449154044804,1.9027010809521299,1.81037420910191,1.7161906038366601,1.6221685523757734,1.5219606496688076,1.0318127189866921,0.9428549445212246,1.1786296188192529,1.0819445312747917,1.0866643104893687
5,5,2.6460622251552155,2.6408289385874593,2.6318678375315945,2.597511885940296,2.5675602821892562,2.0549485063264097,2.4784545781095226,2.4175037764637497,2.3457082060143977,2.2631897319968703,2.2369740218388894,2.0817355826416275,1.9784286249811078,1.870705699523363,1.7609147557696658,1.649561509357304,0.9518804841648062,0.8727609998791366,1.2086925705561378,1.1163185105441107,1.114998567267231
6,5,2.6770402320412487,2.6719721584846097,2.6602494904346474,2.62896277820288,2.5972077200596497,2.03672274531997,2.5024204277912787,2.4327887728564286,2.347229881849581,2.2476453576811846,2.1859585451563173,2.0259395511981344,1.906313427702711,1.7870114034469102,1.6712867981049657,1.5527456085134959,0.7692669398005255,0.7284637725721318,1.1859710342460497,1.0803158064010745,0.9274941109241522
7,5,2.6611671221189552,2.6584950764187703,2.6527536352744936,2.6300664070644495,2.6066860656621986,2.033685648674576,2.5198948138840955,2.452203951138724,2.3619440544665338,2.2455965438293988,2.1739615071817577,1.9914801602386176,1.8520479737772202,1.7177916730894698,1.5922094124481727,1.434643763034688,0.5382128016559224,0.533451611096595,1.080095003848615,0.6962140808108083,0.3968205119989769
8,5,2.6431864825260782,2.64498123649448,2.646574265452664,2.6359649724153824,2.6169201002911944,2.0677691888056633,2.535329517249053,2.449159649798066,2.3287201207234616,2.176220530088736,2.123153637806675,1.859627144184877,1.6906612082258825,1.5300728092231213,1.381787245252007,1.11437197676956,0.139200477836761,0.15891850673800356,0.7011215651934408,0.21885383035524206,0.06473666791523248
9,5,2.646894192620688,2.6486343274424202,2.6483153467875327,2.6323522170870763,2.6096165054178098,2.024022116701999,2.5016603029110165,2.3936730971055664,2.2455110488578756,2.058923022293845,1.9305805882046005,1.7224328258331159,1.550096946350764,1.391684317405838,1.2447809392676341,0.744511223507507,0.029229906596475286,0.04803761364205057,0.27103557814281787,0.034618002714715074,0.007646312514545466
10,5,2.652532708198607,2.6526551273387544,2.652517612982646,2.648385165016203,2.6320287018218407,1.9919806433617513,2.547938558759091,2.4690826659485907,2.361830521479507,2.2169855784077583,1.9925659854675835,1.9700561080008545,1.8257211494442898,1.6627559332317399,1.4530082996257498,0.39783666886627933,0.02353609935001755,0.03458111726292085,0.10864292664462867,0.00575273740747019,0.002149661401358222
11,5,2.6730080343987965,2.6710792181904703,2.6671062249449626,2.65549951202515,2.634216614899347,2.0292018692366627,2.5363743994575407,2.455308396645698,2.3533097255978515,2.1901586048176185,1.8288740805935138,1.9836184492752376,1.782665025460809,1.4442761871385388,0.9743492525671426,0.09854104334399681,0.005589944533862976,0.005774160926859404,0.014633439809275743,-0.0,-0.0
12,5,2.656942181742526,2.654221093288667,2.6469723531652773,2.6401982964241624,2.623442149457778,2.0063488459687218,2.5597815643021744,2.499664834094918,2.4099601343875046,2.1522775012866653,1.4775316479401204,1.8327647222622208,1.3590289105796693,0.7661582104261158,0.3389334759369917,0.02246468876161004,-0.0,-0.0,0.001758697128901497,-0.0,-0.0
13,5,2.6297510366943055,2.627917364277026,2.6250230131951593,2.6195788192662905,2.609859107912643,1.9780812064941093,2.573042568106795,2.519916944717846,2.393834722954667,1.8071660112899193,0.8768394682002632,1.2362994737746633,0.632731545765042,0.2414151179599848,0.08039288953600968,0.005045821807590891,-0.0,-0.0,0.0001532181153712653,-0.0,-0.0
14,5,2.634165639711175,2.6354802706120326,2.6353522384174473,2.61136215241566,2.589657341156875,1.8651566635919394,2.4971620089982878,2.3659526831675692,2.0446643479373745,0.9903461480966981,0.30462760660480476,0.44756385096066764,0.1574659984858949,0.04535679478212945,0.013147882082210014,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
15,5,2.6536794995544035,2.653974933853904,2.6508552052042944,2.624598262651604,2.5995908774719068,1.7591790607141145,2.4892730304017494,2.2592842534907556,1.6280875520347748,0.46948831486916015,0.14012736566490913,0.16274178332201678,0.049258876828871964,0.013152161437379803,0.003870174797266233,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
16,5,2.6654609959041835,2.6666153897619904,2.664898208663393,2.6344607834873557,2.6105696441232906,1.3741410493288757,2.413733427683094,1.8666083336678265,0.9135890491161186,0.17411783471285824,0.050959021435456206,0.04357134600724133,0.011997367428744741,0.003569287759073724,0.0006887985595114979,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
