Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,8,3.80230414577909,3.7698145197865416,3.7304841394185795,3.684295674312339,3.6313974395092057,3.5721006089702336,3.506865308309482,3.436277460197941,3.3610193705682097,3.2818375010139005,3.199510671505944,3.1148212502530197,3.0285309682072414,2.94136208366493,2.853983880786585,2.7670039854609327,2.680963718456468,2.596336630873803,2.5135294172529163,2.4328845187687818,2.3546838683928795
2,8,5.182655612791757,5.0342407257167565,4.869447196215998,4.692136310774734,4.5065580248429224,4.316898912617128,4.126945599832282,3.939887246699417,3.758233803452355,3.5838255582937273,3.417865156521027,3.261051196042306,3.113629659552123,2.975506851353116,2.8463375734443677,2.711155674311732,2.6022969869971333,2.499657328234156,2.4028092183105656,2.31130891805574,2.22476457120684
3,8,6.608540559389555,6.278924379134525,5.954612049520341,5.641309862421732,5.34345737242298,5.064141464798008,4.805166163538871,4.5671946178245895,4.325181800568434,4.135876438997729,3.9626278687948835,3.8043752546082135,3.648983706444773,3.5210815713894394,3.403374325240775,3.2775455018244517,3.182933920632182,3.0946080214887206,3.012138737762931,2.934962387600192,2.8626111487151698
4,8,7.774328013177452,7.178441714516526,6.566368655430177,5.964096317642918,5.3909958232410204,4.860011444574133,4.37801024088895,3.947246920670096,3.5286428008734934,3.2098336435430777,2.928665636675668,2.682462871507092,2.4570265195710643,2.276546186375764,2.1204706682755305,1.9595584167631637,1.8536417789775543,1.762882171800138,1.6855378307337494,1.6203296875269553,1.565676208095836
5,8,8.023923569882712,7.105648798234974,6.196153393596403,5.358874764659278,4.625716018886495,4.0086656819004185,3.5052408549590233,3.10399914583926,2.7460023512305884,2.519982187025077,2.341193035031856,2.2005151382725963,2.082037278490033,1.9989708522980385,1.9326567545853743,1.8702341747970124,1.8300873678932603,1.7962792567193968,1.7667659855709206,1.7404825313848202,1.7163047923579455
6,8,9.323966788321208,8.6640076962642,7.8335113590026575,6.982240197306514,6.204155333368395,5.536438266181059,4.981260020406131,4.523791549008299,4.1096362595338345,3.807289754958006,3.543798608843002,3.3115965016488724,3.0992022508531094,2.9166190280284567,2.7511081385166327,2.5922135784806764,2.456040474188063,2.3297762044705066,2.212874896255915,2.1044413914282876,2.004108085859168
7,8,9.601782934052656,8.985371644987248,8.106375065150099,7.192720535501897,6.391809904048108,5.747005639741307,5.243416558503396,4.845908476982226,4.4847707219502055,4.230396900771692,4.003268545118078,3.8014407916869546,3.6146785119495335,3.458939056640084,3.3208131973531194,3.1718207261680447,3.0725476752985164,2.984091929291647,2.906494160269413,2.8372239599765776,2.7764646381919977
8,8,9.934160477212723,9.722328488960159,9.148588524900664,8.260926523697222,7.344117744022003,6.564451790018459,5.945986084177124,5.458894200477452,5.007862277579763,4.712004062991692,4.452500046549135,4.225290022692013,4.0053568022165145,3.8331898245519875,3.677351364615935,3.5006101570078663,3.380988695272611,3.2709730581269287,3.170221129764632,3.077863211182643,2.9928543082315757
9,8,9.967283444515786,9.81606444649871,9.284149842221819,8.318825338215294,7.275897637862333,6.3916445072411685,5.696325458357236,5.149316158207775,4.639505669867275,4.301475791896167,4.000793350624086,3.733266029122615,3.475923181153336,3.269903551078243,3.0833997867121736,2.8896052911653167,2.7464215530139615,2.6176338585898535,2.5024672033688975,2.4002421010942907,2.308865475321983
10,8,9.974262606134863,9.846438800784417,9.367481092782516,8.432884913661775,7.405291096420965,6.556141745904096,5.906608009427783,5.391993413741434,4.919061266752435,4.529609514386169,4.147899067247888,3.776013947044517,3.40608391409357,3.092581526809024,2.80889877342114,2.528792233151862,2.3198413568102105,2.138772772955125,1.9815221084911305,1.8455369906968042,1.72741937116291
11,8,9.986873323647027,9.926801111440744,9.578744368866497,8.574485290446383,7.281014301960228,6.186340421213513,5.3629746209015785,4.745866821040258,4.215084443785074,3.8773770030422967,3.61206624355294,3.405083957762525,3.221000949989832,3.093776687749315,2.975562299549902,2.8281476834892327,2.7161972971117567,2.5990849023421627,2.477840851185171,2.356884644081049,2.2381305600909953
12,8,9.987141179487631,9.965068298232847,9.806036940929742,9.15684735775409,8.016169874607295,6.953707630126087,6.168467149996553,5.612193172808446,5.119185179581827,4.864993267794837,4.648250972500028,4.439870344161514,4.199317164497461,3.9648518297104482,3.710969316756598,3.4194344566510475,3.173623836673624,2.937722168500532,2.713039982834545,2.5046849248779703,2.3120481137736286
13,8,9.986207420315221,9.971313869663504,9.881825494263191,9.497171081388931,8.608457080612363,7.573708351301112,6.7281295812847235,6.107274558923267,5.53945352564659,5.213523684118434,4.890758535183421,4.559456224496423,4.223874505072609,3.9432043647574124,3.700596740864121,3.458194344791907,3.289891935975555,3.1450046131746716,3.021167928953488,2.9128011335897988,2.8174802401594734
14,8,9.989606866341498,9.98013698108855,9.905753412518647,9.519682865199222,8.55563358027983,7.443582524062186,6.513458104593789,5.771973650631738,5.038431745232682,4.630904283010258,4.2937423794044065,4.01560249864299,3.754367501431586,3.5804300765516426,3.438337100172472,3.282735795308568,3.197127816729787,3.1254377392160677,3.0666032340677396,3.0166029506521412,2.9735507954205094
15,8,10.00224213720443,9.996079515100314,9.945169920897548,9.64496270558438,8.579332382835453,7.156247199969051,6.024140427764067,5.254452614727487,4.663719827897496,4.446747163995073,4.340045347246087,4.286800623745943,4.225667600822891,4.198388712802215,4.159651655656475,4.093987181515019,4.036479077815121,3.9711544692322867,3.902547744861098,3.830448970229776,3.7528220957607257
16,8,9.980602401599672,9.97678773422116,9.941464996153394,9.699896081181839,8.713583596441152,7.235934271855911,6.055652937482487,5.310710605724284,4.79435743665461,4.655244520738446,4.620949527637431,4.632170873294269,4.634143704758179,4.606360700830699,4.516466444373086,4.326595136040861,4.138731732149733,3.936993890698911,3.742574319792189,3.5604261789941893,3.3948135826102703
17,8,9.981017510874393,9.972983509102034,9.927297031005926,9.673452225607948,8.676191034565631,7.225776076679527,6.144146074840908,5.496462220817586,5.018790878267234,4.78624200304598,4.56228498902461,4.3310550903224625,4.092760067572202,3.880634812685748,3.6918603341668854,3.480146432915286,3.3379402704762837,3.203370435171633,3.07582189744475,2.9445023774033365,2.809292966507917
18,8,9.993087848000906,9.984123975655452,9.940175089110078,9.711072017093347,8.758682405749232,7.32232927284636,6.251312076148309,5.574363485387612,4.974609101382269,4.558250127246465,4.13758007832019,3.73607815978643,3.3667556836899584,3.087740772980621,2.8734239793330505,2.654798487402095,2.554230346531553,2.486657352592398,2.4540050999303094,2.4422328870659777,2.4477653546630473
19,8,9.999367596689266,9.993078339442189,9.941693491813064,9.725066639725549,8.859045347002965,7.36505881599002,6.192443873862538,5.440795639775654,4.85170234494365,4.486924377478703,4.174251650976461,3.9007150089071336,3.6454246516764526,3.438563304542619,3.2571007180402405,3.0595812064505625,2.9302650243163866,2.8172605441043936,2.7229528881259304,2.6448139949084255,2.57787849183744
20,8,9.987147106772962,9.98318107896069,9.950176735461682,9.790844622890457,9.082355873447053,7.610990702756381,6.356997713826823,5.5241130537084215,4.87881450358728,4.44501058132094,4.0727906240594,3.7659697066069353,3.492063769057139,3.287468616992295,3.1110658290269164,2.891131618239141,2.771099831473488,2.6615861198417425,2.5649056255870564,2.4835949212884656,2.414474475346601
21,8,9.994081831280836,9.98987489553428,9.959846731800727,9.833802199040893,9.117833704161939,7.569364195070686,6.188240284987063,5.189786563787163,4.420385537419669,3.986115224493355,3.6838756178036447,3.489859218342883,3.353211058873089,3.265458658793196,3.2019369052304656,3.080827760126642,3.0605463413304874,3.037029633479338,3.018612995945299,3.0038172201552644,2.9902822429502325
22,8,9.988304370856564,9.98004279520121,9.944379841571024,9.81971328706017,9.259447629626024,7.887628584407271,6.593982019069497,5.658675343908154,4.857472912046458,4.385771393890569,4.014633172934356,3.7375963361414497,3.5185306168680826,3.3462296067022885,3.2029331686613114,3.019182466471067,2.931472705516721,2.851163107909154,2.7884366161817584,2.737861430697094,2.6984257704543664
23,8,9.993629754703427,9.981985528610496,9.941587647710984,9.789285102448105,9.053222032053608,7.515056294545375,6.187810372016486,5.2423997327797665,4.449707660714725,4.059606885435692,3.7696082276605996,3.56371510591379,3.4103927042188875,3.287408394129531,3.1910796196235705,3.059242272672983,3.0171836336783526,2.9835705036871416,2.9680597091736813,2.964850307708425,2.970980582566474
24,8,9.99125914383976,9.987601583198094,9.959252527403404,9.802953000632135,8.890495481790158,7.026041607985834,5.614066511678441,4.792699568840032,4.19333857530197,3.9619091667674584,3.8075707792169413,3.7102528839187805,3.6393959545398324,3.581685087160195,3.5347598036424372,3.459191302974983,3.433695987924984,3.4072274850375415,3.388014369009066,3.373180492569867,3.3600701049990116
25,8,10.003375928058286,10.000812228224259,9.967684750723636,9.844042702526194,9.180192163551084,7.145785847864523,5.556931225600042,4.785184183791584,4.356048471641567,4.1826805155278075,4.03529691798026,3.905835261457745,3.7708670328823084,3.6494294887872676,3.5398859704268113,3.385490225587556,3.3146916460300817,3.2478887586643252,3.1947990030081255,3.1491196641694494,3.1051260162235104
26,8,9.985253146524906,9.983039192239723,9.961557607561955,9.862498400221725,9.027827615810597,7.05142723477198,5.777211989239085,5.03235609702275,4.42612026930736,3.9223091643559713,3.521839081343008,3.2191427697822688,2.9634721914816264,2.7761333475989067,2.6296646337025495,2.444609729208848,2.3711376164029963,2.3104075854007995,2.275781543745497,2.2573060519613173,2.249844248680524
27,8,10.003304337986084,9.99356009001847,9.957784045869685,9.837696206098585,8.932598090284404,6.866658807227565,5.6786334171822705,5.012824437936896,4.382944904268511,3.9557788098324993,3.6243363200316123,3.3947467009023358,3.2110155004171936,3.0970820777792856,3.0222166741965686,2.8954057830115696,2.8886129933642195,2.8864040833914344,2.899034396503548,2.9140331926202867,2.9221285174338782
28,8,9.986043425653943,9.987959886206399,9.969470307539755,9.827118488752536,8.618646134843376,6.763899224889101,5.739073344095622,5.135565765428623,4.564788401785984,4.309335293444648,4.099603876515812,3.9278210336050994,3.7673802980376228,3.60870322330874,3.458497418120716,3.2518673429632026,3.1287487848420437,3.008032944993346,2.907528671515834,2.82272142760342,2.7520224163021916
29,8,9.984252493234548,9.98256534998604,9.95693669788999,9.828367075361589,8.756452509436368,7.028165316087703,6.213379510954437,5.776839245230897,5.493585062219703,5.211950051055082,4.965999030337356,4.73604077507404,4.5192377133703685,4.332459432321157,4.1578530016188555,3.971448557708969,3.822530643670456,3.6839843353638684,3.558996794790784,3.4472112187139166,3.3468786365547727
30,8,9.9915460898442,9.989315530216967,9.957538905426214,9.78115592470292,8.63834606580555,7.040780565541252,6.378570515411292,6.0652703871244755,5.814226179385887,5.615740308107005,5.421332310423958,5.242931982934529,5.0630737665772845,4.917720645969131,4.779335055857107,4.586635511581771,4.467141108338295,4.340523441269315,4.2172788205259195,4.0955705369758535,3.9760985087546747
31,8,9.990902995938487,9.979017439612608,9.940882796010435,9.813634169416543,8.734039348995687,7.270871924111938,6.5700452528802575,6.1318728702469905,5.7481599493336795,5.539493605743985,5.350421402251001,5.1730215318337125,4.974727559814033,4.797884356686754,4.607821008761679,4.360009638799901,4.158910350073361,3.953315755098206,3.7632832468553983,3.5905603624056983,3.4377035954106248
32,8,9.976316478098237,9.970436617986989,9.944477314492808,9.829794351077986,9.074653434417655,7.18702782228922,5.991102914106942,5.393715754755693,4.977519947284936,4.782116585803683,4.590538016628265,4.380222236542536,4.137107358717778,3.888914690467908,3.6236029274459325,3.3289387918207862,3.052122682407646,2.793859688500967,2.570440657378748,2.380988929249624,2.222175906642686
33,8,9.990966018838593,9.981331080437686,9.948202255665157,9.833722947293277,9.190420032630621,7.678090756967187,6.63376835965359,6.0452594086046885,5.572066731206828,5.371310119298709,5.162519403682345,4.923669108421499,4.632957468709715,4.355954527747136,4.09915657848768,3.748963501652397,3.586557097988173,3.4466659214330657,3.344444417688003,3.271659530734449,3.2134723391050395
34,8,9.990066482723375,9.983445212683252,9.956264124876627,9.862352385540904,9.324303798631046,7.867979501552211,6.864778527827967,6.28667614634021,5.701391009735388,5.3866672971022425,5.059147472998109,4.74827610575736,4.449085693166626,4.214912554252524,4.024992312909604,3.7685111635429567,3.666856547398718,3.576719370730386,3.50638152098113,3.4504608062882203,3.3995006559082843
35,8,9.993183882648136,9.983943507867044,9.946164228266701,9.837686695044674,9.413069413086514,7.709857383735905,6.657161798870407,6.056174390300187,5.359043582329177,4.982518607727398,4.572421327037921,4.167124667824522,3.7609133381859525,3.41066871983901,3.1082470704348113,2.728738662245406,2.5393933050302295,2.368480891172692,2.2310972961649886,2.1186169279776634,2.023367654770811
36,8,10.000168541178612,9.986797118931742,9.95057346716563,9.8670649183655,9.428157337720078,7.565073325770523,6.586914233241,6.103476270750306,5.544630487554182,5.191081049761992,4.791503023050835,4.394300162944339,4.0144052884468335,3.719254947306366,3.485689294572664,3.2651968844326897,3.1341005814682283,3.0225876688558837,2.9293060275218292,2.848266552662442,2.776851704408982
37,8,9.99374514776024,9.98626557987285,9.95174991095792,9.813819405315469,9.277142649113488,7.4606124875126,6.611502805067254,6.259055041787863,5.716170170038062,5.2611063713659645,4.816412742409181,4.460672548356059,4.16356556457046,3.9561827029097554,3.787905253433605,3.635725589644283,3.514395509849377,3.4047910999985542,3.30565858871758,3.215149736423498,3.131539549754847
38,8,9.988966224999363,9.980903761912174,9.945558405934108,9.84236175959456,9.302259121318546,7.53169291940181,6.571973675464535,6.1550360577167735,5.676623122188061,5.553988126869439,5.323196760247409,4.94060671564128,4.46618405374673,4.091968278812148,3.789143333006425,3.580258014817125,3.373557313276801,3.202492982170654,3.055901122405625,2.9298076200657714,2.8189836299383577
39,8,9.993135425887257,9.981868355076212,9.942025523669098,9.808251072745241,8.736790792734825,6.674415546749476,6.134364845681394,6.051297910030356,5.758002453140884,5.327256880062036,4.748647892483104,4.2490595451436395,3.861910727847646,3.6232426669777227,3.448645544038586,3.342514153024762,3.2349103953169314,3.1513583710588087,3.0815580153450783,3.023994261281787,2.9759981869590493
40,8,9.98743329902546,9.979482987366112,9.935928704842256,9.761357314909509,8.777275285138105,6.8248308923499,6.035242664800481,5.7945954517756295,5.499390746163032,4.94683674928835,4.213277958938388,3.726011670282821,3.435143887689172,3.2780607896402016,3.1798219527034886,3.0377558452318,3.015408968880584,2.99063965323806,2.973066508528567,2.9592749707424244,2.9409139571238305
