Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,7,2.027301510733816,2.000691228489451,1.9736042128896962,1.9461123930887205,1.918271070361706,1.8901186706571234,1.8616769587665716,1.832951690599916,1.80393367749053,1.7746002155000205,1.7449169610466162,1.7148399322556143,1.6843179791147922,1.653295382753896,1.621714645301159,1.5895193854326377,1.556657266442474,1.5230828770397566,1.488760481095115,1.4536665522215857,1.4177920131133896
2,7,4.313941741117603,4.220691148343962,4.131075392317739,4.045301638746843,3.9634683213346356,3.885580628031557,3.8115632759325466,3.74127387628024,3.674511337059494,3.611021413183671,3.550536047239848,3.492677171408603,3.437091315799229,3.3834422709321266,3.331252352612984,3.2710726305186277,3.2226524317269356,3.1739736455780427,3.124709095377686,3.074552309748596,3.023193825408315
3,7,6.884322878426456,6.762546317894746,6.629170571030746,6.482758086166574,6.322302896170132,6.147529116242826,5.959125249360752,5.758811180095392,5.549162431495491,5.3332036564876955,5.115019236821194,4.897879896449622,4.685315019822547,4.479655280748246,4.283697575577532,4.042324212074527,3.884212238276621,3.7361931862199835,3.599449385228436,3.473653617065389,3.358824380510647
4,7,8.008188001082658,7.841104186205304,7.638615314853581,7.402687257524233,7.138199332457183,6.852188342399005,6.552751148776168,6.247974059299544,5.945134115201275,5.649865298847652,5.367437403880386,5.100122799823613,4.850367242267519,4.617712441441194,4.4026579781269914,4.141743885134726,3.9767523729273573,3.8196533347280863,3.670118692366248,3.5279520394973485,3.3932391748738366
5,7,8.429327229603492,8.296273134239257,8.08312238947935,7.77844754405881,7.388838666857769,6.9385051865626926,6.458944261032455,5.979110543185004,5.520812903795261,5.098877842083619,4.7207903063997,4.3902742906746495,4.106942987875996,3.865223786675117,3.6629557291107524,3.417195851648824,3.2964951875302493,3.187061627606153,3.0861686550340774,2.9898444932661383,2.8968565525763057
6,7,8.581103019360217,8.531706256323377,8.433571748617394,8.262214189231058,7.9962092226825,7.632601085776625,7.1940027410821275,6.717799921333354,6.239618779753576,5.78509456854984,5.366582548458279,4.990533025460313,4.657110855682005,4.362739435929713,4.1039080916393145,3.8222261740242653,3.6351482948935208,3.4609948839232367,3.2973161735308696,3.144019270628013,3.0000494710510486
7,7,8.584621560248378,8.552023664951433,8.460931013114259,8.24288392234142,7.815374116856498,7.1754541316279745,6.431379682686365,5.7041078025780125,5.065874134566834,4.543779690739558,4.137581487090364,3.8345117822399444,3.6124521077083256,3.452826526079312,3.3388681582090847,3.1727205511104573,3.1345577703171745,3.1009919796742604,3.070673505735486,3.0385924967230213,3.006223756274002
8,7,8.609077346665513,8.592491084366845,8.526896173907787,8.347579469655855,7.964576468858572,7.3585803036090285,6.641869087718881,5.955620643166805,5.380874923542178,4.937245441265806,4.609173979306506,4.36783684821357,4.18704871007214,4.045720971645804,3.9288317649371614,3.7875490185750507,3.7117005505467846,3.6356539251024844,3.5608099577069625,3.488755290196497,3.4202022728634662
9,7,8.58837281464447,8.576064527598401,8.53271668483731,8.408137221230744,8.09483425341686,7.498829713405909,6.708859774288013,5.920942622731859,5.251599959820823,4.720519068902609,4.2984593385195335,3.9553324474395777,3.666909539447976,3.4173014701672084,3.198009843188116,2.993431398596202,2.8281555950357555,2.680987390919636,2.556016667110053,2.4534012218257044,2.3721005864702795
10,7,8.622484129137003,8.607321857016384,8.55925538193775,8.427892245376691,8.101984731801394,7.490250320692022,6.7047069891233,5.952085955457075,5.335237370957758,4.857129184301593,4.487933722628296,4.197750328096829,3.9674263412432715,3.7849928592596473,3.644066600590328,3.4564472374550697,3.398931162393224,3.361280991688657,3.3404664265699937,3.3287714850010577,3.322689192193188
11,7,8.603813197738454,8.59257487665779,8.542852354569568,8.353376501077706,7.79683475655661,6.866999556366434,5.950370719714279,5.293874567772573,4.901466976846878,4.6844254758493085,4.564682499765383,4.483662353394359,4.418338266113652,4.3498227727022964,4.276111100555172,4.195969408111529,4.112958765204173,4.031795746516368,3.953457819079486,3.8756736341068603,3.7911801824042652
12,7,8.573046027325221,8.56043641772552,8.515422091804263,8.32266888593999,7.656120733442895,6.533099421142899,5.5059673376638685,4.814318518982492,4.3983388688530525,4.1409260518000375,3.9656614213385306,3.831163114686348,3.72471040092204,3.637121915924766,3.566089493412971,3.4442157103119517,3.403108705322434,3.371622018200918,3.3499209644630628,3.337547939447911,3.3367604083726907
13,7,8.594415982645248,8.584920175193634,8.543933430731704,8.364897412512637,7.749356186554376,6.7002039011577486,5.761656064847436,5.152022615285858,4.772965171205283,4.503516787980642,4.283872895541166,4.100500351395631,3.9443165020109174,3.8177790675332726,3.7183652126523143,3.569421347535065,3.520164920997952,3.4839275598935733,3.4640137573456196,3.459481280909363,3.4596259098989317
14,7,8.622205917238885,8.617539317185114,8.587402829422238,8.455439956630851,7.9694015819237025,7.047299614219079,6.190351147201604,5.627532889957278,5.254937271424192,4.960133914802088,4.695319041079686,4.448658918457812,4.219932320992915,4.016209538114117,3.841064220153124,3.57613370983706,3.489747796613271,3.4336527201431997,3.412094610421836,3.427704935561149,3.473051774220263
15,7,8.611689810978731,8.60619891589544,8.580473266379236,8.475900322164907,8.05347165683987,7.157493697404369,6.275991750834866,5.647893387689136,5.182103874103386,4.801504061360338,4.478731230579408,4.203714326751253,3.967977901208256,3.7700830160146346,3.602999975965908,3.406979017238368,3.31687996664366,3.254526637967992,3.2222106692902153,3.2195744853378794,3.235806248699734
16,7,8.590920529802242,8.584139426077401,8.553466470285398,8.451781888184588,8.10783869981566,7.298806918959816,6.335968547657728,5.585600465188614,5.046629732116054,4.643485259725568,4.328562716237217,4.073813938530688,3.8707380820403503,3.713773083498323,3.596805891009096,3.5067277769948055,3.4732245167643563,3.4630850087657596,3.46766952350904,3.4691440718990973,3.441491427108694
17,7,8.609286944210433,8.61030929651047,8.592584298213296,8.524321602053993,8.29346113754377,7.734974489704504,7.046869812263159,6.474177954190645,6.02088340103712,5.650334362587542,5.332676167815722,5.052754405114311,4.805192885597253,4.591807909215574,4.414429448725966,4.264662323475024,4.157921410436558,4.059693650978,3.9542330045266456,3.830442079921988,3.6834045107576343
18,7,8.61798828204133,8.611541232314682,8.590158397505466,8.536055180736586,8.359285672803956,7.7490810534304,6.747331422003247,5.916687541625591,5.349443045160809,4.941726731315034,4.6042522425504355,4.283323461791837,3.965943562120465,3.6706632484510453,3.407241768761381,3.101361251732907,2.9863084936860678,2.9207891206467385,2.908083883018606,2.9456112081142596,3.014880657436297
19,7,8.6061044302093,8.59479965462906,8.57102637766312,8.524835163752579,8.375139963241898,7.7933249683957255,6.823664241906613,5.967010248328282,5.313460488122331,4.80100130358541,4.391190360479491,4.056672575868304,3.770586893245675,3.5187764874215532,3.282207649623718,2.8651892982530858,2.684509439600651,2.539156205021419,2.4314033833777793,2.3734373235843584,2.372716022330637
20,7,8.583760937333684,8.57311549910264,8.5442857973492,8.481149589876223,8.31904257232447,7.817351921162841,6.917549074927691,6.082330384059637,5.45657111159683,4.9741304746701855,4.580090381032525,4.255733937183049,3.981997349273262,3.759976609350698,3.5815657831335823,3.3468358868320576,3.2574163785591175,3.1904985089505806,3.1490777242524133,3.1423170471701187,3.174266409217512
21,7,8.596960065051457,8.583808510074947,8.556261400894636,8.50684915582168,8.405868743020331,8.054965744087703,7.172865159818597,6.332247989581962,5.767269601846307,5.380486784747216,5.080883794096821,4.83421441469711,4.609518758515546,4.402110210525072,4.199542263915517,3.867481884951328,3.7225329975380252,3.5789096170302948,3.4432931489031056,3.3192061041197745,3.2184043828656197
22,7,8.587248355021233,8.590394546849438,8.58013826168584,8.53895700352123,8.411020679803102,8.066098861028124,7.348529696670438,6.569248939577657,6.0238465709536895,5.677256475862481,5.444835212928915,5.2523177496037174,5.023873774069921,4.712759369010887,4.358362167625658,3.834462062332079,3.631548996465018,3.4711579464096944,3.3466425610934274,3.243945878301765,3.1512136541878317
