Layer,N_qubits,gamma=0.0,gamma=0.02,gamma=0.04,gamma=0.06,gamma=0.08,gamma=0.1,gamma=0.12,gamma=0.14,gamma=0.16,gamma=0.18,gamma=0.2,gamma=0.22,gamma=0.24,gamma=0.26,gamma=0.28,gamma=0.3,gamma=0.32,gamma=0.34,gamma=0.36,gamma=0.38,gamma=0.4
0,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,5,2.625864460327374,2.571861463401288,2.515534549977842,2.457104608576283,2.396808741496703,2.334895738123993,2.2716216037291455,2.20724530397298,2.14202485133302,2.0762138233634615,2.010058367689986,1.9437947175486532,1.877647216030877,1.8118268275574925,1.746530101286454,1.6819385424798676,1.6182183433784152,1.555520423851394,1.4939807330709374,1.4337207659061,1.3748482510267352
2,5,4.8758965585065805,4.767920079143042,4.653417531464612,4.533016596152135,4.407410633956401,4.2775122040236555,4.144194896895104,4.008448550687236,3.871273745154991,3.733745159774457,3.596833815365568,3.4615215733769116,3.3286644550809537,3.1990201029995142,3.0732255823177814,2.951784729131362,2.835082567677492,2.7233875230012177,2.6168308703708694,2.515474625853416,2.419284135164044
3,5,5.186549653068812,5.051162559866968,4.900155090530151,4.738386651424865,4.570913038866799,4.402581010708621,4.23765067023418,4.079571916328777,3.931027530606504,3.7936004918229713,3.668282303634768,3.555642205890262,3.4554392720975273,3.3670711228809744,3.289934028546681,3.222785032192746,3.1647369496920392,3.1145712090880666,3.071251723626243,3.0334874503520837,3.000372798480073
4,5,5.784294227306568,5.747104781230452,5.69785989002691,5.635115997832238,5.557733359042377,5.465061120841091,5.356622620895223,5.2327823268594305,5.094612461326252,4.943586165348622,4.782077045905738,4.612566886640729,4.43815283792052,4.261501763992201,4.08522495686222,3.9119905010982623,3.7431891601439653,3.580339393316104,3.424375329172905,3.275905953249111,3.1349427657338
5,5,5.801494222198411,5.790637443895442,5.770081843054615,5.7362108068778275,5.684762805838818,5.611429675357774,5.512242167643174,5.385704302990391,5.232301706919044,5.056057729561776,4.863153220217432,4.6613886446132575,4.458271044747663,4.259772949364023,4.070761466820519,3.8942750989564594,3.732034664810934,3.584512129834812,3.4513699464698266,3.3319111448217673,3.2241609953116037
6,5,5.8178945026091835,5.790339256689153,5.742356755138485,5.666824116085381,5.558044983778575,5.414008144939505,5.238778486280852,5.041915552603448,4.835042805601777,4.630357544167502,4.435713557134903,4.257153675296945,4.096668493698612,3.953273338843096,3.8245174591645004,3.7071071087001233,3.5975962983406276,3.4926742251054854,3.390283599087978,3.2885944183085978,3.1866839305422743
7,5,5.856908672659931,5.857182374360311,5.854016414958716,5.842429496700824,5.8114718354000265,5.742639188385121,5.612565992865775,5.405667233046515,5.128472332921706,4.807935539307085,4.4753759239599065,4.154235473582292,3.8572605002627394,3.5880047884488184,3.347233610291965,3.1324868761557245,2.9421573401615877,2.7740918239594823,2.6259519374038387,2.496437776149899,2.383830266194816
8,5,5.873532700371524,5.863537451151032,5.838621289154968,5.782327571304315,5.661994805390936,5.434724811258707,5.078004784175052,4.624285461265021,4.141331584953299,3.687368554697683,3.2945187576394606,2.9713209974663224,2.71410697708854,2.5127860591670665,2.3552542557610177,2.2320863433125013,2.1348967589684853,2.0579687547925665,1.996573039593264,1.9480362792882902,1.9103685467803644
9,5,5.8375896084487255,5.840420365630327,5.834485964253241,5.812045832876079,5.7618738906643685,5.665524363541714,5.501252957572247,5.257344864119628,4.95119589135801,4.624493048205023,4.3188345028532185,4.054812901788104,3.8361612076050497,3.6566610135277915,3.50829792611481,3.3841024450000363,3.278494600211514,3.1877484001751073,3.1089164778372202,3.040308923716052,2.980954545402886
10,5,5.755877872782959,5.753008699378794,5.7441389938916485,5.724748836618565,5.685090054880829,5.608733543752266,5.476953656786759,5.281344163579086,5.039223527364317,4.786763019350834,4.557397683234331,4.36795164823148,4.218120345855556,4.100722194009147,4.004113949270024,3.919434177420528,3.8358491396814824,3.7469065260943695,3.648573862228494,3.5413265452532716,3.430912000153553
11,5,5.872132553753821,5.864793507398394,5.840922125806709,5.790857316089022,5.699493058443033,5.5489550437828505,5.334774717102468,5.081115737227922,4.829761949898078,4.612601758693362,4.4384874939899195,4.297448015650152,4.175697291001809,4.066569227056947,3.9682213708112357,3.8865473531398202,3.823981528103073,3.7833121044792346,3.7681372991143958,3.7756800417062166,3.8008940273511853
12,5,5.77949327541903,5.7737585376613785,5.7560866814358995,5.720390672415054,5.657764557309023,5.558764298373082,5.416702110128458,5.235178342650931,5.026469908548428,4.808094787107049,4.595917137163766,4.400085121249296,4.225249228039304,4.073178636580213,3.9420474018738245,3.829234542641587,3.72919594292371,3.6362251308859324,3.5471278797919257,3.462578793919102,3.391266096686748
13,5,5.741231429391858,5.731078272891294,5.7138190716185395,5.686928066152404,5.6471388764234725,5.592550532579581,5.521699322197164,5.431704310868134,5.3100521947950075,5.155009344700362,4.986693009625682,4.832046988445883,4.704833472378774,4.606483411076522,4.518651196281828,4.407226931483006,4.22576662322368,3.9530937701522597,3.6224788689244494,3.3008840679510825,3.017122872895189
14,5,5.831902301230785,5.816522832862926,5.782283074036437,5.7210148768316085,5.622581659040547,5.478863178443871,5.296588060690065,5.10142097657248,4.917354125114021,4.747147774488093,4.580162873404049,4.414484971672465,4.2577223087379386,4.118900620197596,3.986789447501212,3.8366440111508564,3.641667642876194,3.4142919146871034,3.209844779704106,3.0423554114607074,2.790288748313291
15,5,5.837124157932282,5.80960043829587,5.769450899067096,5.714213699060075,5.641649856511098,5.547566475423739,5.4296632602894315,5.2914283785862715,5.141523782400714,4.984198602967095,4.813673662316037,4.617509946774098,4.385024348874881,4.107327787681993,3.7802384208254343,3.4220828404791863,3.080391047854578,2.816257163992492,2.669448442700576,2.6278021585564955,2.6140591327071117
16,5,5.925081724375577,5.93261574829549,5.930114763203858,5.910081340409274,5.858936210438856,5.7609279186975915,5.614609640401923,5.44388029985262,5.270828946415213,5.089098980787663,4.875803396129063,4.619119971050213,4.322599871284143,4.002695660573156,3.678616041231592,3.3711034413814107,3.102604501634005,2.8926441481754295,2.7518397206109655,2.6819540902837886,2.676011372847971
